"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL052019,2019-08-24T15:00:00.000Z,Tropical Depression,Five,10.4,-47.9,35,1010,12,280,,
AL052019,2019-08-24T21:00:00.000Z,Tropical Storm,Dorian,10.7,-49.1,40,1008,12,280,,
AL052019,2019-08-25T03:00:00.000Z,Tropical Storm,Dorian,10.9,-50.4,40,1008,14,280,,
AL052019,2019-08-25T09:00:00.000Z,Tropical Storm,Dorian,11,-51.6,40,1008,13,280,,
AL052019,2019-08-25T15:00:00.000Z,Tropical Storm,Dorian,11.2,-52.9,40,1008,14,280,,
AL052019,2019-08-25T21:00:00.000Z,Tropical Storm,Dorian,11.5,-54.2,50,1003,14,280,,
AL052019,2019-08-26T03:00:00.000Z,Tropical Storm,Dorian,11.7,-55.3,50,1003,14,280,,
AL052019,2019-08-26T09:00:00.000Z,Tropical Storm,Dorian,11.9,-56.4,60,1002,14,280,,
AL052019,2019-08-26T15:00:00.000Z,Tropical Storm,Dorian,12.3,-57.7,60,1002,14,285,,
AL052019,2019-08-26T21:00:00.000Z,Tropical Storm,Dorian,12.7,-58.8,60,1002,14,290,,
AL052019,2019-08-27T03:00:00.000Z,Tropical Storm,Dorian,13.2,-59.7,50,1003,13,290,,
AL052019,2019-08-27T09:00:00.000Z,Tropical Storm,Dorian,13.5,-60.7,50,1005,13,290,,
AL052019,2019-08-27T15:00:00.000Z,Tropical Storm,Dorian,14.2,-61.8,50,1005,13,295,,
AL052019,2019-08-27T21:00:00.000Z,Tropical Storm,Dorian,15.3,-62.5,50,1005,13,300,,
AL052019,2019-08-28T03:00:00.000Z,Tropical Storm,Dorian,16,-63,50,1006,13,310,,
AL052019,2019-08-28T09:00:00.000Z,Tropical Storm,Dorian,16.8,-63.9,60,1003,13,310,,
AL052019,2019-08-28T15:00:00.000Z,Tropical Storm,Dorian,17.5,-64.5,70,999,13,315,,
AL052019,2019-08-28T21:00:00.000Z,Hurricane,Dorian,18.8,-65.5,80,997,14,320,15,80
AL052019,2019-08-29T03:00:00.000Z,Hurricane,Dorian,19.7,-66,85,986,13,320,15,70
AL052019,2019-08-29T09:00:00.000Z,Hurricane,Dorian,20.5,-66.6,85,991,13,325,15,90
AL052019,2019-08-29T15:00:00.000Z,Hurricane,Dorian,21.4,-67.2,85,986,13,325,15,90
AL052019,2019-08-29T21:00:00.000Z,Hurricane,Dorian,22.5,-67.7,85,986,13,325,15,90
AL052019,2019-08-30T03:00:00.000Z,Hurricane,Dorian,23.3,-68.4,105,977,12,325,25,105
AL052019,2019-08-30T09:00:00.000Z,Hurricane,Dorian,23.8,-69.1,105,979,12,320,25,105
AL052019,2019-08-30T15:00:00.000Z,Hurricane,Dorian,24.5,-69.8,110,972,10,310,25,105
AL052019,2019-08-30T21:00:00.000Z,Hurricane,Dorian,25,-70.7,115,970,9,300,30,115
AL052019,2019-08-31T03:00:00.000Z,Hurricane,Dorian,25.5,-71.4,140,948,10,300,30,105
AL052019,2019-08-31T09:00:00.000Z,Hurricane,Dorian,25.8,-72.6,140,948,12,290,30,105
AL052019,2019-08-31T15:00:00.000Z,Hurricane,Dorian,26,-73.4,150,945,8,280,30,115
AL052019,2019-08-31T21:00:00.000Z,Hurricane,Dorian,26.2,-74.4,150,945,8,280,30,105
AL052019,2019-09-01T03:00:00.000Z,Hurricane,Dorian,26.3,-75.1,150,940,8,280,30,105
AL052019,2019-09-01T09:00:00.000Z,Hurricane,Dorian,26.4,-76,150,934,8,280,30,105
AL052019,2019-09-01T15:00:00.000Z,Hurricane,Dorian,26.5,-76.8,180,913,7,270,,
AL052019,2019-09-01T21:00:00.000Z,Hurricane,Dorian,26.6,-77.3,185,910,5,270,45,140
AL052019,2019-09-02T03:00:00.000Z,Hurricane,Dorian,26.6,-77.9,180,914,6,275,45,140
AL052019,2019-09-02T09:00:00.000Z,Hurricane,Dorian,26.6,-78.2,165,916,1,270,45,140
AL052019,2019-09-02T15:00:00.000Z,Hurricane,Dorian,26.8,-78.3,155,922,1,280,45,140
AL052019,2019-09-02T21:00:00.000Z,Hurricane,Dorian,26.8,-78.4,145,940,NaN,0,45,150
AL052019,2019-09-03T03:00:00.000Z,Hurricane,Dorian,26.9,-78.5,130,946,NaN,0,45,150
AL052019,2019-09-03T09:00:00.000Z,Hurricane,Dorian,26.9,-78.4,120,950,NaN,0,45,160
AL052019,2019-09-03T15:00:00.000Z,Hurricane,Dorian,27.1,-78.6,110,955,2,320,,
