"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL012015,2015-05-08T03:00:00.000Z,Tropical Storm,Ana,31.5,-77.6,45,1004,2,350,,
AL012015,2015-05-08T09:00:00.000Z,Tropical Storm,Ana,31.6,-77.8,45,1004,1,330,,
AL012015,2015-05-08T15:00:00.000Z,Tropical Storm,Ana,31.5,-77.3,45,1001,NaN,0,,
AL012015,2015-05-08T21:00:00.000Z,Tropical Storm,Ana,31.7,-77.4,45,1001,NaN,0,,
AL012015,2015-05-09T03:00:00.000Z,Tropical Storm,Ana,32.1,-77.4,60,998,2,350,,
AL012015,2015-05-09T09:00:00.000Z,Tropical Storm,Ana,32.4,-77.6,60,998,3,340,,
AL012015,2015-05-09T15:00:00.000Z,Tropical Storm,Ana,32.7,-77.9,60,1001,3,320,,
AL012015,2015-05-09T21:00:00.000Z,Tropical Storm,Ana,32.9,-78.3,60,1001,3,320,,
AL012015,2015-05-10T03:00:00.000Z,Tropical Storm,Ana,33.2,-78.3,60,1000,5,330,,
AL012015,2015-05-10T09:00:00.000Z,Tropical Storm,Ana,33.8,-78.7,45,1002,5,330,,
AL012015,2015-05-10T15:00:00.000Z,Tropical Storm,Ana,34.1,-78.9,40,1004,5,350,,
AL012015,2015-05-10T21:00:00.000Z,Tropical Depression,Ana,34.4,-78.6,35,1007,8,30,,
