"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL142023,2023-09-07T15:00:00.000Z,Tropical Depression,Fourteen,15.7,-26.4,35,1005,17,295,,
AL142023,2023-09-07T21:00:00.000Z,Tropical Storm,Margot,16.8,-28.3,40,1004,17,295,,
AL142023,2023-09-08T03:00:00.000Z,Tropical Storm,Margot,16.8,-29.3,40,1004,16,295,,
AL142023,2023-09-08T09:00:00.000Z,Tropical Storm,Margot,17.4,-30.8,40,1004,16,290,,
AL142023,2023-09-08T15:00:00.000Z,Tropical Storm,Margot,18,-32.5,40,1005,17,290,,
AL142023,2023-09-08T21:00:00.000Z,Tropical Storm,Margot,18.8,-34.3,40,1005,17,295,,
AL142023,2023-09-09T03:00:00.000Z,Tropical Storm,Margot,19.5,-35.8,40,1005,17,300,,
AL142023,2023-09-09T09:00:00.000Z,Tropical Storm,Margot,19.9,-36.9,45,1004,13,295,,
AL142023,2023-09-09T15:00:00.000Z,Tropical Storm,Margot,20.5,-38,45,1004,12,300,,
AL142023,2023-09-09T21:00:00.000Z,Tropical Storm,Margot,21,-38.7,45,1004,9,310,,
AL142023,2023-09-10T03:00:00.000Z,Tropical Storm,Margot,21.6,-39.1,50,1000,9,315,,
AL142023,2023-09-10T09:00:00.000Z,Tropical Storm,Margot,22.1,-39.6,50,1000,8,320,,
AL142023,2023-09-10T15:00:00.000Z,Tropical Storm,Margot,23,-40,50,1000,9,340,,
AL142023,2023-09-10T21:00:00.000Z,Tropical Storm,Margot,23.9,-40.1,65,996,9,355,,
AL142023,2023-09-11T03:00:00.000Z,Tropical Storm,Margot,24.6,-39.9,65,996,8,360,,
AL142023,2023-09-11T09:00:00.000Z,Tropical Storm,Margot,25.3,-40,65,996,8,360,,
AL142023,2023-09-11T15:00:00.000Z,Tropical Storm,Margot,26.1,-40,70,993,10,360,,
AL142023,2023-09-11T21:00:00.000Z,Hurricane,Margot,27,-39.8,75,988,12,360,15,125
AL142023,2023-09-12T03:00:00.000Z,Hurricane,Margot,28,-39.6,80,984,12,10,15,125
AL142023,2023-09-12T09:00:00.000Z,Hurricane,Margot,29.3,-39.5,85,979,13,360,25,140
AL142023,2023-09-12T15:00:00.000Z,Hurricane,Margot,30.2,-39.4,85,975,12,360,35,255
AL142023,2023-09-12T21:00:00.000Z,Hurricane,Margot,31.7,-39.6,80,977,14,360,80,265
AL142023,2023-09-13T03:00:00.000Z,Hurricane,Margot,32.7,-39.7,85,975,12,350,80,265
AL142023,2023-09-13T09:00:00.000Z,Hurricane,Margot,33.6,-40,85,975,12,350,45,230
AL142023,2023-09-13T15:00:00.000Z,Hurricane,Margot,34.1,-40.4,90,970,7,345,,
AL142023,2023-09-13T21:00:00.000Z,Hurricane,Margot,34.7,-40.6,90,971,7,360,,
AL142023,2023-09-14T03:00:00.000Z,Hurricane,Margot,35.2,-40.5,85,972,7,10,70,230
AL142023,2023-09-14T09:00:00.000Z,Hurricane,Margot,35.9,-40.3,75,979,6,15,25,205
AL142023,2023-09-14T15:00:00.000Z,Hurricane,Margot,36.5,-39.8,80,978,6,30,80,230
