"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL182012,2012-10-22T15:00:00.000Z,Tropical Depression,Eighteen,13.5,-78,30,1003,5,230,,
AL182012,2012-10-22T21:00:00.000Z,Tropical Storm,Sandy,12.5,-78.5,40,999,NaN,0,,
AL182012,2012-10-23T03:00:00.000Z,Tropical Storm,Sandy,12.7,-78.6,45,998,NaN,0,,
AL182012,2012-10-23T09:00:00.000Z,Tropical Storm,Sandy,13.3,-78.6,45,998,3,360,,
AL182012,2012-10-23T15:00:00.000Z,Tropical Storm,Sandy,13.8,-77.8,50,993,5,20,,
AL182012,2012-10-23T21:00:00.000Z,Tropical Storm,Sandy,14.3,-77.6,50,993,6,20,,
AL182012,2012-10-24T03:00:00.000Z,Tropical Storm,Sandy,15.2,-77.2,60,989,10,15,,
AL182012,2012-10-24T09:00:00.000Z,Tropical Storm,Sandy,16.3,-77,70,986,14,10,,
AL182012,2012-10-24T15:00:00.000Z,Hurricane,Sandy,17.1,-76.7,80,973,13,15,25,140
AL182012,2012-10-24T21:00:00.000Z,Hurricane,Sandy,18.3,-76.6,80,970,14,10,30,140
AL182012,2012-10-25T03:00:00.000Z,Hurricane,Sandy,19.4,-76.3,90,954,13,10,,
AL182012,2012-10-25T09:00:00.000Z,Hurricane,Sandy,20.9,-75.8,105,960,18,5,25,140
AL182012,2012-10-25T15:00:00.000Z,Hurricane,Sandy,22.4,-75.5,105,964,16,360,30,140
AL182012,2012-10-25T21:00:00.000Z,Hurricane,Sandy,24.5,-75.6,105,963,20,360,35,205
AL182012,2012-10-26T03:00:00.000Z,Hurricane,Sandy,25.3,-76.1,90,968,13,335,,
AL182012,2012-10-26T09:00:00.000Z,Hurricane,Sandy,26.3,-76.9,80,968,13,325,35,275
AL182012,2012-10-26T15:00:00.000Z,Hurricane,Sandy,26.7,-76.9,80,970,6,360,35,275
AL182012,2012-10-26T21:00:00.000Z,Hurricane,Sandy,27.3,-77.1,75,971,7,360,35,275
AL182012,2012-10-27T03:00:00.000Z,Hurricane,Sandy,27.7,-77.1,75,969,7,10,70,415
AL182012,2012-10-27T09:00:00.000Z,Tropical Storm,Sandy,28.6,-76.7,70,969,10,20,,
AL182012,2012-10-27T15:00:00.000Z,Hurricane,Sandy,29,-76,75,958,9,30,105,450
AL182012,2012-10-27T21:00:00.000Z,Hurricane,Sandy,30.2,-75.2,75,961,13,35,105,520
AL182012,2012-10-28T03:00:00.000Z,Hurricane,Sandy,30.9,-74.3,75,960,14,40,105,520
AL182012,2012-10-28T09:00:00.000Z,Hurricane,Sandy,31.9,-73.3,75,960,13,40,105,520
AL182012,2012-10-28T15:00:00.000Z,Hurricane,Sandy,32.5,-72.6,75,951,14,45,175,520
AL182012,2012-10-28T21:00:00.000Z,Hurricane,Sandy,33.4,-71.3,75,952,15,50,,
AL182012,2012-10-29T03:00:00.000Z,Hurricane,Sandy,34.5,-70.5,75,950,14,35,175,520
AL182012,2012-10-29T09:00:00.000Z,Hurricane,Sandy,35.9,-70.5,85,946,15,360,175,485
AL182012,2012-10-29T15:00:00.000Z,Hurricane,Sandy,37.5,-71.5,90,943,18,330,175,485
AL182012,2012-10-29T21:00:00.000Z,Hurricane,Sandy,38.8,-74.4,90,940,28,300,,
AL182012,2012-10-30T03:00:00.000Z,Post-tropical Cyclone,Sandy,39.8,-75.4,75,952,18,305,,
