"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL132013,2013-10-21T15:00:00.000Z,Tropical Depression,Thirteen,28,-55.1,35,1010,8,40,,
AL132013,2013-10-21T21:00:00.000Z,Tropical Storm,Lorenzo,28.9,-54.9,40,1008,7,30,,
AL132013,2013-10-22T03:00:00.000Z,Tropical Storm,Lorenzo,29.3,-53.8,40,1008,9,55,,
AL132013,2013-10-22T09:00:00.000Z,Tropical Storm,Lorenzo,29.5,-53,40,1008,8,70,,
AL132013,2013-10-22T15:00:00.000Z,Tropical Storm,Lorenzo,29.5,-52,50,1003,8,75,,
AL132013,2013-10-22T21:00:00.000Z,Tropical Storm,Lorenzo,29.4,-51.2,50,1003,8,85,,
AL132013,2013-10-23T03:00:00.000Z,Tropical Storm,Lorenzo,29.6,-50,50,1003,9,85,,
AL132013,2013-10-23T09:00:00.000Z,Tropical Storm,Lorenzo,29.6,-49.2,50,1003,8,85,,
AL132013,2013-10-23T15:00:00.000Z,Tropical Storm,Lorenzo,29.5,-49,45,1006,6,90,,
AL132013,2013-10-23T21:00:00.000Z,Tropical Storm,Lorenzo,29.3,-48.7,45,1006,5,100,,
AL132013,2013-10-24T03:00:00.000Z,Tropical Depression,Lorenzo,29.5,-48.2,35,1008,5,85,,
AL132013,2013-10-24T09:00:00.000Z,Tropical Depression,Lorenzo,29.8,-47.8,35,1009,5,65,,
AL132013,2013-10-24T15:00:00.000Z,Post-tropical Cyclone,Lorenzo,30.2,-47.6,30,1012,6,45,,
