"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL012024,2024-06-17T21:00:00.000Z,Potential Tropical Cyclone,One,20.3,-93.2,40,1001,7,345,,
AL012024,2024-06-18T00:00:00.000Z,Potential Tropical Cyclone,One,20.5,-93,40,999,7,345,,
AL012024,2024-06-18T03:00:00.000Z,Potential Tropical Cyclone,One,20.8,-93,40,999,7,360,,
AL012024,2024-06-18T06:00:00.000Z,Potential Tropical Cyclone,One,21,-93,40,999,7,360,,
AL012024,2024-06-18T09:00:00.000Z,Potential Tropical Cyclone,One,21.3,-93,40,999,6,360,,
AL012024,2024-06-18T12:00:00.000Z,Potential Tropical Cyclone,One,21.5,-92.8,40,999,6,10,,
AL012024,2024-06-18T15:00:00.000Z,Potential Tropical Cyclone,One,21.8,-92.7,40,999,7,5,,
AL012024,2024-06-18T18:00:00.000Z,Potential Tropical Cyclone,One,22,-92.6,40,999,6,20,,
AL012024,2024-06-18T21:00:00.000Z,Potential Tropical Cyclone,One,22.1,-92.7,40,999,6,360,,
AL012024,2024-06-19T00:00:00.000Z,Potential Tropical Cyclone,One,22.4,-92.8,40,999,6,330,,
AL012024,2024-06-19T03:00:00.000Z,Potential Tropical Cyclone,One,22.5,-93,40,999,7,305,,
AL012024,2024-06-19T06:00:00.000Z,Potential Tropical Cyclone,One,22.6,-93.5,40,998,7,290,,
AL012024,2024-06-19T09:00:00.000Z,Potential Tropical Cyclone,One,22.7,-93.8,40,998,8,285,,
AL012024,2024-06-19T12:00:00.000Z,Potential Tropical Cyclone,One,22.7,-94.3,40,997,8,285,,
AL012024,2024-06-19T15:00:00.000Z,Tropical Storm,Alberto,22.2,-95,40,995,9,270,,
AL012024,2024-06-19T18:00:00.000Z,Tropical Storm,Alberto,22.2,-95.1,40,995,9,270,,
AL012024,2024-06-19T21:00:00.000Z,Tropical Storm,Alberto,21.9,-95.3,40,995,9,250,,
AL012024,2024-06-20T00:00:00.000Z,Tropical Storm,Alberto,21.7,-95.6,40,995,9,250,,
AL012024,2024-06-20T03:00:00.000Z,Tropical Storm,Alberto,21.5,-95.9,50,993,9,260,,
AL012024,2024-06-20T06:00:00.000Z,Tropical Storm,Alberto,21.9,-96.1,50,993,9,270,,
AL012024,2024-06-20T09:00:00.000Z,Tropical Storm,Alberto,22.3,-97.3,50,993,13,275,,
AL012024,2024-06-20T12:00:00.000Z,Tropical Storm,Alberto,22.3,-98.3,45,997,13,275,,
AL012024,2024-06-20T15:00:00.000Z,Tropical Depression,Alberto,22.3,-99.4,35,999,18,275,,
AL012024,2024-06-20T21:00:00.000Z,Remnants Of,Alberto,22.3,-102,30,1000,24,270,,
