"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL092016,2016-08-28T21:00:00.000Z,Tropical Depression,Nine,23.7,-81.7,35,1009,9,270,,
AL092016,2016-08-29T03:00:00.000Z,Tropical Depression,Nine,23.4,-82.7,35,1007,9,270,,
AL092016,2016-08-29T09:00:00.000Z,Tropical Depression,Nine,23.5,-83.9,35,1007,9,275,,
AL092016,2016-08-29T15:00:00.000Z,Tropical Depression,Nine,23.6,-84.3,35,1007,7,280,,
AL092016,2016-08-29T21:00:00.000Z,Tropical Depression,Nine,24,-84.8,35,1007,5,290,,
AL092016,2016-08-30T03:00:00.000Z,Tropical Depression,Nine,23.9,-85.5,35,1003,7,280,,
AL092016,2016-08-30T09:00:00.000Z,Tropical Depression,Nine,23.8,-86.6,35,1003,7,275,,
AL092016,2016-08-30T15:00:00.000Z,Tropical Depression,Nine,24,-87.2,35,1004,7,290,,
AL092016,2016-08-30T21:00:00.000Z,Tropical Depression,Nine,24.4,-87.3,35,1004,5,320,,
AL092016,2016-08-31T03:00:00.000Z,Tropical Depression,Nine,24.3,-87.8,35,1004,2,345,,
AL092016,2016-08-31T09:00:00.000Z,Tropical Depression,Nine,24.5,-88.1,35,1004,2,360,,
AL092016,2016-08-31T15:00:00.000Z,Tropical Depression,Nine,24.6,-88,35,1001,NaN,0,,
AL092016,2016-08-31T21:00:00.000Z,Tropical Storm,Hermine,25.5,-87.4,45,1004,7,30,,
AL092016,2016-09-01T03:00:00.000Z,Tropical Storm,Hermine,25.8,-87,60,998,10,25,,
AL092016,2016-09-01T09:00:00.000Z,Tropical Storm,Hermine,26.4,-86.6,60,996,12,20,,
AL092016,2016-09-01T15:00:00.000Z,Tropical Storm,Hermine,27.4,-86,65,991,14,30,,
AL092016,2016-09-01T17:00:00.000Z,Tropical Storm,Hermine,27.8,-85.6,70,989,14,30,,
AL092016,2016-09-01T21:00:00.000Z,Hurricane,Hermine,28.5,-85,75,988,14,30,45,185
AL092016,2016-09-02T03:00:00.000Z,Hurricane,Hermine,29.7,-84.3,80,984,14,30,45,175
AL092016,2016-09-02T09:00:00.000Z,Tropical Storm,Hermine,30.8,-83.6,70,988,14,25,,
AL092016,2016-09-02T15:00:00.000Z,Tropical Storm,Hermine,31.9,-82,50,989,18,40,,
AL092016,2016-09-02T21:00:00.000Z,Tropical Storm,Hermine,33,-80.5,50,993,20,55,,
AL092016,2016-09-03T03:00:00.000Z,Tropical Storm,Hermine,34.1,-78.4,50,997,22,55,,
AL092016,2016-09-03T09:00:00.000Z,Tropical Storm,Hermine,35.4,-76.5,60,997,21,60,,
AL092016,2016-09-03T15:00:00.000Z,Post-tropical Cyclone,Hermine,36.1,-75.2,65,993,15,60,,
AL092016,2016-09-03T21:00:00.000Z,Post-tropical Cyclone,Hermine,36.2,-73.3,70,997,12,75,,
AL092016,2016-09-04T03:00:00.000Z,Post-tropical Cyclone,Hermine,36.5,-72.1,70,998,13,75,,
AL092016,2016-09-04T09:00:00.000Z,Post-tropical Cyclone,Hermine,36.8,-70.8,65,998,12,65,,
AL092016,2016-09-04T15:00:00.000Z,Post-tropical Cyclone,Hermine,37.2,-69.6,70,999,10,60,,
AL092016,2016-09-04T21:00:00.000Z,Post-tropical Cyclone,Hermine,37.2,-69.1,70,999,5,70,,
AL092016,2016-09-05T03:00:00.000Z,Post-tropical Cyclone,Hermine,37.2,-68.5,70,997,3,20,,
AL092016,2016-09-05T09:00:00.000Z,Post-tropical Cyclone,Hermine,37.7,-68.3,70,997,3,360,,
AL092016,2016-09-05T15:00:00.000Z,Post-tropical Cyclone,Hermine,38.8,-68.8,70,998,6,325,,
AL092016,2016-09-05T21:00:00.000Z,Post-tropical Cyclone,Hermine,39.3,-69.5,70,997,7,300,,
AL092016,2016-09-06T03:00:00.000Z,Post-tropical Cyclone,Hermine,39.6,-70.7,65,995,9,300,,
AL092016,2016-09-06T09:00:00.000Z,Post-tropical Cyclone,Hermine,39.6,-71.6,65,996,8,270,,
AL092016,2016-09-06T15:00:00.000Z,Post-tropical Cyclone,Hermine,39.5,-71.9,60,997,3,270,,
AL092016,2016-09-06T18:00:00.000Z,Post-tropical Cyclone,Hermine,39.4,-72.3,50,999,7,265,,
