"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL142012,2012-09-11T15:00:00.000Z,Tropical Depression,Fourteen,16.3,-43.1,35,1006,10,275,,
AL142012,2012-09-11T21:00:00.000Z,Tropical Depression,Fourteen,17.5,-43.8,35,1006,12,305,,
AL142012,2012-09-12T03:00:00.000Z,Tropical Storm,Nadine,17.8,-45.2,40,1004,15,300,,
AL142012,2012-09-12T09:00:00.000Z,Tropical Storm,Nadine,18.6,-46.6,45,1001,17,300,,
AL142012,2012-09-12T15:00:00.000Z,Tropical Storm,Nadine,19.1,-47.6,60,997,15,300,,
AL142012,2012-09-12T21:00:00.000Z,Tropical Storm,Nadine,20,-48.9,65,994,16,310,,
AL142012,2012-09-13T03:00:00.000Z,Tropical Storm,Nadine,20.7,-50.1,70,990,16,305,,
AL142012,2012-09-13T09:00:00.000Z,Tropical Storm,Nadine,21.5,-51.3,70,990,16,305,,
AL142012,2012-09-13T15:00:00.000Z,Tropical Storm,Nadine,22.6,-52.2,70,990,16,315,,
AL142012,2012-09-13T21:00:00.000Z,Tropical Storm,Nadine,24,-53,70,990,16,325,,
AL142012,2012-09-14T03:00:00.000Z,Tropical Storm,Nadine,25,-53.7,70,989,15,330,,
AL142012,2012-09-14T09:00:00.000Z,Tropical Storm,Nadine,26.3,-54.1,70,988,15,340,,
AL142012,2012-09-14T15:00:00.000Z,Tropical Storm,Nadine,28,-53.5,70,988,16,360,,
AL142012,2012-09-14T21:00:00.000Z,Tropical Storm,Nadine,28.8,-53.4,70,988,14,15,,
AL142012,2012-09-15T03:00:00.000Z,Hurricane,Nadine,30,-52.8,75,985,14,25,,
AL142012,2012-09-15T09:00:00.000Z,Hurricane,Nadine,30.7,-51.4,75,985,15,50,35,230
AL142012,2012-09-15T15:00:00.000Z,Hurricane,Nadine,30.9,-49.9,80,983,15,70,45,185
AL142012,2012-09-15T21:00:00.000Z,Hurricane,Nadine,30.8,-48.2,80,983,17,90,,
AL142012,2012-09-16T03:00:00.000Z,Hurricane,Nadine,30.6,-46.6,80,983,17,95,45,185
AL142012,2012-09-16T09:00:00.000Z,Hurricane,Nadine,30.5,-44.7,80,983,17,95,45,185
AL142012,2012-09-16T15:00:00.000Z,Hurricane,Nadine,30.5,-41.7,80,983,23,90,45,185
AL142012,2012-09-16T21:00:00.000Z,Hurricane,Nadine,30.8,-39.1,75,985,23,80,45,185
AL142012,2012-09-17T03:00:00.000Z,Tropical Storm,Nadine,31.4,-38.1,70,987,18,75,,
AL142012,2012-09-17T09:00:00.000Z,Tropical Storm,Nadine,32,-36.4,70,985,17,65,,
AL142012,2012-09-17T15:00:00.000Z,Tropical Storm,Nadine,32.9,-35.3,70,987,15,50,,
AL142012,2012-09-17T21:00:00.000Z,Tropical Storm,Nadine,33.5,-34.5,65,987,12,50,,
AL142012,2012-09-18T03:00:00.000Z,Tropical Storm,Nadine,33.9,-34.2,60,989,9,45,,
AL142012,2012-09-18T09:00:00.000Z,Tropical Storm,Nadine,34.3,-33.6,60,990,8,45,,
AL142012,2012-09-18T15:00:00.000Z,Tropical Storm,Nadine,34.4,-32.9,60,990,8,45,,
AL142012,2012-09-18T21:00:00.000Z,Tropical Storm,Nadine,35.2,-32.6,60,990,8,30,,
AL142012,2012-09-19T03:00:00.000Z,Tropical Storm,Nadine,35.8,-32.2,50,993,7,25,,
AL142012,2012-09-19T09:00:00.000Z,Tropical Storm,Nadine,36.4,-32.1,50,993,5,360,,
AL142012,2012-09-19T15:00:00.000Z,Tropical Storm,Nadine,37.2,-31.8,50,993,5,20,,
AL142012,2012-09-19T21:00:00.000Z,Tropical Storm,Nadine,37.1,-32,50,990,NaN,0,,
AL142012,2012-09-20T03:00:00.000Z,Tropical Storm,Nadine,37.1,-31.4,50,990,3,60,,
AL142012,2012-09-20T09:00:00.000Z,Tropical Storm,Nadine,36.8,-30.6,50,983,9,120,,
AL142012,2012-09-20T15:00:00.000Z,Tropical Storm,Nadine,36.2,-29.4,50,981,10,120,,
