"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL072013,2013-09-04T21:00:00.000Z,Tropical Depression,Seven,16.5,-66.2,35,1009,9,305,,
AL072013,2013-09-05T03:00:00.000Z,Tropical Storm,Gabrielle,17,-66.6,40,1008,8,320,,
AL072013,2013-09-05T09:00:00.000Z,Tropical Storm,Gabrielle,17.5,-66.9,40,1008,8,320,,
AL072013,2013-09-05T15:00:00.000Z,Tropical Depression,Gabrielle,17.5,-68.1,35,1011,9,305,,
AL072013,2013-09-05T21:00:00.000Z,Tropical Depression,Gabrielle,18.2,-68.6,30,1010,9,305,,
AL072013,2013-09-06T03:00:00.000Z,Remnants Of,Gabrielle,19,-68.5,30,1010,9,335,,
AL072013,2013-09-10T09:00:00.000Z,Tropical Storm,Gabrielle,29.6,-65,40,1008,14,360,,
AL072013,2013-09-10T15:00:00.000Z,Tropical Storm,Gabrielle,30.6,-65,40,1008,12,360,,
AL072013,2013-09-10T17:30:00.000Z,Tropical Storm,Gabrielle,30.9,-64.8,50,1003,12,360,,
AL072013,2013-09-10T21:00:00.000Z,Tropical Storm,Gabrielle,31.5,-64.9,60,1004,10,360,,
AL072013,2013-09-11T03:00:00.000Z,Tropical Storm,Gabrielle,32,-65,60,1004,8,355,,
AL072013,2013-09-11T09:00:00.000Z,Tropical Storm,Gabrielle,32.5,-65.7,50,1008,8,325,,
AL072013,2013-09-11T15:00:00.000Z,Tropical Storm,Gabrielle,32.5,-65.9,45,1009,3,270,,
AL072013,2013-09-11T21:00:00.000Z,Tropical Storm,Gabrielle,32.8,-66.4,40,1009,5,295,,
AL072013,2013-09-12T03:00:00.000Z,Tropical Depression,Gabrielle,33,-67,35,1010,6,300,,
AL072013,2013-09-12T09:00:00.000Z,Tropical Depression,Gabrielle,33.5,-67.7,35,1010,7,305,,
AL072013,2013-09-12T15:00:00.000Z,Tropical Storm,Gabrielle,33.9,-67.7,40,1008,8,350,,
AL072013,2013-09-12T21:00:00.000Z,Tropical Storm,Gabrielle,34.4,-67.9,40,1008,8,350,,
AL072013,2013-09-13T03:00:00.000Z,Tropical Storm,Gabrielle,35.1,-67.7,40,1008,10,15,,
AL072013,2013-09-13T09:00:00.000Z,Tropical Depression,Gabrielle,36.5,-67.5,35,1007,17,15,,
AL072013,2013-09-13T15:00:00.000Z,Tropical Depression,Gabrielle,39.1,-66.5,35,1007,23,20,,
AL072013,2013-09-13T21:00:00.000Z,Remnants Of,Gabrielle,42,-64,35,1004,35,25,,
