"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL072021,2021-08-13T15:00:00.000Z,Potential Tropical Cyclone,Seven,15.3,-49.3,35,1010,21,280,,
AL072021,2021-08-13T18:00:00.000Z,Potential Tropical Cyclone,Seven,15.3,-50.3,35,1010,21,280,,
AL072021,2021-08-13T21:00:00.000Z,Tropical Depression,Seven,15.4,-51.8,35,1010,22,275,,
AL072021,2021-08-14T00:00:00.000Z,Tropical Depression,Seven,15.6,-53.1,35,1010,22,275,,
AL072021,2021-08-14T03:00:00.000Z,Tropical Depression,Seven,15.5,-53.8,35,1010,21,280,,
AL072021,2021-08-14T06:00:00.000Z,Tropical Depression,Seven,15.6,-54.7,35,1010,21,280,,
AL072021,2021-08-14T09:00:00.000Z,Tropical Storm,Grace,15.8,-55.6,40,1007,22,280,,
AL072021,2021-08-14T12:00:00.000Z,Tropical Storm,Grace,15.9,-56.6,40,1007,22,280,,
AL072021,2021-08-14T15:00:00.000Z,Tropical Storm,Grace,16.2,-57.9,45,1005,23,280,,
AL072021,2021-08-14T18:00:00.000Z,Tropical Storm,Grace,16.2,-58.7,45,1007,23,280,,
AL072021,2021-08-14T21:00:00.000Z,Tropical Storm,Grace,15.9,-60.7,40,1010,26,275,,
AL072021,2021-08-15T00:00:00.000Z,Tropical Storm,Grace,16.6,-61.5,40,1010,23,275,,
AL072021,2021-08-15T03:00:00.000Z,Tropical Storm,Grace,16.8,-62.4,40,1010,20,285,,
AL072021,2021-08-15T06:00:00.000Z,Tropical Storm,Grace,16.7,-63.7,40,1010,22,285,,
AL072021,2021-08-15T09:00:00.000Z,Tropical Storm,Grace,16.9,-64.4,40,1010,16,285,,
AL072021,2021-08-15T12:00:00.000Z,Tropical Storm,Grace,17.1,-65.4,40,1010,16,285,,
AL072021,2021-08-15T15:00:00.000Z,Tropical Storm,Grace,17.2,-66,40,1010,16,285,,
AL072021,2021-08-15T18:00:00.000Z,Tropical Storm,Grace,17.3,-66.8,40,1010,16,285,,
AL072021,2021-08-15T21:00:00.000Z,Tropical Depression,Grace,17,-67.3,35,1011,15,270,,
AL072021,2021-08-16T00:00:00.000Z,Tropical Depression,Grace,17.1,-68.1,35,1011,15,270,,
AL072021,2021-08-16T03:00:00.000Z,Tropical Depression,Grace,17.3,-68.6,35,1011,15,275,,
AL072021,2021-08-16T06:00:00.000Z,Tropical Depression,Grace,17.3,-69.6,35,1011,15,275,,
AL072021,2021-08-16T09:00:00.000Z,Tropical Depression,Grace,17.4,-70.2,35,1010,15,275,,
AL072021,2021-08-16T12:00:00.000Z,Tropical Depression,Grace,17.4,-70.9,35,1008,15,275,,
AL072021,2021-08-16T15:00:00.000Z,Tropical Depression,Grace,17.7,-71.4,35,1007,15,280,,
AL072021,2021-08-16T18:00:00.000Z,Tropical Depression,Grace,17.8,-71.6,35,1007,12,285,,
AL072021,2021-08-16T21:00:00.000Z,Tropical Depression,Grace,17.9,-72.4,35,1007,13,285,,
AL072021,2021-08-17T00:00:00.000Z,Tropical Depression,Grace,18,-73,35,1007,13,285,,
AL072021,2021-08-17T03:00:00.000Z,Tropical Depression,Grace,18.2,-73.8,35,1006,14,280,,
AL072021,2021-08-17T06:00:00.000Z,Tropical Storm,Grace,18.1,-74.5,40,1005,14,280,,
AL072021,2021-08-17T09:00:00.000Z,Tropical Storm,Grace,18.2,-75.4,40,1005,16,280,,
AL072021,2021-08-17T12:00:00.000Z,Tropical Storm,Grace,18.2,-76.1,45,1005,16,280,,
AL072021,2021-08-17T15:00:00.000Z,Tropical Storm,Grace,18.3,-76.8,50,1005,15,280,,
AL072021,2021-08-17T18:00:00.000Z,Tropical Storm,Grace,18.5,-77.5,50,1005,15,280,,
AL072021,2021-08-17T21:00:00.000Z,Tropical Storm,Grace,18.4,-77.9,50,1003,15,280,,
AL072021,2021-08-18T00:00:00.000Z,Tropical Storm,Grace,18.3,-78.6,60,1002,15,280,,
AL072021,2021-08-18T03:00:00.000Z,Tropical Storm,Grace,18.4,-79.2,60,1000,14,280,,
AL072021,2021-08-18T06:00:00.000Z,Tropical Storm,Grace,18.7,-80.1,60,1000,14,280,,
AL072021,2021-08-18T09:00:00.000Z,Tropical Storm,Grace,18.8,-80.9,65,998,16,280,,
AL072021,2021-08-18T12:00:00.000Z,Tropical Storm,Grace,19.1,-81.4,65,993,16,285,,
AL072021,2021-08-18T15:00:00.000Z,Hurricane,Grace,19.4,-82.2,75,992,15,285,25,115
AL072021,2021-08-18T18:00:00.000Z,Hurricane,Grace,19.6,-83,75,995,15,285,25,140
AL072021,2021-08-18T21:00:00.000Z,Hurricane,Grace,19.7,-83.7,80,992,16,285,15,140
AL072021,2021-08-19T00:00:00.000Z,Hurricane,Grace,19.8,-84.9,80,989,16,285,15,140
AL072021,2021-08-19T03:00:00.000Z,Hurricane,Grace,19.8,-85.6,80,988,18,280,35,140
AL072021,2021-08-19T06:00:00.000Z,Hurricane,Grace,19.9,-86.4,80,986,18,280,35,140
AL072021,2021-08-19T09:00:00.000Z,Hurricane,Grace,20,-87.2,80,986,17,280,35,140
AL072021,2021-08-19T09:50:00.000Z,Hurricane,Grace,20.1,-87.5,80,986,17,280,,
AL072021,2021-08-19T12:00:00.000Z,Hurricane,Grace,20.1,-87.9,75,989,17,280,35,140
AL072021,2021-08-19T15:00:00.000Z,Tropical Storm,Grace,20.2,-88.8,65,994,18,280,,
AL072021,2021-08-19T18:00:00.000Z,Tropical Storm,Grace,20.5,-89.5,60,997,18,280,,
AL072021,2021-08-19T21:00:00.000Z,Tropical Storm,Grace,20.6,-90.2,50,999,15,280,,
AL072021,2021-08-20T00:00:00.000Z,Tropical Storm,Grace,20.7,-91,60,995,15,280,,
AL072021,2021-08-20T03:00:00.000Z,Tropical Storm,Grace,20.8,-91.8,65,994,16,280,,
AL072021,2021-08-20T06:00:00.000Z,Tropical Storm,Grace,20.8,-92.6,70,994,16,275,,
AL072021,2021-08-20T09:00:00.000Z,Tropical Storm,Grace,20.7,-93.3,70,994,16,270,,
AL072021,2021-08-20T12:00:00.000Z,Hurricane,Grace,20.6,-93.7,85,983,15,265,35,150
AL072021,2021-08-20T15:00:00.000Z,Hurricane,Grace,20.6,-94.3,85,982,14,265,30,185
AL072021,2021-08-20T18:00:00.000Z,Hurricane,Grace,20.6,-94.5,90,979,10,265,30,185
AL072021,2021-08-20T21:00:00.000Z,Hurricane,Grace,20.5,-95.1,90,979,10,265,25,185
AL072021,2021-08-21T00:00:00.000Z,Hurricane,Grace,20.7,-95.7,100,967,10,270,25,185
AL072021,2021-08-21T03:00:00.000Z,Hurricane,Grace,20.7,-96.3,120,967,10,270,30,150
AL072021,2021-08-21T06:00:00.000Z,Hurricane,Grace,20.6,-97.2,125,962,10,265,30,150
AL072021,2021-08-21T09:00:00.000Z,Hurricane,Grace,20.5,-97.8,110,970,14,260,30,150
AL072021,2021-08-21T12:00:00.000Z,Hurricane,Grace,19.9,-98.3,90,980,14,250,30,150
AL072021,2021-08-21T15:00:00.000Z,Tropical Storm,Grace,19.7,-98.9,70,990,13,250,,
AL072021,2021-08-21T18:00:00.000Z,Tropical Storm,Grace,19.7,-99.5,45,998,13,250,,
AL072021,2021-08-21T21:00:00.000Z,Remnants Of,Grace,19.6,-100.1,25,1002,13,260,,
