"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL142011,2011-09-06T21:00:00.000Z,Tropical Depression,Fourteen,11.8,-37,35,1008,18,285,,
AL142011,2011-09-07T03:00:00.000Z,Tropical Depression,Fourteen,11.6,-38.1,35,1008,18,280,,
AL142011,2011-09-07T09:00:00.000Z,Tropical Depression,Fourteen,12,-39.9,35,1006,20,280,,
AL142011,2011-09-07T15:00:00.000Z,Tropical Storm,Maria,13,-42,50,1003,23,280,,
AL142011,2011-09-07T21:00:00.000Z,Tropical Storm,Maria,13.2,-44.2,50,1002,23,275,,
AL142011,2011-09-08T03:00:00.000Z,Tropical Storm,Maria,13.4,-46.2,50,1002,23,275,,
AL142011,2011-09-08T09:00:00.000Z,Tropical Storm,Maria,13.5,-48.2,50,1002,23,275,,
AL142011,2011-09-08T15:00:00.000Z,Tropical Storm,Maria,13,-51.2,45,1005,22,270,,
AL142011,2011-09-08T21:00:00.000Z,Tropical Storm,Maria,13.2,-52.7,40,1006,21,275,,
AL142011,2011-09-09T03:00:00.000Z,Tropical Storm,Maria,13.3,-54.6,40,1005,21,275,,
AL142011,2011-09-09T09:00:00.000Z,Tropical Storm,Maria,13.8,-56.2,40,1003,18,290,,
AL142011,2011-09-09T15:00:00.000Z,Tropical Storm,Maria,14.2,-57.5,45,1003,17,285,,
AL142011,2011-09-09T21:00:00.000Z,Tropical Storm,Maria,14.8,-58.6,45,1004,16,305,,
AL142011,2011-09-10T03:00:00.000Z,Tropical Storm,Maria,15.1,-59.5,45,1006,14,295,,
AL142011,2011-09-10T09:00:00.000Z,Tropical Storm,Maria,16,-60.2,45,1005,13,315,,
AL142011,2011-09-10T15:00:00.000Z,Tropical Storm,Maria,17.3,-61.5,40,1007,15,310,,
AL142011,2011-09-10T21:00:00.000Z,Tropical Storm,Maria,17.9,-62.4,45,1007,14,310,,
AL142011,2011-09-11T03:00:00.000Z,Tropical Storm,Maria,18.5,-62.9,50,1005,10,315,,
AL142011,2011-09-11T09:00:00.000Z,Tropical Storm,Maria,19,-63.7,60,1004,13,315,,
AL142011,2011-09-11T15:00:00.000Z,Tropical Storm,Maria,19,-64.6,60,1007,10,285,,
AL142011,2011-09-11T21:00:00.000Z,Tropical Storm,Maria,19.8,-65.2,60,1005,9,300,,
AL142011,2011-09-12T03:00:00.000Z,Tropical Storm,Maria,20.2,-65.9,60,1005,10,300,,
AL142011,2011-09-12T09:00:00.000Z,Tropical Storm,Maria,20.8,-66.3,60,1005,9,305,,
AL142011,2011-09-12T15:00:00.000Z,Tropical Storm,Maria,20.7,-67.3,50,1006,2,270,,
AL142011,2011-09-12T21:00:00.000Z,Tropical Storm,Maria,21,-67.5,50,1006,2,315,,
AL142011,2011-09-13T03:00:00.000Z,Tropical Storm,Maria,21.3,-67.5,50,1006,2,320,,
AL142011,2011-09-13T09:00:00.000Z,Tropical Storm,Maria,21.6,-67.7,50,1006,5,330,,
AL142011,2011-09-13T15:00:00.000Z,Tropical Storm,Maria,22.1,-68,50,1006,6,335,,
AL142011,2011-09-13T21:00:00.000Z,Tropical Storm,Maria,22.8,-67.9,50,1006,8,355,,
AL142011,2011-09-14T03:00:00.000Z,Tropical Storm,Maria,23.5,-68.2,50,1003,9,350,,
AL142011,2011-09-14T09:00:00.000Z,Tropical Storm,Maria,24.2,-68.6,60,1001,10,345,,
AL142011,2011-09-14T15:00:00.000Z,Tropical Storm,Maria,25.2,-69.4,60,1001,14,350,,
AL142011,2011-09-14T21:00:00.000Z,Tropical Storm,Maria,26.3,-69.3,60,1001,15,5,,
AL142011,2011-09-15T03:00:00.000Z,Tropical Storm,Maria,28,-68.6,65,999,18,15,,
AL142011,2011-09-15T09:00:00.000Z,Tropical Storm,Maria,30.2,-68.4,65,999,26,15,,
AL142011,2011-09-15T15:00:00.000Z,Tropical Storm,Maria,32.4,-67,70,991,30,25,,
AL142011,2011-09-15T21:00:00.000Z,Hurricane,Maria,35.2,-65.6,75,987,36,30,45,240
AL142011,2011-09-16T03:00:00.000Z,Hurricane,Maria,38.5,-63.5,80,984,43,35,,
AL142011,2011-09-16T09:00:00.000Z,Hurricane,Maria,41.7,-60.3,80,979,45,35,45,205
AL142011,2011-09-16T15:00:00.000Z,Hurricane,Maria,44.6,-56.3,75,983,52,40,,
AL142011,2011-09-16T21:00:00.000Z,Post-tropical Cyclone,Maria,48.5,-51.5,70,982,58,35,,
