"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL112020,2020-08-11T21:00:00.000Z,Tropical Depression,Eleven,11.7,-40,35,1007,16,280,,
AL112020,2020-08-12T03:00:00.000Z,Tropical Depression,Eleven,12,-41.5,35,1008,14,280,,
AL112020,2020-08-12T09:00:00.000Z,Tropical Depression,Eleven,12.2,-42.9,35,1008,15,280,,
AL112020,2020-08-12T15:00:00.000Z,Tropical Depression,Eleven,12.4,-44.2,35,1007,14,280,,
AL112020,2020-08-12T21:00:00.000Z,Tropical Depression,Eleven,12.7,-45.7,35,1007,15,280,,
AL112020,2020-08-13T03:00:00.000Z,Tropical Depression,Eleven,12.5,-47.1,35,1007,15,275,,
AL112020,2020-08-13T09:00:00.000Z,Tropical Depression,Eleven,12.9,-47.9,35,1007,15,285,,
AL112020,2020-08-13T15:00:00.000Z,Tropical Storm,Josephine,13.7,-49.2,45,1005,15,295,,
AL112020,2020-08-13T21:00:00.000Z,Tropical Storm,Josephine,14.5,-50.6,45,1005,16,295,,
AL112020,2020-08-14T03:00:00.000Z,Tropical Storm,Josephine,14.8,-52.2,45,1005,17,300,,
AL112020,2020-08-14T09:00:00.000Z,Tropical Storm,Josephine,15.3,-53.3,40,1006,17,300,,
AL112020,2020-08-14T15:00:00.000Z,Tropical Storm,Josephine,16.1,-54.7,40,1006,16,295,,
AL112020,2020-08-14T21:00:00.000Z,Tropical Storm,Josephine,17.8,-56.1,40,1004,16,300,,
AL112020,2020-08-15T03:00:00.000Z,Tropical Storm,Josephine,18.3,-57.4,45,1005,16,300,,
AL112020,2020-08-15T09:00:00.000Z,Tropical Storm,Josephine,18.9,-58.4,45,1005,15,300,,
AL112020,2020-08-15T15:00:00.000Z,Tropical Storm,Josephine,19.1,-60.2,45,1008,16,290,,
AL112020,2020-08-15T21:00:00.000Z,Tropical Storm,Josephine,20,-61.6,45,1008,17,295,,
AL112020,2020-08-16T03:00:00.000Z,Tropical Storm,Josephine,20.1,-62.6,45,1008,14,300,,
AL112020,2020-08-16T09:00:00.000Z,Tropical Storm,Josephine,20.3,-64,40,1009,15,290,,
AL112020,2020-08-16T15:00:00.000Z,Tropical Depression,Josephine,20.4,-65,35,1009,13,285,,
AL112020,2020-08-16T21:00:00.000Z,Remnants Of,Josephine,20.9,-65.8,35,1010,12,295,,
