"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL142010,2010-09-21T03:00:00.000Z,Tropical Depression,Fourteen,17.1,-31.9,35,1006,6,360,,
AL142010,2010-09-21T09:00:00.000Z,Tropical Storm,Lisa,17.7,-31.8,40,1005,5,360,,
AL142010,2010-09-21T15:00:00.000Z,Tropical Storm,Lisa,18.1,-31.7,45,1002,5,360,,
AL142010,2010-09-21T21:00:00.000Z,Tropical Storm,Lisa,18.3,-31.6,45,1002,2,360,,
AL142010,2010-09-22T03:00:00.000Z,Tropical Storm,Lisa,18.2,-31.3,45,1002,2,40,,
AL142010,2010-09-22T09:00:00.000Z,Tropical Storm,Lisa,18,-30.5,45,1002,5,60,,
AL142010,2010-09-22T15:00:00.000Z,Tropical Storm,Lisa,17.1,-30.5,45,1002,3,125,,
AL142010,2010-09-22T21:00:00.000Z,Tropical Storm,Lisa,17.7,-30.2,45,1002,3,90,,
AL142010,2010-09-23T03:00:00.000Z,Tropical Storm,Lisa,17.7,-29.6,40,1005,5,90,,
AL142010,2010-09-23T09:00:00.000Z,Tropical Depression,Lisa,17.7,-29,35,1005,5,90,,
AL142010,2010-09-23T15:00:00.000Z,Tropical Depression,Lisa,17.5,-28.9,35,1005,2,360,,
AL142010,2010-09-23T21:00:00.000Z,Tropical Storm,Lisa,17.5,-28.6,40,1001,NaN,0,,
AL142010,2010-09-24T03:00:00.000Z,Tropical Storm,Lisa,18.1,-28.1,40,1005,5,20,,
AL142010,2010-09-24T09:00:00.000Z,Tropical Storm,Lisa,18.4,-27.7,40,1004,5,35,,
AL142010,2010-09-24T15:00:00.000Z,Tropical Storm,Lisa,18.9,-27.8,45,1000,7,360,,
AL142010,2010-09-24T21:00:00.000Z,Tropical Storm,Lisa,20,-27.8,60,999,8,360,,
AL142010,2010-09-24T23:00:00.000Z,Hurricane,Lisa,20.2,-27.8,75,989,8,360,10,45
AL142010,2010-09-25T03:00:00.000Z,Hurricane,Lisa,20.7,-27.9,80,987,8,360,,
AL142010,2010-09-25T09:00:00.000Z,Hurricane,Lisa,21.6,-28.1,75,988,9,355,,
AL142010,2010-09-25T15:00:00.000Z,Tropical Storm,Lisa,22.7,-28.2,70,990,12,350,,
AL142010,2010-09-25T21:00:00.000Z,Tropical Storm,Lisa,23.7,-28.4,50,996,12,350,,
AL142010,2010-09-26T03:00:00.000Z,Tropical Storm,Lisa,24.3,-29,45,1005,9,340,,
AL142010,2010-09-26T09:00:00.000Z,Tropical Depression,Lisa,25.1,-29,35,1005,9,345,,
AL142010,2010-09-26T15:00:00.000Z,Tropical Depression,Lisa,25.6,-29.1,35,1007,7,340,,
AL142010,2010-09-26T21:00:00.000Z,Tropical Depression,Lisa,26.1,-29.4,30,1008,7,335,,
