"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL312020,2020-11-13T15:00:00.000Z,Tropical Depression,Thirty,14.2,-74.3,35,1007,7,250,,
AL312020,2020-11-13T21:00:00.000Z,Tropical Storm,Iota,13.8,-74.3,40,1006,3,255,,
AL312020,2020-11-14T03:00:00.000Z,Tropical Storm,Iota,13.6,-74.2,40,1006,3,200,,
AL312020,2020-11-14T09:00:00.000Z,Tropical Storm,Iota,13.5,-74.8,40,1005,5,245,,
AL312020,2020-11-14T15:00:00.000Z,Tropical Storm,Iota,12.7,-76.2,40,1006,5,255,,
AL312020,2020-11-14T21:00:00.000Z,Tropical Storm,Iota,12.6,-76.5,60,995,7,250,,
AL312020,2020-11-15T03:00:00.000Z,Tropical Storm,Iota,12.7,-77,70,990,5,270,,
AL312020,2020-11-15T09:00:00.000Z,Hurricane,Iota,13.1,-77.3,80,985,6,280,25,90
AL312020,2020-11-15T15:00:00.000Z,Hurricane,Iota,13.3,-78.5,90,978,9,285,25,115
AL312020,2020-11-15T21:00:00.000Z,Hurricane,Iota,13.3,-79.3,90,974,9,280,25,125
AL312020,2020-11-16T03:00:00.000Z,Hurricane,Iota,13.3,-80.2,105,960,10,270,35,150
AL312020,2020-11-16T09:00:00.000Z,Hurricane,Iota,13.6,-81.1,145,933,10,280,35,150
AL312020,2020-11-16T15:00:00.000Z,Hurricane,Iota,13.5,-82,160,917,9,270,35,150
AL312020,2020-11-16T21:00:00.000Z,Hurricane,Iota,13.6,-82.7,160,919,9,275,45,175
AL312020,2020-11-17T03:00:00.000Z,Hurricane,Iota,13.6,-83.4,155,920,9,275,45,175
AL312020,2020-11-17T09:00:00.000Z,Hurricane,Iota,13.7,-84.3,105,950,9,270,,
AL312020,2020-11-17T15:00:00.000Z,Hurricane,Iota,13.7,-85.2,75,980,12,270,15,175
AL312020,2020-11-17T21:00:00.000Z,Tropical Storm,Iota,13.7,-86.2,60,993,12,270,,
AL312020,2020-11-18T03:00:00.000Z,Tropical Storm,Iota,13.7,-87.3,40,1000,12,270,,
AL312020,2020-11-18T09:00:00.000Z,Tropical Depression,Iota,13.7,-88.3,35,1007,13,255,,
AL312020,2020-11-18T15:00:00.000Z,Remnants Of,Iota,13.8,-89.5,30,1006,12,270,,
