"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL052011,2011-08-01T23:30:00.000Z,Tropical Storm,Emily,15.2,-62,40,1006,17,275,,
AL052011,2011-08-02T03:00:00.000Z,Tropical Storm,Emily,15.5,-62.9,40,1006,17,275,,
AL052011,2011-08-02T09:00:00.000Z,Tropical Storm,Emily,15.5,-64,40,1006,16,280,,
AL052011,2011-08-02T15:00:00.000Z,Tropical Storm,Emily,15.3,-63.6,40,1007,NaN,0,,
AL052011,2011-08-02T21:00:00.000Z,Tropical Storm,Emily,15.8,-65.4,50,1005,12,295,,
AL052011,2011-08-03T03:00:00.000Z,Tropical Storm,Emily,16.2,-66.7,50,1005,14,285,,
AL052011,2011-08-03T09:00:00.000Z,Tropical Storm,Emily,16.5,-68.1,50,1003,14,285,,
AL052011,2011-08-03T15:00:00.000Z,Tropical Storm,Emily,16.7,-69.7,50,1006,14,280,,
AL052011,2011-08-03T21:00:00.000Z,Tropical Storm,Emily,16.9,-71,50,1003,14,280,,
AL052011,2011-08-04T03:00:00.000Z,Tropical Storm,Emily,17.1,-71,50,1004,5,280,,
AL052011,2011-08-04T09:00:00.000Z,Tropical Storm,Emily,17.3,-71.7,50,1006,7,285,,
AL052011,2011-08-04T15:00:00.000Z,Tropical Storm,Emily,17.3,-72.3,50,1004,5,285,,
AL052011,2011-08-04T21:00:00.000Z,Remnants Of,Emily,19,-75,35,1009,16,315,,
AL052011,2011-08-06T21:00:00.000Z,Tropical Depression,Emily,26.9,-78.1,30,1012,8,360,,
AL052011,2011-08-07T03:00:00.000Z,Tropical Depression,Emily,27.4,-78.2,35,1011,8,360,,
AL052011,2011-08-07T09:00:00.000Z,Tropical Depression,Emily,28.5,-77.7,35,1011,10,10,,
AL052011,2011-08-07T15:00:00.000Z,Tropical Depression,Emily,30.1,-76,35,1011,17,35,,
AL052011,2011-08-07T21:00:00.000Z,Remnants Of,Emily,31.1,-74.1,30,1011,17,55,,
