"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL052020,2020-07-04T15:00:00.000Z,Tropical Depression,Five,31.1,-68.7,35,1009,17,70,,
AL052020,2020-07-04T21:00:00.000Z,Tropical Depression,Five,31.8,-67.3,35,1007,16,65,,
AL052020,2020-07-05T03:00:00.000Z,Tropical Depression,Five,32.5,-66.3,35,1008,18,55,,
AL052020,2020-07-05T09:00:00.000Z,Tropical Depression,Five,33.3,-64.9,35,1008,20,55,,
AL052020,2020-07-05T15:00:00.000Z,Tropical Depression,Five,34.5,-63,35,1008,21,55,,
AL052020,2020-07-05T21:00:00.000Z,Tropical Depression,Five,35.8,-60.5,35,1009,26,55,,
AL052020,2020-07-06T03:00:00.000Z,Tropical Storm,Edouard,37.2,-56.9,40,1008,35,55,,
AL052020,2020-07-06T09:00:00.000Z,Tropical Storm,Edouard,39,-53.6,40,1008,36,55,,
AL052020,2020-07-06T15:00:00.000Z,Tropical Storm,Edouard,40.8,-50,45,1007,37,55,,
AL052020,2020-07-06T21:00:00.000Z,Post-tropical Cyclone,Edouard,42.7,-46,45,1005,38,55,,
