"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL082014,2014-10-12T17:30:00.000Z,Tropical Storm,Gonzalo,16.4,-58.4,40,1009,10,270,,
AL082014,2014-10-12T21:00:00.000Z,Tropical Storm,Gonzalo,16.4,-59.5,45,1004,12,270,,
AL082014,2014-10-13T03:00:00.000Z,Tropical Storm,Gonzalo,16.6,-60.2,45,1002,12,275,,
AL082014,2014-10-13T09:00:00.000Z,Tropical Storm,Gonzalo,16.8,-60.9,60,1000,10,280,,
AL082014,2014-10-13T15:00:00.000Z,Tropical Storm,Gonzalo,17.2,-61.9,65,992,10,290,,
AL082014,2014-10-13T21:00:00.000Z,Hurricane,Gonzalo,17.9,-62.9,75,984,12,305,10,105
AL082014,2014-10-14T03:00:00.000Z,Hurricane,Gonzalo,18.7,-63.4,85,984,12,315,25,105
AL082014,2014-10-14T09:00:00.000Z,Hurricane,Gonzalo,19.6,-64.4,110,974,13,315,25,105
AL082014,2014-10-14T15:00:00.000Z,Hurricane,Gonzalo,20.3,-65.2,110,973,13,315,25,115
AL082014,2014-10-14T21:00:00.000Z,Hurricane,Gonzalo,21.2,-66,115,970,13,320,25,115
AL082014,2014-10-15T03:00:00.000Z,Hurricane,Gonzalo,22.2,-66.6,125,954,13,320,25,115
AL082014,2014-10-15T09:00:00.000Z,Hurricane,Gonzalo,22.9,-67.3,125,954,13,320,25,115
AL082014,2014-10-15T15:00:00.000Z,Hurricane,Gonzalo,23.5,-68,130,949,12,320,35,115
AL082014,2014-10-15T21:00:00.000Z,Hurricane,Gonzalo,24.1,-68.6,125,953,10,320,35,125
AL082014,2014-10-16T03:00:00.000Z,Hurricane,Gonzalo,24.6,-68.7,120,953,9,350,40,140
AL082014,2014-10-16T09:00:00.000Z,Hurricane,Gonzalo,25.3,-68.7,140,945,9,360,40,140
AL082014,2014-10-16T15:00:00.000Z,Hurricane,Gonzalo,26.1,-68.6,145,940,7,5,45,150
AL082014,2014-10-16T21:00:00.000Z,Hurricane,Gonzalo,27.1,-68.2,145,942,9,15,45,150
AL082014,2014-10-17T03:00:00.000Z,Hurricane,Gonzalo,28,-67.5,140,943,14,25,60,175
AL082014,2014-10-17T09:00:00.000Z,Hurricane,Gonzalo,29.3,-66.8,130,946,15,25,60,175
AL082014,2014-10-17T15:00:00.000Z,Hurricane,Gonzalo,30.4,-66.1,125,947,16,25,60,175
AL082014,2014-10-17T21:00:00.000Z,Hurricane,Gonzalo,31.7,-65.3,115,949,16,25,60,175
AL082014,2014-10-18T03:00:00.000Z,Hurricane,Gonzalo,32.7,-64.5,110,951,16,30,45,175
AL082014,2014-10-18T09:00:00.000Z,Hurricane,Gonzalo,34.7,-63.2,105,955,22,30,45,175
AL082014,2014-10-18T15:00:00.000Z,Hurricane,Gonzalo,36.8,-61.7,90,966,25,30,70,205
AL082014,2014-10-18T21:00:00.000Z,Hurricane,Gonzalo,39.3,-60,90,966,36,30,70,205
AL082014,2014-10-19T03:00:00.000Z,Hurricane,Gonzalo,42.3,-57,90,966,39,40,,
AL082014,2014-10-19T09:00:00.000Z,Hurricane,Gonzalo,46.3,-52.9,85,969,52,40,115,310
AL082014,2014-10-19T15:00:00.000Z,Hurricane,Gonzalo,49,-47.3,85,969,52,55,115,310
AL082014,2014-10-19T21:00:00.000Z,Post-tropical Cyclone,Gonzalo,51.6,-41.8,80,972,52,60,115,310
