"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL132022,2022-10-06T15:00:00.000Z,Potential Tropical Cyclone,Thirteen,11.4,-67,35,1006,15,270,,
AL132022,2022-10-06T18:00:00.000Z,Potential Tropical Cyclone,Thirteen,11.5,-67.7,35,1005,15,270,,
AL132022,2022-10-06T21:00:00.000Z,Potential Tropical Cyclone,Thirteen,11.6,-68.7,35,1003,17,270,,
AL132022,2022-10-07T00:00:00.000Z,Potential Tropical Cyclone,Thirteen,11.7,-69.1,35,1003,17,270,,
AL132022,2022-10-07T03:00:00.000Z,Tropical Depression,Thirteen,11.9,-69.8,35,1004,15,280,,
AL132022,2022-10-07T06:00:00.000Z,Tropical Depression,Thirteen,12,-70.4,35,1004,15,280,,
AL132022,2022-10-07T09:00:00.000Z,Tropical Depression,Thirteen,12.1,-71.1,35,1004,15,280,,
AL132022,2022-10-07T12:00:00.000Z,Tropical Depression,Thirteen,12.3,-71.9,35,1004,15,280,,
AL132022,2022-10-07T15:00:00.000Z,Tropical Storm,Julia,12.7,-73.1,40,1002,18,280,,
AL132022,2022-10-07T18:00:00.000Z,Tropical Storm,Julia,12.9,-73.9,40,1002,18,280,,
AL132022,2022-10-07T21:00:00.000Z,Tropical Storm,Julia,13,-74.7,40,1002,18,280,,
AL132022,2022-10-08T00:00:00.000Z,Tropical Storm,Julia,12.8,-75.2,45,999,18,280,,
AL132022,2022-10-08T03:00:00.000Z,Tropical Storm,Julia,12.8,-76.1,45,999,17,270,,
