"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL052018,2018-08-15T09:00:00.000Z,Tropical Depression,Five,37.6,-45.6,35,1009,5,350,,
AL052018,2018-08-15T15:00:00.000Z,Tropical Storm,Ernesto,38.1,-46,40,1008,8,355,,
AL052018,2018-08-15T21:00:00.000Z,Tropical Storm,Ernesto,39,-45.7,40,1008,9,5,,
AL052018,2018-08-16T03:00:00.000Z,Tropical Storm,Ernesto,39.7,-45.1,40,1008,10,25,,
AL052018,2018-08-16T09:00:00.000Z,Tropical Storm,Ernesto,40.8,-44.1,40,1008,13,30,,
AL052018,2018-08-16T15:00:00.000Z,Tropical Storm,Ernesto,42,-43.2,45,1007,16,35,,
AL052018,2018-08-16T21:00:00.000Z,Tropical Storm,Ernesto,43,-41,45,1007,18,45,,
AL052018,2018-08-17T03:00:00.000Z,Tropical Storm,Ernesto,44.1,-38.9,45,1007,22,55,,
AL052018,2018-08-17T09:00:00.000Z,Tropical Storm,Ernesto,45.6,-36.4,45,1006,25,50,,
AL052018,2018-08-17T15:00:00.000Z,Tropical Storm,Ernesto,47.1,-32.9,45,1005,30,50,,
AL052018,2018-08-17T21:00:00.000Z,Tropical Storm,Ernesto,49.1,-29.8,45,1003,31,55,,
AL052018,2018-08-18T03:00:00.000Z,Tropical Storm,Ernesto,50.4,-25.6,45,999,35,60,,
AL052018,2018-08-18T09:00:00.000Z,Post-tropical Cyclone,Ernesto,51.9,-20,40,1002,35,60,,
