"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL102025,2025-10-07T15:00:00.000Z,Tropical Storm,Jerry,11.5,-44.6,45,1006,24,280,,
AL102025,2025-10-07T21:00:00.000Z,Tropical Storm,Jerry,12,-46.4,50,1003,23,280,,
AL102025,2025-10-08T03:00:00.000Z,Tropical Storm,Jerry,12.8,-48.7,50,1003,23,285,,
AL102025,2025-10-08T09:00:00.000Z,Tropical Storm,Jerry,13.3,-50.7,50,1003,23,285,,
AL102025,2025-10-08T15:00:00.000Z,Tropical Storm,Jerry,13.9,-52.7,60,1003,23,290,,
AL102025,2025-10-08T21:00:00.000Z,Tropical Storm,Jerry,14.8,-54.7,60,1000,23,290,,
AL102025,2025-10-09T03:00:00.000Z,Tropical Storm,Jerry,15.2,-56.1,65,999,18,290,,
AL102025,2025-10-09T09:00:00.000Z,Tropical Storm,Jerry,15.7,-57.7,65,999,20,290,,
AL102025,2025-10-09T15:00:00.000Z,Tropical Storm,Jerry,15.9,-59.1,65,999,18,285,,
AL102025,2025-10-09T21:00:00.000Z,Tropical Storm,Jerry,17.3,-60.6,65,1001,18,300,,
AL102025,2025-10-10T03:00:00.000Z,Tropical Storm,Jerry,18.2,-61.6,60,1005,17,315,,
AL102025,2025-10-10T09:00:00.000Z,Tropical Storm,Jerry,19.2,-62.5,50,1007,17,315,,
AL102025,2025-10-10T15:00:00.000Z,Tropical Storm,Jerry,20.2,-63.4,50,1006,16,325,,
AL102025,2025-10-10T21:00:00.000Z,Tropical Storm,Jerry,21.5,-63.6,50,1006,15,340,,
AL102025,2025-10-11T03:00:00.000Z,Tropical Storm,Jerry,22.7,-63.9,60,1004,15,350,,
AL102025,2025-10-11T09:00:00.000Z,Tropical Storm,Jerry,24.5,-63.4,60,1004,16,5,,
AL102025,2025-10-11T15:00:00.000Z,Tropical Storm,Jerry,25.8,-63.2,50,1005,16,5,,
AL102025,2025-10-11T21:00:00.000Z,Remnants Of,Jerry,27.6,-63.6,45,1005,16,360,,
