"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL172021,2021-09-19T09:00:00.000Z,Tropical Depression,Seventeen,11.8,-28.2,35,1007,14,330,,
AL172021,2021-09-19T15:00:00.000Z,Tropical Depression,Seventeen,13.2,-28.8,35,1007,14,330,,
AL172021,2021-09-19T21:00:00.000Z,Tropical Storm,Rose,14.3,-29.9,40,1005,16,330,,
AL172021,2021-09-20T03:00:00.000Z,Tropical Storm,Rose,15.3,-31.1,40,1005,16,320,,
AL172021,2021-09-20T09:00:00.000Z,Tropical Storm,Rose,15.9,-32.6,40,1005,15,315,,
AL172021,2021-09-20T15:00:00.000Z,Tropical Storm,Rose,17.3,-33.4,40,1007,16,320,,
AL172021,2021-09-20T21:00:00.000Z,Tropical Storm,Rose,18.4,-34.4,40,1007,16,320,,
AL172021,2021-09-21T00:30:00.000Z,Tropical Storm,Rose,18.7,-35,50,1003,16,315,,
AL172021,2021-09-21T03:00:00.000Z,Tropical Storm,Rose,18.9,-35.4,50,1004,15,320,,
AL172021,2021-09-21T09:00:00.000Z,Tropical Storm,Rose,21,-36.4,45,1006,20,325,,
AL172021,2021-09-21T15:00:00.000Z,Tropical Storm,Rose,21.6,-36.9,40,1008,12,325,,
AL172021,2021-09-21T21:00:00.000Z,Tropical Storm,Rose,22.5,-37.7,40,1008,10,320,,
AL172021,2021-09-22T03:00:00.000Z,Tropical Depression,Rose,22.9,-37.9,35,1009,10,320,,
AL172021,2021-09-22T09:00:00.000Z,Tropical Depression,Rose,23.4,-38.4,35,1009,8,325,,
AL172021,2021-09-22T15:00:00.000Z,Tropical Depression,Rose,23.6,-39.2,35,1009,9,305,,
AL172021,2021-09-22T21:00:00.000Z,Tropical Depression,Rose,24.2,-40.2,35,1010,10,300,,
AL172021,2021-09-23T03:00:00.000Z,Tropical Depression,Rose,24.6,-40.9,35,1010,10,300,,
