"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL102016,2016-09-12T15:00:00.000Z,Tropical Storm,Ian,21.8,-50.4,40,1007,13,320,,
AL102016,2016-09-12T21:00:00.000Z,Tropical Storm,Ian,22.9,-50.7,40,1007,13,330,,
AL102016,2016-09-13T03:00:00.000Z,Tropical Storm,Ian,23.5,-51.5,45,1005,13,330,,
AL102016,2016-09-13T09:00:00.000Z,Tropical Storm,Ian,24,-51.7,45,1005,9,335,,
AL102016,2016-09-13T15:00:00.000Z,Tropical Storm,Ian,25.4,-52.3,45,1005,13,330,,
AL102016,2016-09-13T21:00:00.000Z,Tropical Storm,Ian,27,-52.7,45,1005,16,346,,
AL102016,2016-09-14T03:00:00.000Z,Tropical Storm,Ian,27.6,-52.8,50,998,13,345,,
AL102016,2016-09-14T09:00:00.000Z,Tropical Storm,Ian,29.3,-53,50,998,15,350,,
AL102016,2016-09-14T15:00:00.000Z,Tropical Storm,Ian,31.4,-53,50,998,20,355,,
AL102016,2016-09-14T21:00:00.000Z,Tropical Storm,Ian,32.9,-53.6,50,998,17,350,,
AL102016,2016-09-15T03:00:00.000Z,Tropical Storm,Ian,33.9,-53.4,50,998,14,15,,
AL102016,2016-09-15T09:00:00.000Z,Tropical Storm,Ian,35.5,-52.4,50,998,20,25,,
AL102016,2016-09-15T15:00:00.000Z,Tropical Storm,Ian,37.2,-50.5,50,998,24,40,,
AL102016,2016-09-15T21:00:00.000Z,Tropical Storm,Ian,39.6,-47.7,50,998,35,40,,
AL102016,2016-09-16T03:00:00.000Z,Tropical Storm,Ian,42.9,-44.9,50,998,53,40,,
AL102016,2016-09-16T09:00:00.000Z,Tropical Storm,Ian,45.2,-40.8,60,994,48,40,,
AL102016,2016-09-16T15:00:00.000Z,Post-tropical Cyclone,Ian,48.8,-36.2,65,988,53,35,,
