"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL052012,2012-08-01T21:00:00.000Z,Tropical Depression,Five,12.2,-49,35,1008,18,285,,
AL052012,2012-08-02T03:00:00.000Z,Tropical Depression,Five,12.6,-50.6,35,1008,18,285,,
AL052012,2012-08-02T09:00:00.000Z,Tropical Depression,Five,12.8,-52.6,35,1008,21,280,,
AL052012,2012-08-02T15:00:00.000Z,Tropical Depression,Five,13,-54.3,35,1008,20,280,,
AL052012,2012-08-02T21:00:00.000Z,Tropical Storm,Ernesto,12.8,-56.6,50,1006,22,270,,
AL052012,2012-08-03T03:00:00.000Z,Tropical Storm,Ernesto,13.4,-58.3,50,1005,22,275,,
AL052012,2012-08-03T09:00:00.000Z,Tropical Storm,Ernesto,13.5,-60.7,45,1004,24,275,,
AL052012,2012-08-03T15:00:00.000Z,Tropical Storm,Ernesto,13.7,-62.3,50,1002,21,275,,
AL052012,2012-08-03T21:00:00.000Z,Tropical Storm,Ernesto,13.9,-64.1,50,1002,21,275,,
AL052012,2012-08-04T03:00:00.000Z,Tropical Storm,Ernesto,13.9,-65.6,50,1003,18,275,,
AL052012,2012-08-04T09:00:00.000Z,Tropical Storm,Ernesto,14.1,-67.2,60,1001,18,275,,
AL052012,2012-08-04T15:00:00.000Z,Tropical Storm,Ernesto,14.4,-68.7,50,1008,18,285,,
AL052012,2012-08-04T21:00:00.000Z,Tropical Storm,Ernesto,14.8,-70.1,60,1003,18,280,,
AL052012,2012-08-05T03:00:00.000Z,Tropical Storm,Ernesto,15.4,-72.7,60,1007,22,285,,
AL052012,2012-08-05T09:00:00.000Z,Tropical Storm,Ernesto,15.1,-74.8,50,1007,22,275,,
AL052012,2012-08-05T15:00:00.000Z,Tropical Storm,Ernesto,15,-77.1,50,1006,23,270,,
AL052012,2012-08-05T21:00:00.000Z,Tropical Storm,Ernesto,15.3,-78.6,50,1006,20,280,,
AL052012,2012-08-06T03:00:00.000Z,Tropical Storm,Ernesto,15,-79.7,50,1003,15,270,,
AL052012,2012-08-06T09:00:00.000Z,Tropical Storm,Ernesto,15.1,-80.5,50,1003,12,275,,
AL052012,2012-08-06T15:00:00.000Z,Tropical Storm,Ernesto,15.8,-80.5,65,994,9,285,,
AL052012,2012-08-06T21:00:00.000Z,Tropical Storm,Ernesto,16.2,-81.6,65,995,12,295,,
AL052012,2012-08-07T03:00:00.000Z,Tropical Storm,Ernesto,17,-82.7,65,994,13,300,,
AL052012,2012-08-07T09:00:00.000Z,Tropical Storm,Ernesto,17.5,-83.9,65,993,13,295,,
AL052012,2012-08-07T15:00:00.000Z,Tropical Storm,Ernesto,18.1,-85,65,989,14,295,,
AL052012,2012-08-07T18:00:00.000Z,Hurricane,Ernesto,18.5,-85.5,80,983,14,300,25,140
AL052012,2012-08-07T21:00:00.000Z,Hurricane,Ernesto,18.8,-86.2,80,983,15,300,35,140
AL052012,2012-08-08T03:00:00.000Z,Hurricane,Ernesto,18.7,-87.7,85,980,15,270,35,175
AL052012,2012-08-08T09:00:00.000Z,Tropical Storm,Ernesto,18.9,-89,70,987,15,275,,
AL052012,2012-08-08T15:00:00.000Z,Tropical Storm,Ernesto,18.7,-90.4,50,995,15,260,,
AL052012,2012-08-08T21:00:00.000Z,Tropical Storm,Ernesto,18.9,-91.5,50,995,13,270,,
AL052012,2012-08-09T03:00:00.000Z,Tropical Storm,Ernesto,18.8,-91.8,65,994,7,270,,
AL052012,2012-08-09T09:00:00.000Z,Tropical Storm,Ernesto,18.7,-93.6,70,993,16,270,,
AL052012,2012-08-09T15:00:00.000Z,Tropical Storm,Ernesto,18.2,-94.3,60,992,10,260,,
AL052012,2012-08-09T21:00:00.000Z,Tropical Storm,Ernesto,18.1,-95.2,50,993,10,265,,
AL052012,2012-08-10T03:00:00.000Z,Tropical Storm,Ernesto,18.1,-96.7,40,999,14,265,,
AL052012,2012-08-10T09:00:00.000Z,Tropical Depression,Ernesto,18,-97.8,35,1004,13,265,,
AL052012,2012-08-10T15:00:00.000Z,Remnants Of,Ernesto,18,-99.2,25,1005,15,270,,
