"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL082012,2012-08-15T21:00:00.000Z,Tropical Depression,Eight,29.9,-55.1,35,1013,18,355,,
AL082012,2012-08-16T03:00:00.000Z,Tropical Depression,Eight,31.3,-55.5,35,1012,17,345,,
AL082012,2012-08-16T09:00:00.000Z,Tropical Storm,Gordon,32.2,-54.8,40,1011,14,15,,
AL082012,2012-08-16T15:00:00.000Z,Tropical Storm,Gordon,33.3,-53.8,50,1005,16,45,,
AL082012,2012-08-16T21:00:00.000Z,Tropical Storm,Gordon,34.2,-52.1,65,999,17,70,,
AL082012,2012-08-17T03:00:00.000Z,Tropical Storm,Gordon,34.6,-50.3,70,995,17,85,,
AL082012,2012-08-17T09:00:00.000Z,Tropical Storm,Gordon,34.6,-48.1,65,998,18,90,,
AL082012,2012-08-17T15:00:00.000Z,Tropical Storm,Gordon,34.5,-46.3,65,997,18,95,,
AL082012,2012-08-17T21:00:00.000Z,Tropical Storm,Gordon,34.3,-44,65,993,20,95,,
AL082012,2012-08-18T03:00:00.000Z,Tropical Storm,Gordon,34.2,-42.1,70,990,18,90,,
AL082012,2012-08-18T09:00:00.000Z,Hurricane,Gordon,34,-40.7,75,988,18,90,30,125
AL082012,2012-08-18T15:00:00.000Z,Hurricane,Gordon,34.1,-38.6,80,983,18,90,,
AL082012,2012-08-18T21:00:00.000Z,Hurricane,Gordon,34.1,-36.4,105,969,21,85,35,125
AL082012,2012-08-19T03:00:00.000Z,Hurricane,Gordon,34.5,-33.9,110,965,22,80,35,125
AL082012,2012-08-19T09:00:00.000Z,Hurricane,Gordon,34.9,-31.6,105,969,23,80,35,125
AL082012,2012-08-19T15:00:00.000Z,Hurricane,Gordon,35.5,-29.7,100,973,21,75,35,125
AL082012,2012-08-19T21:00:00.000Z,Hurricane,Gordon,36.1,-27.5,85,978,21,70,35,125
AL082012,2012-08-20T03:00:00.000Z,Hurricane,Gordon,36.7,-25.8,80,980,20,70,35,115
AL082012,2012-08-20T09:00:00.000Z,Hurricane,Gordon,37.4,-24.3,75,987,15,60,,
AL082012,2012-08-20T15:00:00.000Z,Tropical Storm,Gordon,38.3,-22.3,65,990,16,60,,
AL082012,2012-08-20T21:00:00.000Z,Post-tropical Cyclone,Gordon,39.2,-20.3,45,1000,16,65,,
