"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL182020,2020-09-07T09:00:00.000Z,Tropical Depression,Eighteen,15.2,-20.3,35,1004,12,280,,
AL182020,2020-09-07T15:00:00.000Z,Tropical Depression,Eighteen,15.7,-21.2,35,1004,10,290,,
AL182020,2020-09-07T21:00:00.000Z,Tropical Storm,Rene,16.1,-22.3,40,1001,12,295,,
AL182020,2020-09-08T03:00:00.000Z,Tropical Storm,Rene,16.2,-23.5,40,1001,14,280,,
AL182020,2020-09-08T09:00:00.000Z,Tropical Storm,Rene,16.4,-24.9,40,1001,15,280,,
AL182020,2020-09-08T15:00:00.000Z,Tropical Storm,Rene,16.5,-26.5,40,1001,16,280,,
AL182020,2020-09-08T21:00:00.000Z,Tropical Storm,Rene,16.8,-27.9,40,1001,16,280,,
AL182020,2020-09-09T03:00:00.000Z,Tropical Depression,Rene,17,-29.3,35,1004,16,285,,
AL182020,2020-09-09T09:00:00.000Z,Tropical Depression,Rene,17.4,-30.5,35,1004,14,285,,
AL182020,2020-09-09T15:00:00.000Z,Tropical Storm,Rene,17.6,-31.5,40,1003,13,285,,
AL182020,2020-09-09T21:00:00.000Z,Tropical Storm,Rene,18,-32.7,40,1003,13,285,,
AL182020,2020-09-10T03:00:00.000Z,Tropical Storm,Rene,18,-34,40,1003,13,285,,
AL182020,2020-09-10T09:00:00.000Z,Tropical Storm,Rene,18.2,-34.8,40,1003,10,285,,
AL182020,2020-09-10T15:00:00.000Z,Tropical Storm,Rene,18.6,-35.8,50,1000,12,285,,
AL182020,2020-09-10T21:00:00.000Z,Tropical Storm,Rene,18.9,-36.8,50,1000,12,285,,
AL182020,2020-09-11T03:00:00.000Z,Tropical Storm,Rene,19.3,-37.6,45,1002,12,290,,
AL182020,2020-09-11T09:00:00.000Z,Tropical Storm,Rene,19.7,-38.5,45,1002,10,290,,
AL182020,2020-09-11T15:00:00.000Z,Tropical Storm,Rene,20.3,-39.9,40,1004,13,290,,
AL182020,2020-09-11T21:00:00.000Z,Tropical Storm,Rene,20.7,-41.1,40,1004,14,290,,
AL182020,2020-09-12T03:00:00.000Z,Tropical Storm,Rene,21.4,-42.4,40,1004,14,295,,
AL182020,2020-09-12T09:00:00.000Z,Tropical Storm,Rene,22.5,-43.5,40,1004,14,305,,
AL182020,2020-09-12T15:00:00.000Z,Tropical Depression,Rene,23.2,-44.4,35,1006,13,315,,
AL182020,2020-09-12T21:00:00.000Z,Tropical Depression,Rene,24.3,-45.6,35,1006,14,315,,
AL182020,2020-09-13T03:00:00.000Z,Tropical Depression,Rene,25.3,-46.4,30,1011,13,320,,
AL182020,2020-09-13T09:00:00.000Z,Tropical Depression,Rene,26.2,-47.1,30,1011,14,325,,
AL182020,2020-09-13T15:00:00.000Z,Tropical Depression,Rene,26.8,-47.6,30,1011,9,320,,
AL182020,2020-09-13T21:00:00.000Z,Tropical Depression,Rene,27.3,-47.6,30,1011,6,330,,
AL182020,2020-09-14T03:00:00.000Z,Tropical Depression,Rene,27.2,-47.9,30,1011,2,270,,
AL182020,2020-09-14T09:00:00.000Z,Tropical Depression,Rene,27.4,-48.3,30,1011,3,270,,
AL182020,2020-09-14T15:00:00.000Z,Tropical Depression,Rene,27.5,-48.3,30,1011,NaN,0,,
AL182020,2020-09-14T21:00:00.000Z,Remnants Of,Rene,26.9,-49.3,30,1011,7,250,,
