"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL102015,2015-09-18T15:00:00.000Z,Tropical Depression,Ten,13.1,-36.7,30,1009,9,285,,
AL102015,2015-09-18T21:00:00.000Z,Tropical Depression,Ten,13.4,-37.3,35,1007,8,285,,
AL102015,2015-09-19T03:00:00.000Z,Tropical Storm,Ida,13.7,-37.5,40,1006,7,305,,
AL102015,2015-09-19T09:00:00.000Z,Tropical Storm,Ida,14.4,-38.5,40,1006,10,305,,
AL102015,2015-09-19T15:00:00.000Z,Tropical Storm,Ida,14.8,-39.7,40,1006,12,295,,
AL102015,2015-09-19T21:00:00.000Z,Tropical Storm,Ida,15.6,-40.8,40,1006,14,300,,
AL102015,2015-09-20T03:00:00.000Z,Tropical Storm,Ida,15.8,-42.4,40,1006,15,290,,
AL102015,2015-09-20T09:00:00.000Z,Tropical Storm,Ida,16.7,-43.6,40,1006,15,295,,
AL102015,2015-09-20T15:00:00.000Z,Tropical Storm,Ida,17.3,-44.8,45,1005,13,300,,
AL102015,2015-09-20T21:00:00.000Z,Tropical Storm,Ida,18.4,-46.3,45,1005,17,305,,
AL102015,2015-09-21T03:00:00.000Z,Tropical Storm,Ida,18.9,-47,45,1005,14,310,,
AL102015,2015-09-21T09:00:00.000Z,Tropical Storm,Ida,19.8,-47.3,50,1003,8,330,,
AL102015,2015-09-21T15:00:00.000Z,Tropical Storm,Ida,20.6,-48,50,1003,7,330,,
AL102015,2015-09-21T21:00:00.000Z,Tropical Storm,Ida,21.2,-48.8,50,1003,7,330,,
AL102015,2015-09-22T03:00:00.000Z,Tropical Storm,Ida,21.7,-49.5,45,1005,5,340,,
AL102015,2015-09-22T09:00:00.000Z,Tropical Storm,Ida,21.3,-48.6,45,1005,5,105,,
AL102015,2015-09-22T15:00:00.000Z,Tropical Storm,Ida,20.5,-47.5,45,1005,8,120,,
AL102015,2015-09-22T21:00:00.000Z,Tropical Storm,Ida,20.5,-47.8,45,1005,5,115,,
AL102015,2015-09-23T03:00:00.000Z,Tropical Storm,Ida,20.9,-46.8,40,1005,2,120,,
AL102015,2015-09-23T09:00:00.000Z,Tropical Storm,Ida,20.4,-47.2,40,1005,2,180,,
AL102015,2015-09-23T15:00:00.000Z,Tropical Storm,Ida,20,-47,40,1005,5,90,,
AL102015,2015-09-23T21:00:00.000Z,Tropical Storm,Ida,19.9,-46.6,40,1005,5,90,,
AL102015,2015-09-24T03:00:00.000Z,Tropical Storm,Ida,19.9,-46,40,1005,5,90,,
AL102015,2015-09-24T09:00:00.000Z,Tropical Storm,Ida,19.6,-45.5,40,1005,6,90,,
AL102015,2015-09-24T15:00:00.000Z,Tropical Depression,Ida,20.2,-44.9,35,1005,5,25,,
AL102015,2015-09-24T21:00:00.000Z,Tropical Depression,Ida,21.2,-45,35,1006,5,360,,
AL102015,2015-09-25T03:00:00.000Z,Tropical Depression,Ida,21.3,-45.3,35,1007,5,330,,
AL102015,2015-09-25T09:00:00.000Z,Tropical Depression,Ida,21.7,-45.3,35,1007,3,335,,
AL102015,2015-09-25T15:00:00.000Z,Tropical Depression,Ida,22.1,-45,30,1007,5,355,,
AL102015,2015-09-25T21:00:00.000Z,Tropical Depression,Ida,22.5,-45.5,30,1007,6,325,,
AL102015,2015-09-26T03:00:00.000Z,Tropical Depression,Ida,22.9,-45.5,35,1006,8,330,,
AL102015,2015-09-26T09:00:00.000Z,Tropical Depression,Ida,23.4,-46.1,35,1006,8,325,,
AL102015,2015-09-26T15:00:00.000Z,Tropical Depression,Ida,24,-46.5,35,1006,8,330,,
AL102015,2015-09-26T21:00:00.000Z,Tropical Depression,Ida,24.4,-47.1,35,1006,8,320,,
AL102015,2015-09-27T03:00:00.000Z,Tropical Depression,Ida,24.3,-47.4,35,1006,5,285,,
AL102015,2015-09-27T09:00:00.000Z,Tropical Depression,Ida,24.3,-48,30,1007,5,270,,
AL102015,2015-09-27T15:00:00.000Z,Tropical Depression,Ida,24.8,-48.4,30,1007,6,285,,
AL102015,2015-09-27T21:00:00.000Z,Post-tropical Cyclone,Ida,24.5,-48.7,30,1008,5,265,,
