"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL112010,2010-09-08T15:00:00.000Z,Tropical Storm,Igor,13.7,-23.5,40,1005,8,265,,
AL112010,2010-09-08T21:00:00.000Z,Tropical Storm,Igor,13.9,-23.9,45,1005,6,275,,
AL112010,2010-09-09T03:00:00.000Z,Tropical Storm,Igor,13.8,-24.6,45,1005,7,270,,
AL112010,2010-09-09T09:00:00.000Z,Tropical Storm,Igor,13.8,-24.3,40,1006,NaN,0,,
AL112010,2010-09-09T15:00:00.000Z,Tropical Storm,Igor,14.7,-24.8,40,1006,6,330,,
AL112010,2010-09-09T21:00:00.000Z,Tropical Depression,Igor,16,-26.4,35,1004,13,325,,
AL112010,2010-09-10T03:00:00.000Z,Tropical Depression,Igor,15.4,-28,35,1004,13,295,,
AL112010,2010-09-10T09:00:00.000Z,Tropical Depression,Igor,16,-29.3,35,1004,13,280,,
AL112010,2010-09-10T15:00:00.000Z,Tropical Storm,Igor,16.4,-31,40,1004,16,280,,
AL112010,2010-09-10T21:00:00.000Z,Tropical Storm,Igor,16.7,-33.3,45,1002,21,280,,
AL112010,2010-09-11T03:00:00.000Z,Tropical Storm,Igor,17.1,-34.9,50,1000,21,285,,
AL112010,2010-09-11T09:00:00.000Z,Tropical Storm,Igor,17.1,-37.8,70,995,21,270,,
AL112010,2010-09-11T15:00:00.000Z,Tropical Storm,Igor,17.4,-39.5,70,995,20,275,,
AL112010,2010-09-11T21:00:00.000Z,Tropical Storm,Igor,17.4,-41.2,70,995,18,275,,
AL112010,2010-09-12T03:00:00.000Z,Hurricane,Igor,17.7,-42.5,75,992,17,275,15,115
AL112010,2010-09-12T09:00:00.000Z,Hurricane,Igor,17.7,-44.4,80,988,18,275,25,115
AL112010,2010-09-12T15:00:00.000Z,Hurricane,Igor,17.7,-45.7,105,970,13,270,35,140
AL112010,2010-09-12T18:30:00.000Z,Hurricane,Igor,17.7,-46.1,135,950,14,270,40,160
AL112010,2010-09-12T21:00:00.000Z,Hurricane,Igor,17.7,-46.9,140,942,14,270,40,160
AL112010,2010-09-13T03:00:00.000Z,Hurricane,Igor,17.6,-47.8,150,935,13,270,40,160
AL112010,2010-09-13T09:00:00.000Z,Hurricane,Igor,17.7,-48.8,150,935,13,270,40,175
AL112010,2010-09-13T15:00:00.000Z,Hurricane,Igor,17.5,-49.7,150,933,10,265,45,175
AL112010,2010-09-13T21:00:00.000Z,Hurricane,Igor,17.7,-50.5,150,933,10,270,50,195
AL112010,2010-09-14T03:00:00.000Z,Hurricane,Igor,17.7,-51.2,140,937,9,275,50,195
AL112010,2010-09-14T09:00:00.000Z,Hurricane,Igor,17.9,-51.7,135,945,8,285,50,195
AL112010,2010-09-14T15:00:00.000Z,Hurricane,Igor,18.3,-52.3,135,945,7,290,50,195
AL112010,2010-09-14T21:00:00.000Z,Hurricane,Igor,18.8,-53.1,145,933,8,295,45,205
AL112010,2010-09-15T03:00:00.000Z,Hurricane,Igor,19,-53.9,155,925,9,295,45,225
AL112010,2010-09-15T09:00:00.000Z,Hurricane,Igor,19.5,-54.5,145,935,10,300,45,225
AL112010,2010-09-15T15:00:00.000Z,Hurricane,Igor,19.8,-55,135,942,8,300,45,225
AL112010,2010-09-15T21:00:00.000Z,Hurricane,Igor,20.1,-55.6,135,942,8,295,,
AL112010,2010-09-16T03:00:00.000Z,Hurricane,Igor,20.2,-56.5,135,942,9,295,45,240
AL112010,2010-09-16T09:00:00.000Z,Hurricane,Igor,20.5,-56.8,145,929,7,300,,
AL112010,2010-09-16T15:00:00.000Z,Hurricane,Igor,21,-57.2,140,934,7,305,70,275
AL112010,2010-09-16T21:00:00.000Z,Hurricane,Igor,21.7,-58.1,125,940,8,310,105,290
AL112010,2010-09-17T03:00:00.000Z,Hurricane,Igor,22,-58.7,125,935,9,310,105,290
AL112010,2010-09-17T09:00:00.000Z,Hurricane,Igor,22.4,-59.4,125,935,9,305,105,290
AL112010,2010-09-17T15:00:00.000Z,Hurricane,Igor,23.1,-60.1,120,945,9,305,105,290
AL112010,2010-09-17T21:00:00.000Z,Hurricane,Igor,23.7,-61.1,105,947,10,310,,
AL112010,2010-09-18T03:00:00.000Z,Hurricane,Igor,24.6,-62,110,947,13,315,,
AL112010,2010-09-18T09:00:00.000Z,Hurricane,Igor,25.1,-62.8,110,939,13,310,,
AL112010,2010-09-18T15:00:00.000Z,Hurricane,Igor,26,-63.6,110,939,12,310,,
AL112010,2010-09-18T21:00:00.000Z,Hurricane,Igor,27.1,-64.3,100,945,14,320,,
AL112010,2010-09-19T03:00:00.000Z,Hurricane,Igor,28.2,-64.7,100,945,13,340,,
AL112010,2010-09-19T09:00:00.000Z,Hurricane,Igor,28.9,-65.3,85,949,12,340,,
AL112010,2010-09-19T15:00:00.000Z,Hurricane,Igor,30.4,-65.4,85,949,16,360,,
AL112010,2010-09-19T21:00:00.000Z,Hurricane,Igor,31.5,-65.9,80,951,15,355,,
AL112010,2010-09-20T03:00:00.000Z,Hurricane,Igor,32.4,-65.5,75,955,14,15,,
AL112010,2010-09-20T09:00:00.000Z,Hurricane,Igor,34.2,-64.4,75,957,20,25,,
AL112010,2010-09-20T15:00:00.000Z,Hurricane,Igor,36.1,-63.3,75,960,24,25,,
AL112010,2010-09-20T21:00:00.000Z,Hurricane,Igor,38.2,-61.5,75,968,28,40,85,380
AL112010,2010-09-21T03:00:00.000Z,Hurricane,Igor,39.9,-59.3,75,968,29,45,85,380
AL112010,2010-09-21T09:00:00.000Z,Hurricane,Igor,42.8,-55.1,75,966,41,45,85,380
AL112010,2010-09-21T15:00:00.000Z,Hurricane,Igor,46.2,-52.8,75,952,46,35,85,460
AL112010,2010-09-21T21:00:00.000Z,Hurricane,Igor,49.3,-51.7,80,950,39,25,85,520
