"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL142019,2019-10-11T15:00:00.000Z,Tropical Storm,Melissa,38.5,-69.6,65,995,3,200,,
AL142019,2019-10-11T21:00:00.000Z,Tropical Storm,Melissa,38.2,-69.5,60,997,3,150,,
AL142019,2019-10-12T03:00:00.000Z,Tropical Storm,Melissa,37.7,-68.8,50,997,6,125,,
AL142019,2019-10-12T09:00:00.000Z,Tropical Storm,Melissa,38.1,-68.2,50,998,7,55,,
AL142019,2019-10-12T15:00:00.000Z,Tropical Storm,Melissa,38.1,-67,50,998,10,70,,
AL142019,2019-10-12T21:00:00.000Z,Tropical Storm,Melissa,38.4,-65.6,50,999,12,70,,
AL142019,2019-10-13T03:00:00.000Z,Tropical Storm,Melissa,38.6,-64,50,999,14,80,,
AL142019,2019-10-13T09:00:00.000Z,Tropical Storm,Melissa,39.3,-62.6,45,1001,14,65,,
AL142019,2019-10-13T15:00:00.000Z,Tropical Storm,Melissa,39.8,-60.9,45,1001,17,75,,
AL142019,2019-10-13T21:00:00.000Z,Tropical Storm,Melissa,39.9,-58.8,40,1003,18,75,,
AL142019,2019-10-14T03:00:00.000Z,Tropical Storm,Melissa,40.2,-56.7,40,1003,18,75,,
AL142019,2019-10-14T09:00:00.000Z,Tropical Storm,Melissa,40.7,-54,40,1004,20,75,,
AL142019,2019-10-14T15:00:00.000Z,Post-tropical Cyclone,Melissa,41,-51.4,40,1004,23,80,,
