"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL202020,2020-09-12T21:00:00.000Z,Tropical Depression,Twenty,11.4,-33.5,35,1005,9,290,,
AL202020,2020-09-13T03:00:00.000Z,Tropical Depression,Twenty,11.9,-34.6,35,1007,10,285,,
AL202020,2020-09-13T09:00:00.000Z,Tropical Depression,Twenty,12.2,-35.5,35,1005,10,295,,
AL202020,2020-09-13T15:00:00.000Z,Tropical Depression,Twenty,12.3,-36.4,35,1006,10,290,,
AL202020,2020-09-13T21:00:00.000Z,Tropical Depression,Twenty,12.7,-37.6,35,1006,12,290,,
AL202020,2020-09-14T03:00:00.000Z,Tropical Depression,Twenty,13,-39,35,1006,15,285,,
AL202020,2020-09-14T09:00:00.000Z,Tropical Storm,Teddy,13.4,-40.4,40,1004,14,285,,
AL202020,2020-09-14T15:00:00.000Z,Tropical Storm,Teddy,12.8,-42.8,40,1004,14,270,,
AL202020,2020-09-14T21:00:00.000Z,Tropical Storm,Teddy,13,-44,50,1002,14,275,,
AL202020,2020-09-15T03:00:00.000Z,Tropical Storm,Teddy,13.2,-45,50,1002,13,280,,
AL202020,2020-09-15T09:00:00.000Z,Tropical Storm,Teddy,13.7,-46,60,1001,12,295,,
AL202020,2020-09-15T15:00:00.000Z,Tropical Storm,Teddy,14,-47,65,999,13,290,,
AL202020,2020-09-15T21:00:00.000Z,Tropical Storm,Teddy,14.6,-47.9,65,997,13,295,,
AL202020,2020-09-16T03:00:00.000Z,Tropical Storm,Teddy,15,-48.3,70,992,9,315,,
AL202020,2020-09-16T07:00:00.000Z,Hurricane,Teddy,15.5,-48.7,90,981,10,320,25,175
AL202020,2020-09-16T09:00:00.000Z,Hurricane,Teddy,15.8,-49,100,976,12,320,25,175
AL202020,2020-09-16T15:00:00.000Z,Hurricane,Teddy,16.5,-49.7,100,973,12,315,30,195
AL202020,2020-09-16T21:00:00.000Z,Hurricane,Teddy,17.5,-50.8,100,973,13,315,35,220
AL202020,2020-09-17T03:00:00.000Z,Hurricane,Teddy,17.8,-51.5,90,976,13,315,35,255
AL202020,2020-09-17T09:00:00.000Z,Hurricane,Teddy,18.3,-52.3,105,970,12,305,35,255
AL202020,2020-09-17T15:00:00.000Z,Hurricane,Teddy,19.3,-53,120,957,12,325,35,255
AL202020,2020-09-17T21:00:00.000Z,Hurricane,Teddy,20.1,-54.1,140,945,13,315,,
AL202020,2020-09-18T03:00:00.000Z,Hurricane,Teddy,20.9,-54.7,140,945,12,315,,
AL202020,2020-09-18T09:00:00.000Z,Hurricane,Teddy,21.6,-55.4,130,947,12,325,60,230
AL202020,2020-09-18T15:00:00.000Z,Hurricane,Teddy,22.1,-56.1,130,947,12,315,60,230
AL202020,2020-09-18T21:00:00.000Z,Hurricane,Teddy,23.1,-57,125,951,14,320,60,230
AL202020,2020-09-19T03:00:00.000Z,Hurricane,Teddy,24,-57.4,130,948,13,325,,
AL202020,2020-09-19T09:00:00.000Z,Hurricane,Teddy,24.9,-58.2,125,952,14,325,,
AL202020,2020-09-19T15:00:00.000Z,Hurricane,Teddy,26,-59,120,958,14,325,60,230
AL202020,2020-09-19T21:00:00.000Z,Hurricane,Teddy,26.7,-60.2,120,958,13,315,60,255
AL202020,2020-09-20T03:00:00.000Z,Hurricane,Teddy,27.3,-61.2,115,956,13,315,,
AL202020,2020-09-20T09:00:00.000Z,Hurricane,Teddy,28,-62,115,958,12,315,,
AL202020,2020-09-20T15:00:00.000Z,Hurricane,Teddy,28.3,-62.8,105,964,9,320,,
AL202020,2020-09-20T21:00:00.000Z,Hurricane,Teddy,29,-63.4,105,964,9,330,,
AL202020,2020-09-21T03:00:00.000Z,Hurricane,Teddy,29.4,-63.6,105,963,6,330,80,230
AL202020,2020-09-21T09:00:00.000Z,Hurricane,Teddy,30.3,-63.2,100,963,9,10,,
AL202020,2020-09-21T15:00:00.000Z,Hurricane,Teddy,31.1,-62.7,90,960,14,20,,
AL202020,2020-09-21T21:00:00.000Z,Hurricane,Teddy,33.2,-62,90,958,23,0,,
AL202020,2020-09-22T03:00:00.000Z,Hurricane,Teddy,35.6,-61.5,100,956,25,360,105,275
AL202020,2020-09-22T09:00:00.000Z,Hurricane,Teddy,38.4,-62.4,100,960,28,340,105,345
AL202020,2020-09-22T15:00:00.000Z,Hurricane,Teddy,39.6,-63.7,105,950,16,330,,
AL202020,2020-09-22T21:00:00.000Z,Hurricane,Teddy,41.1,-64.2,90,958,16,350,,
AL202020,2020-09-23T03:00:00.000Z,Post-tropical Cyclone,Teddy,42.8,-63.9,80,957,18,10,125,540
AL202020,2020-09-23T09:00:00.000Z,Post-tropical Cyclone,Teddy,44.5,-62.7,70,957,23,25,,
AL202020,2020-09-23T15:00:00.000Z,Post-tropical Cyclone,Teddy,46,-61.3,60,967,26,25,,
AL202020,2020-09-23T21:00:00.000Z,Post-tropical Cyclone,Teddy,48.6,-59.6,50,975,31,30,,
AL202020,2020-09-24T03:00:00.000Z,Post-tropical Cyclone,Teddy,51,-57.3,50,975,32,30,,
