"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL192017,2017-11-06T09:00:00.000Z,Tropical Depression,Nineteen,28.9,-50.2,35,1013,6,95,,
AL192017,2017-11-06T15:00:00.000Z,Tropical Depression,Nineteen,29.5,-50.4,35,1013,3,15,,
AL192017,2017-11-06T21:00:00.000Z,Tropical Depression,Nineteen,29.9,-50,35,1013,6,20,,
AL192017,2017-11-07T03:00:00.000Z,Tropical Storm,Rina,30.4,-49.9,40,1010,7,10,,
AL192017,2017-11-07T09:00:00.000Z,Tropical Storm,Rina,31.4,-49.8,40,1009,12,5,,
AL192017,2017-11-07T15:00:00.000Z,Tropical Storm,Rina,32.4,-49.3,40,1008,15,10,,
AL192017,2017-11-07T21:00:00.000Z,Tropical Storm,Rina,33.8,-48.9,45,1006,18,10,,
AL192017,2017-11-08T03:00:00.000Z,Tropical Storm,Rina,35.4,-48.5,50,1000,18,10,,
AL192017,2017-11-08T09:00:00.000Z,Tropical Storm,Rina,37.1,-48.4,60,997,20,10,,
AL192017,2017-11-08T15:00:00.000Z,Tropical Storm,Rina,39.4,-48.7,60,997,21,360,,
AL192017,2017-11-08T21:00:00.000Z,Tropical Storm,Rina,40.9,-48.6,50,995,23,10,,
AL192017,2017-11-09T03:00:00.000Z,Tropical Storm,Rina,42.5,-48.3,50,995,23,20,,
AL192017,2017-11-09T09:00:00.000Z,Tropical Storm,Rina,44.5,-47,45,998,23,30,,
AL192017,2017-11-09T15:00:00.000Z,Post-tropical Cyclone,Rina,47,-45.5,45,998,40,35,,
