"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL062018,2018-08-30T15:00:00.000Z,Potential Tropical Cyclone,Six,12.9,-18.4,30,1007,12,280,,
AL062018,2018-08-30T21:00:00.000Z,Potential Tropical Cyclone,Six,12.9,-19.4,30,1007,9,280,,
AL062018,2018-08-31T03:00:00.000Z,Potential Tropical Cyclone,Six,13.2,-20.9,35,1007,13,280,,
AL062018,2018-08-31T09:00:00.000Z,Potential Tropical Cyclone,Six,13.6,-21.4,35,1006,12,285,,
AL062018,2018-08-31T15:00:00.000Z,Potential Tropical Cyclone,Six,13.7,-22.7,35,1006,13,285,,
AL062018,2018-08-31T21:00:00.000Z,Tropical Depression,Six,13.8,-24.7,35,1004,15,270,,
AL062018,2018-09-01T03:00:00.000Z,Tropical Depression,Six,14.2,-25.5,35,1004,14,285,,
AL062018,2018-09-01T09:00:00.000Z,Tropical Storm,Florence,14.5,-26.7,40,1003,14,285,,
AL062018,2018-09-01T15:00:00.000Z,Tropical Storm,Florence,14.8,-27.8,45,1003,14,285,,
AL062018,2018-09-01T21:00:00.000Z,Tropical Storm,Florence,15.6,-29,45,1002,16,285,,
AL062018,2018-09-02T03:00:00.000Z,Tropical Storm,Florence,16,-30.2,50,1000,14,290,,
AL062018,2018-09-02T09:00:00.000Z,Tropical Storm,Florence,16.5,-31.4,60,999,15,290,,
AL062018,2018-09-02T15:00:00.000Z,Tropical Storm,Florence,17,-33.2,50,1000,18,285,,
AL062018,2018-09-02T21:00:00.000Z,Tropical Storm,Florence,17.4,-34.6,50,1000,17,285,,
AL062018,2018-09-03T03:00:00.000Z,Tropical Storm,Florence,17.9,-35.9,50,1000,16,290,,
AL062018,2018-09-03T09:00:00.000Z,Tropical Storm,Florence,18,-37.5,60,999,16,285,,
AL062018,2018-09-03T15:00:00.000Z,Tropical Storm,Florence,18.3,-38.7,65,997,16,285,,
AL062018,2018-09-03T21:00:00.000Z,Tropical Storm,Florence,18.6,-39.8,70,995,15,280,,
AL062018,2018-09-04T03:00:00.000Z,Tropical Storm,Florence,18.9,-41,70,995,14,290,,
AL062018,2018-09-04T09:00:00.000Z,Tropical Storm,Florence,19.3,-42,70,995,13,290,,
AL062018,2018-09-04T15:00:00.000Z,Hurricane,Florence,19.7,-42.5,75,990,12,295,15,105
AL062018,2018-09-04T21:00:00.000Z,Hurricane,Florence,20.3,-43.2,85,984,12,300,15,105
AL062018,2018-09-05T03:00:00.000Z,Hurricane,Florence,20.7,-43.9,100,976,12,300,15,105
AL062018,2018-09-05T09:00:00.000Z,Hurricane,Florence,21.4,-44.8,105,976,13,305,15,90
AL062018,2018-09-05T15:00:00.000Z,Hurricane,Florence,22,-45.7,125,957,13,305,15,90
AL062018,2018-09-05T21:00:00.000Z,Hurricane,Florence,22.7,-46.6,130,953,13,305,15,90
AL062018,2018-09-06T03:00:00.000Z,Hurricane,Florence,23.4,-47.2,125,956,10,310,15,90
AL062018,2018-09-06T09:00:00.000Z,Hurricane,Florence,24.1,-47.9,115,964,12,315,15,90
AL062018,2018-09-06T15:00:00.000Z,Hurricane,Florence,24.6,-48.6,105,975,10,315,15,90
AL062018,2018-09-06T21:00:00.000Z,Hurricane,Florence,25,-49.6,80,989,10,305,15,90
AL062018,2018-09-07T03:00:00.000Z,Tropical Storm,Florence,25.1,-49.8,70,993,7,290,,
AL062018,2018-09-07T09:00:00.000Z,Tropical Storm,Florence,25.1,-50.7,65,996,7,275,,
AL062018,2018-09-07T15:00:00.000Z,Tropical Storm,Florence,25,-51.8,65,996,8,270,,
AL062018,2018-09-07T21:00:00.000Z,Tropical Storm,Florence,24.8,-52.5,65,996,8,260,,
AL062018,2018-09-08T03:00:00.000Z,Tropical Storm,Florence,24.8,-53.2,60,999,7,265,,
AL062018,2018-09-08T09:00:00.000Z,Tropical Storm,Florence,24.5,-54.2,65,997,9,265,,
AL062018,2018-09-08T15:00:00.000Z,Tropical Storm,Florence,24.5,-54.3,65,995,7,265,,
AL062018,2018-09-08T21:00:00.000Z,Tropical Storm,Florence,24.6,-54.7,70,989,5,270,,
AL062018,2018-09-09T03:00:00.000Z,Tropical Storm,Florence,24.6,-55.2,70,989,6,270,,
AL062018,2018-09-09T09:00:00.000Z,Tropical Storm,Florence,24.5,-55.8,70,989,6,270,,
AL062018,2018-09-09T15:00:00.000Z,Hurricane,Florence,24.4,-56.3,75,984,6,270,15,115
AL062018,2018-09-09T21:00:00.000Z,Hurricane,Florence,24.4,-57,85,975,7,270,25,125
AL062018,2018-09-10T03:00:00.000Z,Hurricane,Florence,24.6,-57.7,90,974,7,280,25,125
AL062018,2018-09-10T09:00:00.000Z,Hurricane,Florence,24.9,-58.9,105,969,9,285,25,125
AL062018,2018-09-10T15:00:00.000Z,Hurricane,Florence,25,-60,115,962,13,280,30,140
AL062018,2018-09-10T21:00:00.000Z,Hurricane,Florence,25.4,-61.1,140,939,13,285,40,150
AL062018,2018-09-11T03:00:00.000Z,Hurricane,Florence,25.9,-62.4,140,944,13,290,40,150
AL062018,2018-09-11T09:00:00.000Z,Hurricane,Florence,26.4,-64.1,140,944,15,290,40,150
AL062018,2018-09-11T15:00:00.000Z,Hurricane,Florence,26.7,-65.3,130,950,16,295,40,150
AL062018,2018-09-11T21:00:00.000Z,Hurricane,Florence,27.5,-67.1,140,945,17,300,60,175
AL062018,2018-09-12T03:00:00.000Z,Hurricane,Florence,28.4,-68.7,140,946,17,300,60,175
AL062018,2018-09-12T09:00:00.000Z,Hurricane,Florence,29,-70.1,130,946,17,300,70,175
AL062018,2018-09-12T15:00:00.000Z,Hurricane,Florence,29.8,-71.3,130,943,15,305,70,175
AL062018,2018-09-12T21:00:00.000Z,Hurricane,Florence,30.9,-72.5,120,949,16,315,,
AL062018,2018-09-13T03:00:00.000Z,Hurricane,Florence,32,-73.7,110,957,17,315,80,195
AL062018,2018-09-13T09:00:00.000Z,Hurricane,Florence,32.8,-74.7,110,956,15,315,,
AL062018,2018-09-13T15:00:00.000Z,Hurricane,Florence,33.4,-75.5,105,955,10,315,,
AL062018,2018-09-13T21:00:00.000Z,Hurricane,Florence,33.7,-76.2,100,955,5,295,80,195
AL062018,2018-09-14T03:00:00.000Z,Hurricane,Florence,34,-76.8,90,956,6,305,80,195
AL062018,2018-09-14T09:00:00.000Z,Hurricane,Florence,34.2,-77.4,90,958,6,285,80,195
AL062018,2018-09-14T15:00:00.000Z,Hurricane,Florence,34,-78,80,958,3,245,70,195
AL062018,2018-09-14T21:00:00.000Z,Tropical Storm,Florence,34,-78.6,70,972,3,270,,
AL062018,2018-09-15T03:00:00.000Z,Tropical Storm,Florence,33.8,-79.1,65,980,5,255,,
AL062018,2018-09-15T09:00:00.000Z,Tropical Storm,Florence,33.6,-79.5,50,986,5,255,,
AL062018,2018-09-15T15:00:00.000Z,Tropical Storm,Florence,33.6,-79.6,45,995,2,270,,
AL062018,2018-09-15T21:00:00.000Z,Tropical Storm,Florence,33.6,-79.9,45,997,2,270,,
AL062018,2018-09-16T03:00:00.000Z,Tropical Storm,Florence,33.7,-80.5,40,998,3,275,,
AL062018,2018-09-16T09:00:00.000Z,Tropical Depression,Florence,33.8,-81.4,35,1000,8,280,,
AL062018,2018-09-16T15:00:00.000Z,Tropical Depression,Florence,34,-81.8,35,1002,10,330,,
