"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL072018,2018-09-02T21:00:00.000Z,Potential Tropical Cyclone,Seven,22.7,-77.3,30,1012,15,300,,
AL072018,2018-09-03T03:00:00.000Z,Potential Tropical Cyclone,Seven,23.4,-78.7,30,1012,15,300,,
AL072018,2018-09-03T09:00:00.000Z,Potential Tropical Cyclone,Seven,24.5,-80.2,30,1011,16,300,,
AL072018,2018-09-03T12:30:00.000Z,Tropical Storm,Gordon,25.1,-80.7,45,1009,17,300,,
AL072018,2018-09-03T15:00:00.000Z,Tropical Storm,Gordon,25.3,-81.3,45,1009,16,300,,
AL072018,2018-09-03T21:00:00.000Z,Tropical Storm,Gordon,26.2,-82.6,50,1006,17,300,,
AL072018,2018-09-04T03:00:00.000Z,Tropical Storm,Gordon,26.9,-84.3,60,1003,17,300,,
AL072018,2018-09-04T09:00:00.000Z,Tropical Storm,Gordon,27.7,-85.7,65,1004,17,300,,
AL072018,2018-09-04T15:00:00.000Z,Tropical Storm,Gordon,28.5,-86.8,65,1001,15,305,,
AL072018,2018-09-04T21:00:00.000Z,Tropical Storm,Gordon,29.4,-87.8,70,1000,15,310,,
AL072018,2018-09-05T03:00:00.000Z,Tropical Storm,Gordon,30.3,-88.4,70,997,14,315,,
AL072018,2018-09-05T09:00:00.000Z,Tropical Storm,Gordon,31.5,-89.5,40,1002,14,325,,
AL072018,2018-09-05T15:00:00.000Z,Tropical Depression,Gordon,32.3,-90.2,30,1008,14,320,,
AL072018,2018-09-05T21:00:00.000Z,Tropical Depression,Gordon,32.8,-90.7,30,1012,9,320,,
AL072018,2018-09-06T15:00:00.000Z,Tropical Depression,Gordon,34.3,-91.2,10,1014,5,340,,
AL072018,2018-09-06T21:00:00.000Z,Tropical Depression,Gordon,34.5,-92,10,1014,5,338,,
AL072018,2018-09-07T03:00:00.000Z,Tropical Depression,Gordon,34.6,-92.2,10,1013,3,321,,
AL072018,2018-09-07T09:00:00.000Z,Tropical Depression,Gordon,34.5,-92.2,10,1013,5,360,,
AL072018,2018-09-07T15:00:00.000Z,Tropical Depression,Gordon,35.3,-92,10,1013,7,360,,
AL072018,2018-09-07T21:00:00.000Z,Tropical Depression,Gordon,35.8,-92.3,10,1012,7,360,,
AL072018,2018-09-08T03:00:00.000Z,Remnants Of,Gordon,36.2,-92.3,10,1012,8,30,,
