"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL072011,2011-08-14T03:00:00.000Z,Tropical Depression,Seven,27.9,-61.6,35,1011,10,290,,
AL072011,2011-08-14T09:00:00.000Z,Tropical Depression,Seven,28.5,-62.4,35,1010,10,300,,
AL072011,2011-08-14T15:00:00.000Z,Tropical Depression,Seven,28.2,-63.2,35,1010,7,285,,
AL072011,2011-08-14T21:00:00.000Z,Tropical Storm,Gert,28.9,-63.2,45,1008,8,335,,
AL072011,2011-08-15T03:00:00.000Z,Tropical Storm,Gert,30.2,-63.3,45,1008,12,345,,
AL072011,2011-08-15T09:00:00.000Z,Tropical Storm,Gert,31.3,-63.4,60,1003,14,355,,
AL072011,2011-08-15T15:00:00.000Z,Tropical Storm,Gert,32,-63.2,60,1000,12,10,,
AL072011,2011-08-15T21:00:00.000Z,Tropical Storm,Gert,33.2,-62.7,60,1002,14,20,,
AL072011,2011-08-16T03:00:00.000Z,Tropical Storm,Gert,34.7,-61.6,60,1003,18,30,,
AL072011,2011-08-16T09:00:00.000Z,Tropical Storm,Gert,36.4,-59.6,45,1005,22,35,,
AL072011,2011-08-16T15:00:00.000Z,Tropical Storm,Gert,38.1,-57.5,40,1005,30,40,,
AL072011,2011-08-16T21:00:00.000Z,Post-tropical Cyclone,Gert,39.5,-54.7,40,1010,29,50,,
