"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL202019,2019-11-19T15:00:00.000Z,Tropical Storm,Sebastien,20.1,-58.7,45,1008,8,330,,
AL202019,2019-11-19T21:00:00.000Z,Tropical Storm,Sebastien,20.6,-59.7,45,1006,12,305,,
AL202019,2019-11-20T03:00:00.000Z,Tropical Storm,Sebastien,20.7,-60.6,45,1004,9,290,,
AL202019,2019-11-20T09:00:00.000Z,Tropical Storm,Sebastien,21,-61,50,1002,8,305,,
AL202019,2019-11-20T15:00:00.000Z,Tropical Storm,Sebastien,21.1,-61.7,50,1002,7,280,,
AL202019,2019-11-20T21:00:00.000Z,Tropical Storm,Sebastien,21.7,-61.5,50,1002,6,360,,
AL202019,2019-11-21T03:00:00.000Z,Tropical Storm,Sebastien,22.2,-61.5,60,999,7,10,,
AL202019,2019-11-21T09:00:00.000Z,Tropical Storm,Sebastien,23,-61.2,60,999,8,15,,
AL202019,2019-11-21T15:00:00.000Z,Tropical Storm,Sebastien,23.5,-60.5,60,999,8,30,,
AL202019,2019-11-21T21:00:00.000Z,Tropical Storm,Sebastien,23.8,-59.7,60,998,9,50,,
AL202019,2019-11-22T03:00:00.000Z,Tropical Storm,Sebastien,24.7,-57.8,60,999,18,55,,
AL202019,2019-11-22T09:00:00.000Z,Tropical Storm,Sebastien,24.8,-57,60,999,15,65,,
AL202019,2019-11-22T15:00:00.000Z,Tropical Storm,Sebastien,25.2,-55.3,50,1000,15,75,,
AL202019,2019-11-22T21:00:00.000Z,Tropical Storm,Sebastien,26.2,-53.7,60,999,16,65,,
AL202019,2019-11-23T03:00:00.000Z,Tropical Storm,Sebastien,27,-52.2,65,998,15,55,,
AL202019,2019-11-23T09:00:00.000Z,Tropical Storm,Sebastien,27.8,-50.6,65,997,17,60,,
AL202019,2019-11-23T15:00:00.000Z,Tropical Storm,Sebastien,30.4,-47.7,65,997,26,55,,
AL202019,2019-11-23T21:00:00.000Z,Tropical Storm,Sebastien,32.4,-45.4,65,997,28,45,,
AL202019,2019-11-24T03:00:00.000Z,Tropical Storm,Sebastien,34.4,-43.1,65,994,31,45,,
AL202019,2019-11-24T09:00:00.000Z,Tropical Storm,Sebastien,36,-40,65,994,33,50,,
AL202019,2019-11-24T15:00:00.000Z,Tropical Storm,Sebastien,37.4,-37,65,994,32,55,,
AL202019,2019-11-24T21:00:00.000Z,Tropical Storm,Sebastien,39.2,-32.5,65,994,39,60,,
AL202019,2019-11-25T03:00:00.000Z,Post-tropical Cyclone,Sebastien,41,-28.9,60,993,40,55,,
