"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL182021,2021-09-22T21:00:00.000Z,Tropical Depression,Eighteen,10.1,-33.9,35,1008,15,270,,
AL182021,2021-09-23T03:00:00.000Z,Tropical Depression,Eighteen,10.2,-35,35,1008,15,275,,
AL182021,2021-09-23T09:00:00.000Z,Tropical Depression,Eighteen,10.5,-36.4,35,1008,15,280,,
AL182021,2021-09-23T15:00:00.000Z,Tropical Storm,Sam,10.9,-38.1,50,1003,16,280,,
AL182021,2021-09-23T21:00:00.000Z,Tropical Storm,Sam,11.1,-39.7,60,1000,16,280,,
AL182021,2021-09-24T03:00:00.000Z,Tropical Storm,Sam,11.2,-40.9,70,997,15,280,,
AL182021,2021-09-24T09:00:00.000Z,Hurricane,Sam,11.5,-42.2,75,993,15,280,15,60
AL182021,2021-09-24T15:00:00.000Z,Hurricane,Sam,11.8,-43.7,75,993,14,280,15,60
AL182021,2021-09-24T21:00:00.000Z,Hurricane,Sam,12.1,-44.8,85,986,12,280,15,60
AL182021,2021-09-25T03:00:00.000Z,Hurricane,Sam,12.4,-45.9,100,982,14,285,,
AL182021,2021-09-25T09:00:00.000Z,Hurricane,Sam,12.8,-46.7,110,973,13,290,,
AL182021,2021-09-25T15:00:00.000Z,Hurricane,Sam,12.9,-47.6,120,960,10,285,,
AL182021,2021-09-25T21:00:00.000Z,Hurricane,Sam,13.3,-48.5,140,943,10,290,,
AL182021,2021-09-26T03:00:00.000Z,Hurricane,Sam,13.5,-49,145,943,8,295,,
AL182021,2021-09-26T09:00:00.000Z,Hurricane,Sam,13.8,-49.7,145,943,8,295,,
AL182021,2021-09-26T15:00:00.000Z,Hurricane,Sam,13.9,-50.2,145,943,8,290,30,90
AL182021,2021-09-26T21:00:00.000Z,Hurricane,Sam,14.2,-50.5,150,938,7,305,,
AL182021,2021-09-27T03:00:00.000Z,Hurricane,Sam,14.7,-50.8,145,943,7,315,,
AL182021,2021-09-27T09:00:00.000Z,Hurricane,Sam,15.2,-51.4,130,952,8,315,,
AL182021,2021-09-27T15:00:00.000Z,Hurricane,Sam,15.7,-52.1,125,966,8,310,30,105
AL182021,2021-09-27T21:00:00.000Z,Hurricane,Sam,16.3,-52.7,120,957,9,315,30,105
AL182021,2021-09-28T03:00:00.000Z,Hurricane,Sam,16.8,-53.2,120,956,9,315,40,125
AL182021,2021-09-28T09:00:00.000Z,Hurricane,Sam,17.2,-53.9,130,953,9,310,40,125
AL182021,2021-09-28T15:00:00.000Z,Hurricane,Sam,17.5,-54.3,130,952,8,305,40,140
AL182021,2021-09-28T21:00:00.000Z,Hurricane,Sam,17.9,-55,130,947,9,305,40,140
AL182021,2021-09-29T03:00:00.000Z,Hurricane,Sam,18.4,-55.6,140,944,9,305,40,140
AL182021,2021-09-29T09:00:00.000Z,Hurricane,Sam,18.9,-56.2,130,950,9,310,40,125
AL182021,2021-09-29T15:00:00.000Z,Hurricane,Sam,19.4,-57,130,949,9,310,40,125
AL182021,2021-09-29T21:00:00.000Z,Hurricane,Sam,20.2,-57.6,130,945,9,310,40,140
AL182021,2021-09-30T03:00:00.000Z,Hurricane,Sam,20.6,-58.4,145,940,12,315,65,150
AL182021,2021-09-30T09:00:00.000Z,Hurricane,Sam,21.5,-59.1,145,937,12,320,60,150
AL182021,2021-09-30T12:00:00.000Z,Hurricane,Sam,22.1,-59.5,145,937,12,320,60,150
AL182021,2021-09-30T15:00:00.000Z,Hurricane,Sam,22.6,-60,145,937,13,320,60,150
AL182021,2021-09-30T18:00:00.000Z,Hurricane,Sam,23.1,-60.5,145,941,13,320,60,150
AL182021,2021-09-30T21:00:00.000Z,Hurricane,Sam,23.6,-60.9,145,938,14,320,60,150
AL182021,2021-10-01T00:00:00.000Z,Hurricane,Sam,24.3,-61,145,938,14,340,60,150
AL182021,2021-10-01T03:00:00.000Z,Hurricane,Sam,25,-61.2,145,938,16,345,60,150
AL182021,2021-10-01T06:00:00.000Z,Hurricane,Sam,25.6,-61.6,150,936,16,345,60,175
AL182021,2021-10-01T09:00:00.000Z,Hurricane,Sam,26.6,-61.7,150,934,17,345,70,175
AL182021,2021-10-01T12:00:00.000Z,Hurricane,Sam,27.5,-61.8,150,934,17,345,70,175
AL182021,2021-10-01T15:00:00.000Z,Hurricane,Sam,28.4,-61.8,150,936,21,355,60,205
AL182021,2021-10-01T18:00:00.000Z,Hurricane,Sam,29.1,-61.9,150,937,21,355,60,205
AL182021,2021-10-01T21:00:00.000Z,Hurricane,Sam,30,-61.8,150,937,20,355,60,205
AL182021,2021-10-02T00:00:00.000Z,Hurricane,Sam,30.7,-61.5,150,937,20,5,60,205
AL182021,2021-10-02T03:00:00.000Z,Hurricane,Sam,31.4,-61.2,145,940,17,20,60,205
AL182021,2021-10-02T06:00:00.000Z,Hurricane,Sam,32.1,-61.1,140,945,17,20,60,205
AL182021,2021-10-02T09:00:00.000Z,Hurricane,Sam,32.8,-60.5,130,945,17,20,65,205
AL182021,2021-10-02T15:00:00.000Z,Hurricane,Sam,33.9,-59.3,130,945,17,35,,
AL182021,2021-10-02T21:00:00.000Z,Hurricane,Sam,35.4,-58.2,125,950,17,40,,
AL182021,2021-10-03T03:00:00.000Z,Hurricane,Sam,36.4,-57.1,115,955,16,40,70,240
AL182021,2021-10-03T09:00:00.000Z,Hurricane,Sam,37.3,-55.9,105,960,17,45,45,240
