"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL072016,2016-08-22T21:00:00.000Z,Tropical Depression,Seven,12.1,-29,35,1006,18,275,,
AL072016,2016-08-23T03:00:00.000Z,Tropical Storm,Gaston,12.6,-30.7,40,1005,18,285,,
AL072016,2016-08-23T09:00:00.000Z,Tropical Storm,Gaston,13.2,-32.4,50,1004,20,290,,
AL072016,2016-08-23T15:00:00.000Z,Tropical Storm,Gaston,13.8,-34.6,65,1002,21,285,,
AL072016,2016-08-23T21:00:00.000Z,Tropical Storm,Gaston,14.2,-35.8,65,1002,18,290,,
AL072016,2016-08-24T03:00:00.000Z,Tropical Storm,Gaston,14.7,-37.1,65,1002,17,290,,
AL072016,2016-08-24T09:00:00.000Z,Tropical Storm,Gaston,14.9,-38.6,70,999,17,290,,
AL072016,2016-08-24T15:00:00.000Z,Tropical Storm,Gaston,16.1,-39.4,70,999,16,305,,
AL072016,2016-08-24T21:00:00.000Z,Tropical Storm,Gaston,17.4,-40.6,70,990,16,315,,
AL072016,2016-08-25T03:00:00.000Z,Tropical Storm,Gaston,18.6,-42.1,70,990,17,310,,
AL072016,2016-08-25T09:00:00.000Z,Hurricane,Gaston,19.5,-43.3,75,988,17,310,25,90
AL072016,2016-08-25T15:00:00.000Z,Tropical Storm,Gaston,20.4,-44.4,70,992,17,315,,
AL072016,2016-08-25T21:00:00.000Z,Tropical Storm,Gaston,21.6,-45.5,65,994,17,315,,
AL072016,2016-08-26T03:00:00.000Z,Tropical Storm,Gaston,22.8,-46.4,65,997,17,320,,
AL072016,2016-08-26T09:00:00.000Z,Tropical Storm,Gaston,23.9,-47.6,65,997,17,320,,
AL072016,2016-08-26T15:00:00.000Z,Tropical Storm,Gaston,25.2,-48.3,65,997,17,330,,
AL072016,2016-08-26T21:00:00.000Z,Tropical Storm,Gaston,26.2,-49.7,65,997,17,320,,
AL072016,2016-08-27T03:00:00.000Z,Tropical Storm,Gaston,27,-50.8,65,997,15,315,,
AL072016,2016-08-27T09:00:00.000Z,Tropical Storm,Gaston,27.9,-52,65,995,15,310,,
AL072016,2016-08-27T15:00:00.000Z,Tropical Storm,Gaston,28.4,-53.2,70,995,10,310,,
AL072016,2016-08-27T21:00:00.000Z,Tropical Storm,Gaston,29.2,-54,70,993,9,320,,
AL072016,2016-08-28T03:00:00.000Z,Hurricane,Gaston,29.6,-54.2,85,980,8,320,15,140
AL072016,2016-08-28T09:00:00.000Z,Hurricane,Gaston,30.1,-54.6,90,975,6,325,15,140
AL072016,2016-08-28T15:00:00.000Z,Hurricane,Gaston,30.5,-54.8,105,970,5,320,25,140
AL072016,2016-08-28T21:00:00.000Z,Hurricane,Gaston,30.8,-55.1,115,962,5,320,25,140
AL072016,2016-08-29T03:00:00.000Z,Hurricane,Gaston,30.6,-55.2,120,957,NaN,0,35,140
AL072016,2016-08-29T09:00:00.000Z,Hurricane,Gaston,30.8,-55.2,115,960,1,360,35,140
AL072016,2016-08-29T15:00:00.000Z,Hurricane,Gaston,31,-55.4,110,963,2,360,35,140
AL072016,2016-08-29T21:00:00.000Z,Hurricane,Gaston,31.2,-55.2,105,968,3,30,35,140
AL072016,2016-08-30T03:00:00.000Z,Hurricane,Gaston,31.6,-54.6,105,968,6,45,35,140
AL072016,2016-08-30T09:00:00.000Z,Hurricane,Gaston,32,-54,100,971,6,55,40,140
AL072016,2016-08-30T15:00:00.000Z,Hurricane,Gaston,32.2,-52.9,105,968,8,60,40,140
AL072016,2016-08-30T21:00:00.000Z,Hurricane,Gaston,32.6,-51.9,110,964,10,65,45,150
AL072016,2016-08-31T03:00:00.000Z,Hurricane,Gaston,32.9,-50.9,120,956,10,70,45,160
AL072016,2016-08-31T09:00:00.000Z,Hurricane,Gaston,33.4,-50.2,120,956,9,50,45,160
AL072016,2016-08-31T15:00:00.000Z,Hurricane,Gaston,34,-48.6,115,961,15,60,45,175
AL072016,2016-08-31T21:00:00.000Z,Hurricane,Gaston,35,-46.9,105,969,18,55,45,175
AL072016,2016-09-01T03:00:00.000Z,Hurricane,Gaston,36,-45.4,105,970,20,55,45,175
AL072016,2016-09-01T09:00:00.000Z,Hurricane,Gaston,36.8,-43.3,90,977,20,60,45,175
AL072016,2016-09-01T15:00:00.000Z,Hurricane,Gaston,37.6,-40.6,85,980,24,70,80,185
AL072016,2016-09-01T21:00:00.000Z,Hurricane,Gaston,38.3,-37.5,80,984,29,75,80,185
AL072016,2016-09-02T03:00:00.000Z,Hurricane,Gaston,38.3,-36,75,989,23,75,70,175
AL072016,2016-09-02T09:00:00.000Z,Tropical Storm,Gaston,38.5,-34.5,65,992,15,80,,
AL072016,2016-09-02T15:00:00.000Z,Tropical Storm,Gaston,39.1,-32,70,990,18,70,,
AL072016,2016-09-02T21:00:00.000Z,Tropical Storm,Gaston,39.6,-30.4,50,1000,17,70,,
AL072016,2016-09-03T03:00:00.000Z,Tropical Storm,Gaston,40.1,-28.7,40,1003,16,70,,
AL072016,2016-09-03T09:00:00.000Z,Post-tropical Cyclone,Gaston,40.5,-26.9,35,1006,17,65,,
