"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL032016,2016-06-05T15:00:00.000Z,Tropical Depression,Three,21.9,-88.1,35,1005,8,360,,
AL032016,2016-06-05T21:00:00.000Z,Tropical Depression,Three,23.3,-87.9,35,1005,12,360,,
AL032016,2016-06-06T03:00:00.000Z,Tropical Storm,Colin,23.6,-87.8,40,1003,9,10,,
AL032016,2016-06-06T09:00:00.000Z,Tropical Storm,Colin,25.2,-87.4,50,1004,14,15,,
AL032016,2016-06-06T15:00:00.000Z,Tropical Storm,Colin,27,-87,50,1004,16,15,,
AL032016,2016-06-06T21:00:00.000Z,Tropical Storm,Colin,28.8,-85.5,50,1002,23,30,,
AL032016,2016-06-07T03:00:00.000Z,Tropical Storm,Colin,29.8,-83.8,50,1002,22,50,,
AL032016,2016-06-07T09:00:00.000Z,Tropical Storm,Colin,31.6,-80.6,50,1002,31,50,,
AL032016,2016-06-07T15:00:00.000Z,Post-tropical Cyclone,Colin,34,-77,60,996,36,55,,
AL032016,2016-06-07T21:00:00.000Z,Post-tropical Cyclone,Colin,36.5,-72.2,60,996,40,55,,
