"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL022019,2019-07-10T15:00:00.000Z,Potential Tropical Cyclone,Two,28.5,-86.4,30,1011,8,240,,
AL022019,2019-07-10T21:00:00.000Z,Potential Tropical Cyclone,Two,28.1,-87.4,30,1011,8,245,,
AL022019,2019-07-11T03:00:00.000Z,Potential Tropical Cyclone,Two,27.7,-88,30,1009,9,245,,
AL022019,2019-07-11T09:00:00.000Z,Potential Tropical Cyclone,Two,27.5,-88.2,30,1009,5,260,,
AL022019,2019-07-11T15:00:00.000Z,Tropical Storm,Barry,27.8,-88.7,40,1005,5,270,,
AL022019,2019-07-11T21:00:00.000Z,Tropical Storm,Barry,27.8,-89.3,40,1003,5,275,,
AL022019,2019-07-12T03:00:00.000Z,Tropical Storm,Barry,27.9,-89.4,50,1001,3,275,,
AL022019,2019-07-12T09:00:00.000Z,Tropical Storm,Barry,28.1,-90.2,50,1000,5,295,,
AL022019,2019-07-12T15:00:00.000Z,Tropical Storm,Barry,28.2,-90.4,65,998,5,290,,
AL022019,2019-07-12T21:00:00.000Z,Tropical Storm,Barry,28.7,-90.9,65,993,6,300,,
AL022019,2019-07-13T03:00:00.000Z,Tropical Storm,Barry,28.6,-91,65,993,3,300,,
AL022019,2019-07-13T09:00:00.000Z,Tropical Storm,Barry,29.1,-91.8,65,993,5,300,,
AL022019,2019-07-13T15:00:00.000Z,Hurricane,Barry,29.6,-92,75,993,6,310,,
AL022019,2019-07-13T21:00:00.000Z,Tropical Storm,Barry,30.1,-92.3,65,997,7,330,,
AL022019,2019-07-14T03:00:00.000Z,Tropical Storm,Barry,31,-93,50,1002,8,340,,
AL022019,2019-07-14T09:00:00.000Z,Tropical Storm,Barry,31.4,-93.4,45,1005,8,335,,
AL022019,2019-07-14T15:00:00.000Z,Tropical Storm,Barry,31.8,-93.4,40,1006,9,360,,
AL022019,2019-07-14T21:00:00.000Z,Tropical Depression,Barry,32.8,-93.6,35,1008,9,360,,
