"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL092012,2012-08-21T09:00:00.000Z,Tropical Depression,Nine,15.2,-51.2,35,1007,20,270,,
AL092012,2012-08-21T15:00:00.000Z,Tropical Depression,Nine,15.1,-52.8,35,1008,20,270,,
AL092012,2012-08-21T21:00:00.000Z,Tropical Storm,Isaac,15.4,-53.9,40,1006,17,275,,
AL092012,2012-08-22T03:00:00.000Z,Tropical Storm,Isaac,15.6,-55.6,40,1006,18,275,,
AL092012,2012-08-22T09:00:00.000Z,Tropical Storm,Isaac,15.5,-57.3,45,1003,18,270,,
AL092012,2012-08-22T15:00:00.000Z,Tropical Storm,Isaac,15.9,-59.3,45,1006,21,280,,
AL092012,2012-08-22T21:00:00.000Z,Tropical Storm,Isaac,16,-61.2,45,1004,22,280,,
AL092012,2012-08-23T03:00:00.000Z,Tropical Storm,Isaac,15.8,-63,45,1003,20,270,,
AL092012,2012-08-23T09:00:00.000Z,Tropical Storm,Isaac,15.3,-64,40,1004,12,270,,
AL092012,2012-08-23T15:00:00.000Z,Tropical Storm,Isaac,15.6,-65.4,40,1003,15,275,,
AL092012,2012-08-23T21:00:00.000Z,Tropical Storm,Isaac,16,-67.1,40,1003,16,285,,
AL092012,2012-08-24T03:00:00.000Z,Tropical Storm,Isaac,16.7,-68.7,45,1001,18,290,,
AL092012,2012-08-24T09:00:00.000Z,Tropical Storm,Isaac,16.1,-70,45,1000,15,275,,
AL092012,2012-08-24T15:00:00.000Z,Tropical Storm,Isaac,16.3,-70.8,60,1000,14,295,,
AL092012,2012-08-24T21:00:00.000Z,Tropical Storm,Isaac,17.2,-71.9,65,994,16,315,,
AL092012,2012-08-25T03:00:00.000Z,Tropical Storm,Isaac,17.7,-72.5,70,990,14,310,,
AL092012,2012-08-25T09:00:00.000Z,Tropical Storm,Isaac,19,-73.3,60,992,14,320,,
AL092012,2012-08-25T15:00:00.000Z,Tropical Storm,Isaac,20.1,-74.6,60,998,17,315,,
AL092012,2012-08-25T21:00:00.000Z,Tropical Storm,Isaac,21.3,-76,60,997,21,310,,
AL092012,2012-08-26T03:00:00.000Z,Tropical Storm,Isaac,22.1,-77.2,60,997,17,305,,
AL092012,2012-08-26T09:00:00.000Z,Tropical Storm,Isaac,23.1,-79,65,995,18,305,,
AL092012,2012-08-26T15:00:00.000Z,Tropical Storm,Isaac,23.9,-80.8,65,995,18,300,,
AL092012,2012-08-26T21:00:00.000Z,Tropical Storm,Isaac,24.2,-82.3,60,992,16,295,,
AL092012,2012-08-27T03:00:00.000Z,Tropical Storm,Isaac,24.2,-82.9,65,993,14,285,,
AL092012,2012-08-27T09:00:00.000Z,Tropical Storm,Isaac,25.2,-84.2,65,990,14,300,,
AL092012,2012-08-27T15:00:00.000Z,Tropical Storm,Isaac,26.1,-85.3,65,988,14,305,,
AL092012,2012-08-27T21:00:00.000Z,Tropical Storm,Isaac,26.4,-86.2,70,981,12,305,,
AL092012,2012-08-28T03:00:00.000Z,Tropical Storm,Isaac,27.1,-87,70,979,10,310,,
AL092012,2012-08-28T09:00:00.000Z,Tropical Storm,Isaac,27.5,-88.1,70,977,12,305,,
AL092012,2012-08-28T15:00:00.000Z,Tropical Storm,Isaac,28.1,-88.5,70,976,10,310,,
AL092012,2012-08-28T21:00:00.000Z,Hurricane,Isaac,28.7,-89.2,80,975,8,310,60,185
AL092012,2012-08-29T03:00:00.000Z,Hurricane,Isaac,29,-89.7,80,968,8,310,60,185
AL092012,2012-08-29T09:00:00.000Z,Hurricane,Isaac,29.2,-90.5,80,969,8,300,60,175
AL092012,2012-08-29T15:00:00.000Z,Hurricane,Isaac,29.6,-90.7,75,972,6,310,45,175
AL092012,2012-08-29T21:00:00.000Z,Tropical Storm,Isaac,30,-91.1,70,975,6,310,,
AL092012,2012-08-30T03:00:00.000Z,Tropical Storm,Isaac,30.3,-91.2,60,980,6,320,,
AL092012,2012-08-30T09:00:00.000Z,Tropical Storm,Isaac,30.9,-91.6,45,983,8,325,,
AL092012,2012-08-30T15:00:00.000Z,Tropical Storm,Isaac,31.7,-92.1,40,987,9,330,,
AL092012,2012-08-30T21:00:00.000Z,Tropical Depression,Isaac,32.7,-92.6,35,995,12,335,,
