"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL172020,2020-09-07T03:00:00.000Z,Tropical Depression,Seventeen,17,-41.5,35,1006,5,270,,
AL172020,2020-09-07T09:00:00.000Z,Tropical Depression,Seventeen,17.3,-42.1,35,1006,6,300,,
AL172020,2020-09-07T15:00:00.000Z,Tropical Storm,Paulette,17.2,-42.2,40,1005,3,285,,
AL172020,2020-09-07T21:00:00.000Z,Tropical Storm,Paulette,17.5,-42.4,40,1005,3,315,,
AL172020,2020-09-08T03:00:00.000Z,Tropical Storm,Paulette,17.8,-42.5,45,1004,5,330,,
AL172020,2020-09-08T09:00:00.000Z,Tropical Storm,Paulette,18.1,-42.8,50,1000,6,325,,
AL172020,2020-09-08T15:00:00.000Z,Tropical Storm,Paulette,18.4,-43.3,65,995,6,310,,
AL172020,2020-09-08T21:00:00.000Z,Tropical Storm,Paulette,18.7,-44.3,65,995,8,305,,
AL172020,2020-09-09T03:00:00.000Z,Tropical Storm,Paulette,19.2,-45,60,997,9,305,,
AL172020,2020-09-09T09:00:00.000Z,Tropical Storm,Paulette,19.2,-45.6,60,997,8,280,,
AL172020,2020-09-09T15:00:00.000Z,Tropical Storm,Paulette,20,-46.5,60,996,9,290,,
AL172020,2020-09-09T21:00:00.000Z,Tropical Storm,Paulette,20.5,-47.4,60,996,10,295,,
AL172020,2020-09-10T03:00:00.000Z,Tropical Storm,Paulette,20.9,-48.1,60,996,10,295,,
AL172020,2020-09-10T09:00:00.000Z,Tropical Storm,Paulette,20.9,-49,60,996,10,290,,
AL172020,2020-09-10T15:00:00.000Z,Tropical Storm,Paulette,21.5,-49.1,50,998,10,295,,
AL172020,2020-09-10T21:00:00.000Z,Tropical Storm,Paulette,22.1,-50.1,50,997,9,300,,
AL172020,2020-09-11T03:00:00.000Z,Tropical Storm,Paulette,22.7,-50.9,65,991,10,305,,
AL172020,2020-09-11T09:00:00.000Z,Tropical Storm,Paulette,23.1,-51.7,65,991,10,300,,
AL172020,2020-09-11T15:00:00.000Z,Tropical Storm,Paulette,23.6,-52.2,65,990,10,305,,
AL172020,2020-09-11T21:00:00.000Z,Tropical Storm,Paulette,24.6,-53.7,65,989,13,310,,
AL172020,2020-09-12T03:00:00.000Z,Tropical Storm,Paulette,25.8,-54.8,70,987,16,315,,
AL172020,2020-09-12T09:00:00.000Z,Tropical Storm,Paulette,26.8,-56.1,70,987,16,310,,
AL172020,2020-09-12T15:00:00.000Z,Tropical Storm,Paulette,27.5,-57.2,70,987,15,310,,
AL172020,2020-09-12T21:00:00.000Z,Tropical Storm,Paulette,28.4,-58.5,70,987,15,305,,
AL172020,2020-09-13T03:00:00.000Z,Hurricane,Paulette,28.9,-59.7,75,981,14,300,25,195
AL172020,2020-09-13T09:00:00.000Z,Hurricane,Paulette,29.4,-60.8,75,981,14,300,25,195
AL172020,2020-09-13T15:00:00.000Z,Hurricane,Paulette,29.9,-61.9,80,976,14,305,60,195
AL172020,2020-09-13T21:00:00.000Z,Hurricane,Paulette,30.6,-63.1,85,974,14,313,60,175
AL172020,2020-09-14T03:00:00.000Z,Hurricane,Paulette,31.4,-64,85,976,13,315,45,175
AL172020,2020-09-14T09:00:00.000Z,Hurricane,Paulette,32.3,-64.7,90,973,12,345,45,175
AL172020,2020-09-14T15:00:00.000Z,Hurricane,Paulette,33.2,-64.8,100,970,14,355,45,175
AL172020,2020-09-14T21:00:00.000Z,Hurricane,Paulette,34.5,-63.8,105,965,15,30,60,195
AL172020,2020-09-15T03:00:00.000Z,Hurricane,Paulette,35.7,-62.3,105,965,17,35,60,230
AL172020,2020-09-15T09:00:00.000Z,Hurricane,Paulette,37,-60.5,105,965,20,45,60,230
AL172020,2020-09-15T15:00:00.000Z,Hurricane,Paulette,38.3,-57.9,105,965,29,55,60,230
AL172020,2020-09-15T21:00:00.000Z,Hurricane,Paulette,39.5,-55,100,970,30,60,60,275
AL172020,2020-09-16T03:00:00.000Z,Hurricane,Paulette,40.7,-52.4,100,966,28,60,60,275
AL172020,2020-09-16T09:00:00.000Z,Hurricane,Paulette,41.9,-49.1,100,966,29,60,80,255
AL172020,2020-09-16T15:00:00.000Z,Post-tropical Cyclone,Paulette,43.3,-45.2,85,973,35,60,80,255
AL172020,2020-09-22T03:00:00.000Z,Tropical Storm,Paulette,33.9,-25.3,60,1004,16,75,,
AL172020,2020-09-22T09:00:00.000Z,Tropical Storm,Paulette,34.7,-23.7,60,1002,17,65,,
AL172020,2020-09-22T15:00:00.000Z,Tropical Storm,Paulette,35,-22.3,40,1006,14,80,,
AL172020,2020-09-22T21:00:00.000Z,Tropical Storm,Paulette,34.8,-21.2,40,1006,12,80,,
AL172020,2020-09-23T03:00:00.000Z,Post-tropical Cyclone,Paulette,34.8,-20,40,1006,12,80,,
