"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL132016,2016-09-19T21:00:00.000Z,Tropical Depression,Thirteen,13.6,-28.6,35,1007,12,280,,
AL132016,2016-09-20T03:00:00.000Z,Tropical Depression,Thirteen,14.2,-29,35,1007,9,285,,
AL132016,2016-09-20T09:00:00.000Z,Tropical Depression,Thirteen,14.4,-29.6,35,1007,9,295,,
AL132016,2016-09-20T15:00:00.000Z,Tropical Storm,Lisa,15.3,-30.4,40,1007,12,305,,
AL132016,2016-09-20T21:00:00.000Z,Tropical Storm,Lisa,16.4,-31,45,1004,12,315,,
AL132016,2016-09-21T03:00:00.000Z,Tropical Storm,Lisa,17.1,-31.7,45,1004,10,315,,
AL132016,2016-09-21T09:00:00.000Z,Tropical Storm,Lisa,17.5,-32.2,50,1002,9,315,,
AL132016,2016-09-21T15:00:00.000Z,Tropical Storm,Lisa,18,-32.5,50,1002,8,320,,
AL132016,2016-09-21T21:00:00.000Z,Tropical Storm,Lisa,18.5,-32.5,45,1004,7,325,,
AL132016,2016-09-22T03:00:00.000Z,Tropical Storm,Lisa,19.2,-32.8,45,1004,7,330,,
AL132016,2016-09-22T09:00:00.000Z,Tropical Storm,Lisa,19.9,-34,45,1004,14,310,,
AL132016,2016-09-22T15:00:00.000Z,Tropical Storm,Lisa,20,-34,50,999,7,310,,
AL132016,2016-09-22T21:00:00.000Z,Tropical Storm,Lisa,20.7,-34.5,50,999,8,320,,
AL132016,2016-09-23T03:00:00.000Z,Tropical Storm,Lisa,21.3,-35.2,45,1003,9,320,,
AL132016,2016-09-23T09:00:00.000Z,Tropical Storm,Lisa,21.8,-35.7,40,1008,9,315,,
AL132016,2016-09-23T15:00:00.000Z,Tropical Storm,Lisa,22.2,-36.3,40,1008,7,315,,
AL132016,2016-09-23T21:00:00.000Z,Tropical Depression,Lisa,22.5,-36.5,35,1009,7,310,,
AL132016,2016-09-24T03:00:00.000Z,Tropical Depression,Lisa,23.2,-37.3,35,1009,8,315,,
AL132016,2016-09-24T09:00:00.000Z,Tropical Depression,Lisa,23.8,-37.9,35,1010,9,315,,
AL132016,2016-09-24T15:00:00.000Z,Tropical Storm,Lisa,24.7,-38.8,40,1008,10,320,,
AL132016,2016-09-24T21:00:00.000Z,Tropical Depression,Lisa,25.3,-39.7,35,1010,12,310,,
AL132016,2016-09-25T03:00:00.000Z,Post-tropical Cyclone,Lisa,25.8,-40.8,35,1011,13,305,,
