"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL172017,2017-10-09T09:00:00.000Z,Tropical Depression,Seventeen,31.1,-39.9,35,1008,3,10,,
AL172017,2017-10-09T15:00:00.000Z,Tropical Storm,Ophelia,31.4,-39.9,40,1008,5,30,,
AL172017,2017-10-09T21:00:00.000Z,Tropical Storm,Ophelia,31.5,-39.6,45,1005,3,55,,
AL172017,2017-10-10T03:00:00.000Z,Tropical Storm,Ophelia,32.3,-39,50,1002,7,40,,
AL172017,2017-10-10T09:00:00.000Z,Tropical Storm,Ophelia,31.9,-38.8,50,1002,3,125,,
AL172017,2017-10-10T15:00:00.000Z,Tropical Storm,Ophelia,31.5,-38.3,50,1002,5,130,,
AL172017,2017-10-10T21:00:00.000Z,Tropical Storm,Ophelia,31.1,-38,60,1001,6,135,,
AL172017,2017-10-11T03:00:00.000Z,Tropical Storm,Ophelia,30.7,-37.6,50,1002,6,140,,
AL172017,2017-10-11T09:00:00.000Z,Tropical Storm,Ophelia,30.2,-37,65,996,6,125,,
AL172017,2017-10-11T15:00:00.000Z,Tropical Storm,Ophelia,30,-36.5,70,992,3,90,,
AL172017,2017-10-11T21:00:00.000Z,Hurricane,Ophelia,30,-36.1,75,990,3,90,25,70
AL172017,2017-10-12T03:00:00.000Z,Hurricane,Ophelia,30,-35.7,85,986,3,40,25,70
AL172017,2017-10-12T09:00:00.000Z,Hurricane,Ophelia,30.3,-35.6,85,986,3,40,25,70
AL172017,2017-10-12T15:00:00.000Z,Hurricane,Ophelia,30.5,-35.6,90,978,2,20,25,70
AL172017,2017-10-12T21:00:00.000Z,Hurricane,Ophelia,30.4,-35.5,100,973,NaN,0,25,80
AL172017,2017-10-13T03:00:00.000Z,Hurricane,Ophelia,30.7,-34.7,105,970,7,60,25,90
AL172017,2017-10-13T09:00:00.000Z,Hurricane,Ophelia,31.1,-33.9,105,970,8,70,25,90
AL172017,2017-10-13T15:00:00.000Z,Hurricane,Ophelia,31.8,-32.9,100,971,12,60,25,90
AL172017,2017-10-13T21:00:00.000Z,Hurricane,Ophelia,32.3,-31.8,100,971,13,60,25,90
AL172017,2017-10-14T03:00:00.000Z,Hurricane,Ophelia,33,-30.6,100,971,20,60,25,90
AL172017,2017-10-14T09:00:00.000Z,Hurricane,Ophelia,33.9,-28.6,100,971,24,60,25,90
AL172017,2017-10-14T15:00:00.000Z,Hurricane,Ophelia,34.8,-26.6,115,960,25,55,45,125
AL172017,2017-10-14T21:00:00.000Z,Hurricane,Ophelia,35.9,-23.7,115,960,28,55,45,125
AL172017,2017-10-15T03:00:00.000Z,Hurricane,Ophelia,37.3,-21.5,115,960,28,55,45,150
AL172017,2017-10-15T09:00:00.000Z,Hurricane,Ophelia,39,-18.3,105,964,35,45,45,150
AL172017,2017-10-15T15:00:00.000Z,Hurricane,Ophelia,41.6,-16,90,973,38,25,45,150
AL172017,2017-10-15T21:00:00.000Z,Hurricane,Ophelia,44.6,-13.3,85,971,38,25,60,255
AL172017,2017-10-16T03:00:00.000Z,Post-tropical Cyclone,Ophelia,49.2,-13.3,85,969,44,10,70,275
