"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL082018,2018-09-07T15:00:00.000Z,Potential Tropical Cyclone,Eight,13.1,-17.8,35,1004,10,275,,
AL082018,2018-09-07T21:00:00.000Z,Tropical Depression,Eight,13.2,-18.6,35,1002,10,275,,
AL082018,2018-09-08T03:00:00.000Z,Tropical Storm,Helene,13.6,-18.5,40,1002,12,280,,
AL082018,2018-09-08T09:00:00.000Z,Tropical Storm,Helene,13.7,-19.6,45,1001,13,275,,
AL082018,2018-09-08T15:00:00.000Z,Tropical Storm,Helene,13.4,-20.6,45,1001,13,265,,
AL082018,2018-09-08T21:00:00.000Z,Tropical Storm,Helene,13.6,-21.7,60,998,13,275,,
AL082018,2018-09-09T03:00:00.000Z,Tropical Storm,Helene,13.2,-22.8,60,999,13,260,,
AL082018,2018-09-09T09:00:00.000Z,Tropical Storm,Helene,13.2,-24,65,997,14,270,,
AL082018,2018-09-09T15:00:00.000Z,Tropical Storm,Helene,13.2,-25,65,997,13,270,,
AL082018,2018-09-09T21:00:00.000Z,Hurricane,Helene,13.4,-26,75,992,13,280,15,80
AL082018,2018-09-10T03:00:00.000Z,Hurricane,Helene,13.9,-27.2,85,984,13,285,25,90
AL082018,2018-09-10T09:00:00.000Z,Hurricane,Helene,14.3,-28.9,85,984,17,285,25,90
AL082018,2018-09-10T15:00:00.000Z,Hurricane,Helene,14.6,-30,105,974,16,285,35,105
AL082018,2018-09-10T21:00:00.000Z,Hurricane,Helene,14.9,-31.5,105,974,14,290,35,115
AL082018,2018-09-11T03:00:00.000Z,Hurricane,Helene,15.5,-32.4,110,968,12,295,35,115
AL082018,2018-09-11T09:00:00.000Z,Hurricane,Helene,16,-33.6,110,968,14,300,35,115
AL082018,2018-09-11T15:00:00.000Z,Hurricane,Helene,16.5,-34.3,110,966,12,310,35,140
AL082018,2018-09-11T21:00:00.000Z,Hurricane,Helene,17.2,-34.9,105,968,12,320,35,140
AL082018,2018-09-12T03:00:00.000Z,Hurricane,Helene,18,-35.4,100,973,10,325,45,160
AL082018,2018-09-12T09:00:00.000Z,Hurricane,Helene,19.2,-35.7,90,977,13,335,45,175
AL082018,2018-09-12T15:00:00.000Z,Hurricane,Helene,20.3,-36.5,90,977,14,340,45,175
AL082018,2018-09-12T21:00:00.000Z,Hurricane,Helene,21.4,-36.7,85,980,14,350,45,175
AL082018,2018-09-13T03:00:00.000Z,Hurricane,Helene,22.4,-36.9,80,983,13,350,45,175
AL082018,2018-09-13T09:00:00.000Z,Hurricane,Helene,23.5,-37.3,75,986,14,355,45,175
AL082018,2018-09-13T15:00:00.000Z,Tropical Storm,Helene,24.8,-37.3,70,989,14,355,,
AL082018,2018-09-13T21:00:00.000Z,Tropical Storm,Helene,26.3,-37,65,993,21,5,,
AL082018,2018-09-14T03:00:00.000Z,Tropical Storm,Helene,28.6,-36.5,65,992,21,10,,
AL082018,2018-09-14T09:00:00.000Z,Tropical Storm,Helene,30.6,-36,65,992,23,10,,
AL082018,2018-09-14T15:00:00.000Z,Tropical Storm,Helene,32.9,-36.3,70,988,23,10,,
AL082018,2018-09-14T21:00:00.000Z,Tropical Storm,Helene,34.1,-36.8,70,988,18,10,,
AL082018,2018-09-15T03:00:00.000Z,Tropical Storm,Helene,35.8,-35.8,70,988,18,30,,
AL082018,2018-09-15T09:00:00.000Z,Tropical Storm,Helene,37.7,-34.8,70,988,22,20,,
AL082018,2018-09-15T15:00:00.000Z,Tropical Storm,Helene,38.8,-34,70,988,21,35,,
AL082018,2018-09-15T21:00:00.000Z,Tropical Storm,Helene,40.2,-32.1,65,989,24,45,,
AL082018,2018-09-16T03:00:00.000Z,Tropical Storm,Helene,41.2,-30.1,60,989,25,50,,
AL082018,2018-09-16T09:00:00.000Z,Tropical Storm,Helene,42.5,-28.4,50,993,25,50,,
AL082018,2018-09-16T15:00:00.000Z,Post-tropical Cyclone,Helene,43.8,-25.7,50,989,29,55,,
