"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL102018,2018-09-12T21:00:00.000Z,Tropical Storm,Joyce,34.3,-41.9,45,1006,6,220,,
AL102018,2018-09-13T03:00:00.000Z,Tropical Storm,Joyce,34.1,-42.6,45,1006,6,220,,
AL102018,2018-09-13T09:00:00.000Z,Tropical Storm,Joyce,33.8,-43.1,45,1006,6,220,,
AL102018,2018-09-13T15:00:00.000Z,Tropical Storm,Joyce,33.7,-43.7,40,1006,6,245,,
AL102018,2018-09-13T21:00:00.000Z,Tropical Storm,Joyce,33.6,-44.2,40,1003,6,220,,
AL102018,2018-09-14T03:00:00.000Z,Tropical Storm,Joyce,32.9,-44.4,40,1003,7,210,,
AL102018,2018-09-14T09:00:00.000Z,Tropical Storm,Joyce,32.1,-44.9,40,1003,8,210,,
AL102018,2018-09-14T15:00:00.000Z,Tropical Storm,Joyce,31.6,-44.6,40,1003,8,180,,
AL102018,2018-09-14T21:00:00.000Z,Tropical Storm,Joyce,31.4,-44.1,45,1002,6,125,,
AL102018,2018-09-15T03:00:00.000Z,Tropical Storm,Joyce,31.6,-43.6,50,997,6,90,,
AL102018,2018-09-15T09:00:00.000Z,Tropical Storm,Joyce,31.9,-42.2,50,997,8,85,,
AL102018,2018-09-15T15:00:00.000Z,Tropical Storm,Joyce,32,-41,45,1001,14,75,,
AL102018,2018-09-15T21:00:00.000Z,Tropical Storm,Joyce,33.1,-39.6,45,1002,17,65,,
AL102018,2018-09-16T03:00:00.000Z,Tropical Storm,Joyce,33.4,-38,40,1003,17,80,,
AL102018,2018-09-16T09:00:00.000Z,Tropical Storm,Joyce,34,-36.1,40,1002,17,75,,
AL102018,2018-09-16T15:00:00.000Z,Tropical Depression,Joyce,34.7,-34.3,35,1005,18,65,,
AL102018,2018-09-16T21:00:00.000Z,Tropical Depression,Joyce,34.4,-32.6,35,1006,17,90,,
AL102018,2018-09-17T03:00:00.000Z,Tropical Depression,Joyce,34,-30.3,35,1008,21,95,,
AL102018,2018-09-17T09:00:00.000Z,Tropical Depression,Joyce,34.2,-29,35,1008,17,90,,
AL102018,2018-09-17T15:00:00.000Z,Tropical Depression,Joyce,34,-28.4,35,1008,8,105,,
AL102018,2018-09-17T21:00:00.000Z,Tropical Depression,Joyce,33.7,-27.4,35,1008,8,130,,
AL102018,2018-09-18T03:00:00.000Z,Tropical Depression,Joyce,33.2,-27.3,35,1008,7,155,,
AL102018,2018-09-18T09:00:00.000Z,Tropical Depression,Joyce,32.9,-27.6,35,1008,6,165,,
AL102018,2018-09-18T15:00:00.000Z,Tropical Depression,Joyce,31.6,-27.4,35,1009,8,185,,
AL102018,2018-09-18T21:00:00.000Z,Tropical Depression,Joyce,30.9,-27.8,30,1010,7,205,,
AL102018,2018-09-19T03:00:00.000Z,Post-tropical Cyclone,Joyce,30.4,-27.9,30,1010,8,200,,
