"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL142013,2013-11-18T15:00:00.000Z,Tropical Storm,Melissa,29.3,-53.6,50,987,9,320,,
AL142013,2013-11-18T21:00:00.000Z,Tropical Storm,Melissa,29.8,-54.2,60,987,9,325,,
AL142013,2013-11-19T03:00:00.000Z,Tropical Storm,Melissa,30.3,-54.7,60,985,8,325,,
AL142013,2013-11-19T09:00:00.000Z,Tropical Storm,Melissa,31.2,-54.6,65,982,9,360,,
AL142013,2013-11-19T15:00:00.000Z,Tropical Storm,Melissa,31.9,-54.6,65,982,10,10,,
AL142013,2013-11-19T21:00:00.000Z,Tropical Storm,Melissa,33,-53.7,65,982,16,40,,
AL142013,2013-11-20T03:00:00.000Z,Tropical Storm,Melissa,33.6,-52.4,50,988,17,50,,
AL142013,2013-11-20T09:00:00.000Z,Tropical Storm,Melissa,34.8,-50.2,50,988,23,55,,
AL142013,2013-11-20T15:00:00.000Z,Tropical Storm,Melissa,35.6,-47.7,60,988,30,60,,
AL142013,2013-11-20T21:00:00.000Z,Tropical Storm,Melissa,37.2,-44.9,50,988,30,60,,
AL142013,2013-11-21T03:00:00.000Z,Tropical Storm,Melissa,38.1,-42.1,50,984,30,60,,
AL142013,2013-11-21T09:00:00.000Z,Tropical Storm,Melissa,39.1,-38.5,50,984,32,65,,
AL142013,2013-11-21T15:00:00.000Z,Tropical Storm,Melissa,40,-34.8,50,984,32,70,,
AL142013,2013-11-21T21:00:00.000Z,Tropical Storm,Melissa,40.9,-32.1,65,980,28,70,,
AL142013,2013-11-22T03:00:00.000Z,Post-tropical Cyclone,Melissa,41.5,-29,50,983,28,70,,
