"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL062014,2014-09-11T15:00:00.000Z,Tropical Depression,Six,16.2,-37.1,35,1007,13,310,,
AL062014,2014-09-11T21:00:00.000Z,Tropical Depression,Six,17,-38.2,35,1006,15,310,,
AL062014,2014-09-12T03:00:00.000Z,Tropical Storm,Edouard,17.3,-39.4,40,1005,13,300,,
AL062014,2014-09-12T09:00:00.000Z,Tropical Storm,Edouard,17.6,-41.7,40,1005,15,295,,
AL062014,2014-09-12T15:00:00.000Z,Tropical Storm,Edouard,18.5,-43,45,1003,16,300,,
AL062014,2014-09-12T21:00:00.000Z,Tropical Storm,Edouard,19.5,-44.1,45,998,13,305,,
AL062014,2014-09-13T03:00:00.000Z,Tropical Storm,Edouard,19.5,-45.2,45,998,13,295,,
AL062014,2014-09-13T09:00:00.000Z,Tropical Storm,Edouard,20.7,-46.2,50,996,15,305,,
AL062014,2014-09-13T15:00:00.000Z,Tropical Storm,Edouard,21.7,-46.9,50,996,13,305,,
AL062014,2014-09-13T21:00:00.000Z,Tropical Storm,Edouard,22.5,-47.5,60,995,13,310,,
AL062014,2014-09-14T03:00:00.000Z,Tropical Storm,Edouard,23.4,-48.5,65,994,14,305,,
AL062014,2014-09-14T09:00:00.000Z,Tropical Storm,Edouard,24,-49.7,70,992,14,305,,
AL062014,2014-09-14T15:00:00.000Z,Hurricane,Edouard,24.7,-50.7,80,984,16,305,15,140
AL062014,2014-09-14T21:00:00.000Z,Hurricane,Edouard,25.4,-52.1,85,982,14,300,15,140
AL062014,2014-09-15T03:00:00.000Z,Hurricane,Edouard,26.2,-53.3,85,982,15,305,15,140
AL062014,2014-09-15T09:00:00.000Z,Hurricane,Edouard,26.9,-54.5,105,966,15,305,35,175
AL062014,2014-09-15T15:00:00.000Z,Hurricane,Edouard,27.3,-55.5,105,966,14,305,35,175
AL062014,2014-09-15T21:00:00.000Z,Hurricane,Edouard,28,-56.5,110,963,13,305,45,175
AL062014,2014-09-16T03:00:00.000Z,Hurricane,Edouard,29,-56.9,110,963,13,335,45,175
AL062014,2014-09-16T09:00:00.000Z,Hurricane,Edouard,30.2,-57.3,110,963,13,340,45,175
AL062014,2014-09-16T15:00:00.000Z,Hurricane,Edouard,31.1,-57.8,115,955,13,345,45,175
AL062014,2014-09-16T21:00:00.000Z,Hurricane,Edouard,32.3,-57.5,105,958,15,5,45,185
AL062014,2014-09-17T03:00:00.000Z,Hurricane,Edouard,33.5,-56.4,90,959,17,35,80,185
AL062014,2014-09-17T09:00:00.000Z,Hurricane,Edouard,35.1,-55.4,90,959,20,35,70,205
AL062014,2014-09-17T15:00:00.000Z,Hurricane,Edouard,36.4,-53.3,90,958,24,45,70,205
AL062014,2014-09-17T21:00:00.000Z,Hurricane,Edouard,37.8,-51.2,85,958,26,55,80,230
AL062014,2014-09-18T03:00:00.000Z,Hurricane,Edouard,38.7,-48.2,85,958,30,60,80,230
AL062014,2014-09-18T09:00:00.000Z,Hurricane,Edouard,39.6,-45.3,85,965,28,65,80,230
AL062014,2014-09-18T15:00:00.000Z,Hurricane,Edouard,39.9,-42.7,80,970,25,85,90,230
AL062014,2014-09-18T21:00:00.000Z,Tropical Storm,Edouard,39.9,-41.3,70,980,16,90,,
AL062014,2014-09-19T03:00:00.000Z,Tropical Storm,Edouard,39.9,-39.2,70,980,17,90,,
AL062014,2014-09-19T09:00:00.000Z,Tropical Storm,Edouard,39.8,-38.5,60,990,7,90,,
AL062014,2014-09-19T15:00:00.000Z,Tropical Storm,Edouard,39.5,-38.3,45,993,3,110,,
AL062014,2014-09-19T21:00:00.000Z,Post-tropical Cyclone,Edouard,39.5,-37.5,40,998,7,90,,
