"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL052026,2026-08-31T15:00:00.000Z,Potential Tropical Cyclone,Five,27.8,-91,35,1013,5,285,,
AL052026,2026-08-31T21:00:00.000Z,Tropical Depression,Five,28.2,-91.5,35,1011,6,300,,
AL052026,2026-09-01T03:00:00.000Z,Tropical Storm,Edouard,28.6,-91.8,40,1005,7,300,,
AL052026,2026-09-01T09:00:00.000Z,Tropical Storm,Edouard,29,-92.8,40,1005,8,300,,
AL052026,2026-09-01T15:00:00.000Z,Tropical Storm,Edouard,29.4,-93.3,50,1000,8,305,,
AL052026,2026-09-01T21:00:00.000Z,Tropical Storm,Edouard,29.9,-94,50,998,7,305,,
AL052026,2026-09-02T03:00:00.000Z,Tropical Depression,Edouard,30.5,-94.6,35,1002,8,315,,
AL052026,2026-09-02T09:00:00.000Z,Tropical Depression,Edouard,30.8,-95,35,1004,5,335,,
AL052026,2026-09-02T15:00:00.000Z,Tropical Depression,Edouard,31.3,-95,35,1004,5,335,,
AL052026,2026-09-02T21:00:00.000Z,Tropical Depression,Edouard,31.6,-95.2,25,1011,5,335,,
