"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL162023,2023-09-21T15:00:00.000Z,Potential Tropical Cyclone,Sixteen,28.7,-75.9,35,1012,9,10,,
AL162023,2023-09-21T18:00:00.000Z,Potential Tropical Cyclone,Sixteen,29,-75.9,35,1012,9,10,,
AL162023,2023-09-21T21:00:00.000Z,Potential Tropical Cyclone,Sixteen,29.2,-75.9,35,1012,8,360,,
AL162023,2023-09-22T00:00:00.000Z,Potential Tropical Cyclone,Sixteen,29.5,-75.6,35,1009,7,10,,
AL162023,2023-09-22T03:00:00.000Z,Potential Tropical Cyclone,Sixteen,29.5,-75.3,40,1007,3,15,,
AL162023,2023-09-22T06:00:00.000Z,Potential Tropical Cyclone,Sixteen,29.7,-75,40,1006,3,15,,
AL162023,2023-09-22T09:00:00.000Z,Potential Tropical Cyclone,Sixteen,30.5,-75,50,1000,14,360,,
AL162023,2023-09-22T12:00:00.000Z,Potential Tropical Cyclone,Sixteen,31.3,-75.3,50,996,14,350,,
AL162023,2023-09-22T15:00:00.000Z,Potential Tropical Cyclone,Sixteen,32.3,-75.6,50,996,12,350,,
AL162023,2023-09-22T18:00:00.000Z,Tropical Storm,Ophelia,32.7,-76,60,992,12,345,,
AL162023,2023-09-22T21:00:00.000Z,Tropical Storm,Ophelia,32.9,-76.3,70,986,13,345,,
AL162023,2023-09-23T00:00:00.000Z,Tropical Storm,Ophelia,33.3,-76.6,70,984,12,330,,
AL162023,2023-09-23T03:00:00.000Z,Tropical Storm,Ophelia,33.6,-76.8,70,984,12,330,,
AL162023,2023-09-23T06:00:00.000Z,Tropical Storm,Ophelia,33.8,-77.1,70,984,12,330,,
AL162023,2023-09-23T09:00:00.000Z,Tropical Storm,Ophelia,34.3,-76.9,70,981,9,345,,
AL162023,2023-09-23T10:20:00.000Z,Tropical Storm,Ophelia,34.7,-77,70,981,9,345,,
AL162023,2023-09-23T12:00:00.000Z,Tropical Storm,Ophelia,35.1,-77,65,983,13,355,,
AL162023,2023-09-23T15:00:00.000Z,Tropical Storm,Ophelia,35.6,-77.2,50,990,13,355,,
AL162023,2023-09-23T18:00:00.000Z,Tropical Storm,Ophelia,36.2,-77.3,45,993,13,355,,
AL162023,2023-09-23T21:00:00.000Z,Tropical Storm,Ophelia,36.8,-77.3,40,997,12,360,,
AL162023,2023-09-24T00:00:00.000Z,Tropical Depression,Ophelia,37,-77.6,35,1000,9,355,,
AL162023,2023-09-24T03:00:00.000Z,Post-tropical Cyclone,Ophelia,37.1,-77.6,35,1003,8,360,,
AL162023,2023-09-24T09:00:00.000Z,Post-tropical Cyclone,Ophelia,37.7,-77.3,25,1007,12,20,,
