"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL152020,2020-08-31T21:00:00.000Z,Tropical Depression,Fifteen,32.6,-76.5,35,1009,12,35,,
AL152020,2020-09-01T03:00:00.000Z,Tropical Depression,Fifteen,33.2,-75.7,35,1008,14,45,,
AL152020,2020-09-01T09:00:00.000Z,Tropical Depression,Fifteen,34.1,-74.4,35,1008,13,50,,
AL152020,2020-09-01T15:00:00.000Z,Tropical Depression,Fifteen,34.7,-73.1,35,1008,14,60,,
AL152020,2020-09-01T21:00:00.000Z,Tropical Storm,Omar,35.3,-71.5,40,1007,15,65,,
AL152020,2020-09-02T03:00:00.000Z,Tropical Storm,Omar,35.8,-70,40,1003,14,65,,
AL152020,2020-09-02T09:00:00.000Z,Tropical Storm,Omar,36.2,-68.7,40,1003,14,70,,
AL152020,2020-09-02T15:00:00.000Z,Tropical Storm,Omar,36.2,-67.4,40,1003,13,80,,
AL152020,2020-09-02T21:00:00.000Z,Tropical Depression,Omar,36.1,-65.7,35,1005,14,90,,
AL152020,2020-09-03T03:00:00.000Z,Tropical Depression,Omar,36.1,-64.1,35,1005,13,90,,
AL152020,2020-09-03T09:00:00.000Z,Tropical Depression,Omar,36.3,-62.4,35,1005,14,90,,
AL152020,2020-09-03T15:00:00.000Z,Tropical Depression,Omar,35.9,-61.1,35,1005,13,85,,
AL152020,2020-09-03T21:00:00.000Z,Tropical Depression,Omar,35.4,-60.1,35,1005,10,110,,
AL152020,2020-09-04T03:00:00.000Z,Tropical Depression,Omar,35.2,-59.1,30,1006,10,105,,
AL152020,2020-09-04T09:00:00.000Z,Tropical Depression,Omar,35.3,-58.5,30,1006,7,90,,
AL152020,2020-09-04T15:00:00.000Z,Tropical Depression,Omar,35.2,-57.8,35,1006,6,90,,
AL152020,2020-09-04T21:00:00.000Z,Tropical Depression,Omar,35.3,-57.3,35,1006,6,90,,
AL152020,2020-09-05T03:00:00.000Z,Tropical Depression,Omar,35.6,-57.3,35,1007,5,70,,
AL152020,2020-09-05T09:00:00.000Z,Tropical Depression,Omar,36.2,-57.1,35,1008,7,20,,
AL152020,2020-09-05T15:00:00.000Z,Tropical Depression,Omar,37.4,-57.3,35,1010,10,360,,
AL152020,2020-09-05T21:00:00.000Z,Post-tropical Cyclone,Omar,38.4,-56.9,35,1011,10,10,,
