"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL022013,2013-06-17T15:00:00.000Z,Tropical Depression,Two,16.2,-87.6,35,1008,13,290,,
AL022013,2013-06-17T21:00:00.000Z,Tropical Depression,Two,16.4,-88.4,35,1008,12,290,,
AL022013,2013-06-18T03:00:00.000Z,Tropical Depression,Two,16.7,-88.9,30,1007,9,290,,
AL022013,2013-06-18T09:00:00.000Z,Tropical Depression,Two,17,-89.4,30,1009,8,295,,
AL022013,2013-06-18T15:00:00.000Z,Tropical Depression,Two,17.9,-90,30,1009,8,300,,
AL022013,2013-06-18T21:00:00.000Z,Tropical Depression,Two,18.3,-91.9,30,1007,10,300,,
AL022013,2013-06-19T03:00:00.000Z,Tropical Depression,Two,18.9,-92.7,30,1007,12,300,,
AL022013,2013-06-19T09:00:00.000Z,Tropical Depression,Two,19.3,-93.3,35,1006,9,300,,
AL022013,2013-06-19T15:00:00.000Z,Tropical Depression,Two,19.6,-94.5,35,1006,9,280,,
AL022013,2013-06-19T21:00:00.000Z,Tropical Storm,Barry,19.6,-95.2,40,1005,6,270,,
AL022013,2013-06-20T03:00:00.000Z,Tropical Storm,Barry,19.6,-95.8,45,1005,6,270,,
AL022013,2013-06-20T09:00:00.000Z,Tropical Storm,Barry,19.6,-96.2,45,1003,5,270,,
AL022013,2013-06-20T15:00:00.000Z,Tropical Storm,Barry,19.6,-96.6,40,1004,5,270,,
AL022013,2013-06-20T21:00:00.000Z,Tropical Depression,Barry,19.6,-97.7,35,1006,7,270,,
AL022013,2013-06-21T03:00:00.000Z,Post-tropical Cyclone,Barry,19.6,-98.2,25,1008,6,270,,
