"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL082010,2010-08-30T21:00:00.000Z,Tropical Storm,Fiona,14.4,-48.7,40,1007,24,270,,
AL082010,2010-08-31T03:00:00.000Z,Tropical Storm,Fiona,15.1,-50.8,40,1007,23,280,,
AL082010,2010-08-31T09:00:00.000Z,Tropical Storm,Fiona,15.8,-53,40,1006,23,285,,
AL082010,2010-08-31T15:00:00.000Z,Tropical Storm,Fiona,15.9,-55.3,40,1006,24,285,,
AL082010,2010-08-31T21:00:00.000Z,Tropical Storm,Fiona,16.7,-57.7,40,1006,24,290,,
AL082010,2010-09-01T03:00:00.000Z,Tropical Storm,Fiona,16.9,-59.4,40,1006,20,290,,
AL082010,2010-09-01T09:00:00.000Z,Tropical Storm,Fiona,17.4,-60.2,45,1004,14,290,,
AL082010,2010-09-01T15:00:00.000Z,Tropical Storm,Fiona,18.8,-61.7,60,998,17,305,,
AL082010,2010-09-01T21:00:00.000Z,Tropical Storm,Fiona,20.2,-62.9,60,997,20,305,,
AL082010,2010-09-02T03:00:00.000Z,Tropical Storm,Fiona,21.8,-64.1,60,1000,23,320,,
AL082010,2010-09-02T09:00:00.000Z,Tropical Storm,Fiona,22.6,-65.4,50,1000,17,320,,
AL082010,2010-09-02T15:00:00.000Z,Tropical Storm,Fiona,24.4,-65.8,50,1002,17,330,,
AL082010,2010-09-02T21:00:00.000Z,Tropical Storm,Fiona,25.6,-66.4,50,1002,17,335,,
AL082010,2010-09-03T03:00:00.000Z,Tropical Storm,Fiona,26.9,-66.8,50,1005,16,355,,
AL082010,2010-09-03T09:00:00.000Z,Tropical Storm,Fiona,28.1,-66.7,50,1005,13,10,,
AL082010,2010-09-03T15:00:00.000Z,Tropical Storm,Fiona,29,-66.4,45,1010,13,20,,
AL082010,2010-09-03T21:00:00.000Z,Tropical Storm,Fiona,30,-65.5,40,1011,14,30,,
AL082010,2010-09-04T03:00:00.000Z,Tropical Depression,Fiona,31.4,-64.9,30,1013,14,25,,
