"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL092013,2013-09-08T21:00:00.000Z,Tropical Depression,Nine,13.1,-20.7,30,1007,10,270,,
AL092013,2013-09-09T03:00:00.000Z,Tropical Depression,Nine,13.2,-21.9,35,1006,12,275,,
AL092013,2013-09-09T09:00:00.000Z,Tropical Storm,Humberto,13.4,-22.8,40,1005,12,280,,
AL092013,2013-09-09T15:00:00.000Z,Tropical Storm,Humberto,13.6,-24.1,45,1005,12,280,,
AL092013,2013-09-09T21:00:00.000Z,Tropical Storm,Humberto,13.7,-25.3,50,1002,13,280,,
AL092013,2013-09-10T03:00:00.000Z,Tropical Storm,Humberto,13.9,-25.9,60,1000,10,285,,
AL092013,2013-09-10T09:00:00.000Z,Tropical Storm,Humberto,14.4,-26.6,65,998,9,295,,
AL092013,2013-09-10T15:00:00.000Z,Tropical Storm,Humberto,14.6,-27.7,65,998,9,295,,
AL092013,2013-09-10T21:00:00.000Z,Tropical Storm,Humberto,15,-28.1,70,993,8,310,,
AL092013,2013-09-11T03:00:00.000Z,Tropical Storm,Humberto,15.4,-28.4,70,995,7,315,,
AL092013,2013-09-11T09:00:00.000Z,Hurricane,Humberto,16,-28.9,75,992,8,330,25,115
AL092013,2013-09-11T15:00:00.000Z,Hurricane,Humberto,16.7,-29.1,80,989,9,350,30,115
AL092013,2013-09-11T21:00:00.000Z,Hurricane,Humberto,18,-29,85,986,12,350,30,115
AL092013,2013-09-12T03:00:00.000Z,Hurricane,Humberto,19.1,-29,85,982,13,360,35,150
AL092013,2013-09-12T09:00:00.000Z,Hurricane,Humberto,20.5,-28.7,85,982,14,5,35,150
AL092013,2013-09-12T15:00:00.000Z,Hurricane,Humberto,21.8,-29,85,982,15,360,35,175
AL092013,2013-09-12T21:00:00.000Z,Hurricane,Humberto,23.1,-29.2,85,982,14,350,35,175
AL092013,2013-09-13T03:00:00.000Z,Hurricane,Humberto,23.4,-29.7,80,984,12,345,35,205
AL092013,2013-09-13T09:00:00.000Z,Hurricane,Humberto,24.4,-30.2,75,984,12,335,35,205
AL092013,2013-09-13T15:00:00.000Z,Tropical Storm,Humberto,24.7,-31.3,65,991,10,300,,
AL092013,2013-09-13T21:00:00.000Z,Tropical Storm,Humberto,25,-32.1,50,996,12,290,,
AL092013,2013-09-14T03:00:00.000Z,Tropical Storm,Humberto,24.8,-33,45,999,9,270,,
AL092013,2013-09-14T09:00:00.000Z,Tropical Storm,Humberto,25,-34,40,1003,9,275,,
AL092013,2013-09-14T15:00:00.000Z,Post-tropical Cyclone,Humberto,25.4,-35.4,40,1004,13,285,,
AL092013,2013-09-16T15:00:00.000Z,Tropical Storm,Humberto,27.2,-43.2,40,1007,8,300,,
AL092013,2013-09-16T21:00:00.000Z,Tropical Storm,Humberto,27.3,-43.5,45,1003,6,300,,
AL092013,2013-09-17T03:00:00.000Z,Tropical Storm,Humberto,27,-43.3,40,1005,NaN,0,,
AL092013,2013-09-17T09:00:00.000Z,Tropical Storm,Humberto,27.8,-42.7,40,1007,5,20,,
AL092013,2013-09-17T15:00:00.000Z,Tropical Storm,Humberto,29.4,-42.5,45,1007,10,10,,
AL092013,2013-09-17T21:00:00.000Z,Tropical Storm,Humberto,30.3,-42.8,45,1005,12,360,,
AL092013,2013-09-18T03:00:00.000Z,Tropical Storm,Humberto,30.8,-43.3,40,1007,7,345,,
AL092013,2013-09-18T09:00:00.000Z,Tropical Storm,Humberto,31.4,-43.7,40,1007,8,335,,
AL092013,2013-09-18T15:00:00.000Z,Tropical Storm,Humberto,31.3,-43.8,40,1007,5,335,,
AL092013,2013-09-18T21:00:00.000Z,Tropical Storm,Humberto,31.8,-43.7,40,1007,6,355,,
AL092013,2013-09-19T03:00:00.000Z,Tropical Depression,Humberto,32.5,-43.4,35,1009,9,10,,
AL092013,2013-09-19T09:00:00.000Z,Tropical Depression,Humberto,33,-44.3,35,1009,8,350,,
AL092013,2013-09-19T15:00:00.000Z,Tropical Depression,Humberto,32.8,-43.3,35,1005,6,25,,
AL092013,2013-09-19T21:00:00.000Z,Remnants Of,Humberto,33.6,-42,35,1006,9,80,,
