"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL082025,2025-09-24T21:00:00.000Z,Tropical Storm,Humberto,20.1,-54.9,40,1008,15,300,,
AL082025,2025-09-25T03:00:00.000Z,Tropical Storm,Humberto,20.7,-55.8,45,1007,12,300,,
AL082025,2025-09-25T09:00:00.000Z,Tropical Storm,Humberto,21.2,-56.4,45,1007,10,305,,
AL082025,2025-09-25T15:00:00.000Z,Tropical Storm,Humberto,21.4,-56.8,50,1004,8,305,,
AL082025,2025-09-25T21:00:00.000Z,Tropical Storm,Humberto,21.9,-57,60,1000,6,320,,
AL082025,2025-09-26T03:00:00.000Z,Tropical Storm,Humberto,22.2,-57.1,65,998,3,320,,
AL082025,2025-09-26T09:00:00.000Z,Hurricane,Humberto,22.2,-57.3,75,990,3,320,10,105
AL082025,2025-09-26T15:00:00.000Z,Hurricane,Humberto,22.3,-57.7,90,979,5,315,10,105
AL082025,2025-09-26T21:00:00.000Z,Hurricane,Humberto,22.3,-58.1,115,962,5,295,25,105
AL082025,2025-09-27T03:00:00.000Z,Hurricane,Humberto,22.1,-58.7,145,940,7,265,25,105
AL082025,2025-09-27T09:00:00.000Z,Hurricane,Humberto,22.3,-59.3,145,938,6,275,25,105
AL082025,2025-09-27T15:00:00.000Z,Hurricane,Humberto,22.7,-60.2,145,938,8,295,25,105
AL082025,2025-09-27T21:00:00.000Z,Hurricane,Humberto,22.9,-61.1,160,925,10,285,25,125
AL082025,2025-09-28T03:00:00.000Z,Hurricane,Humberto,23.4,-62.1,160,924,13,305,25,125
AL082025,2025-09-28T09:00:00.000Z,Hurricane,Humberto,23.9,-63.3,155,929,13,300,35,140
AL082025,2025-09-28T15:00:00.000Z,Hurricane,Humberto,24.6,-64.3,150,934,13,300,35,140
AL082025,2025-09-28T21:00:00.000Z,Hurricane,Humberto,25.5,-65.4,145,937,13,305,45,185
AL082025,2025-09-29T03:00:00.000Z,Hurricane,Humberto,26.2,-66.2,140,928,14,310,60,185
