"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL042014,2014-08-23T21:00:00.000Z,Tropical Depression,Four,21.8,-72.3,35,1005,12,310,,
AL042014,2014-08-24T03:00:00.000Z,Tropical Depression,Four,22.3,-72.6,35,1005,9,320,,
AL042014,2014-08-24T09:00:00.000Z,Tropical Depression,Four,22.9,-73.3,35,1002,9,325,,
AL042014,2014-08-24T15:00:00.000Z,Tropical Storm,Cristobal,23.6,-73.1,45,1001,7,345,,
AL042014,2014-08-24T21:00:00.000Z,Tropical Storm,Cristobal,24.5,-73,45,1001,8,360,,
AL042014,2014-08-25T03:00:00.000Z,Tropical Storm,Cristobal,24.8,-73.1,45,998,5,350,,
AL042014,2014-08-25T09:00:00.000Z,Tropical Storm,Cristobal,24.5,-72.8,50,994,3,5,,
AL042014,2014-08-25T15:00:00.000Z,Tropical Storm,Cristobal,24.6,-72.7,60,993,2,15,,
AL042014,2014-08-25T21:00:00.000Z,Tropical Storm,Cristobal,25.3,-72.5,60,993,5,20,,
AL042014,2014-08-26T03:00:00.000Z,Hurricane,Cristobal,25.1,-71.9,75,989,2,30,45,205
AL042014,2014-08-26T09:00:00.000Z,Hurricane,Cristobal,26,-71.9,75,987,12,10,45,205
AL042014,2014-08-26T15:00:00.000Z,Hurricane,Cristobal,27.2,-71.7,75,988,12,10,45,205
AL042014,2014-08-26T21:00:00.000Z,Hurricane,Cristobal,28.8,-71.4,75,984,15,10,,
AL042014,2014-08-27T03:00:00.000Z,Hurricane,Cristobal,30.4,-71.5,80,983,15,360,,
AL042014,2014-08-27T09:00:00.000Z,Hurricane,Cristobal,30.9,-71.9,80,983,12,10,,
AL042014,2014-08-27T15:00:00.000Z,Hurricane,Cristobal,31.8,-72.2,80,983,12,355,,
AL042014,2014-08-27T21:00:00.000Z,Hurricane,Cristobal,32.7,-71.4,75,984,15,30,,
AL042014,2014-08-28T03:00:00.000Z,Hurricane,Cristobal,34.1,-69.9,75,984,20,50,,
AL042014,2014-08-28T09:00:00.000Z,Hurricane,Cristobal,35.6,-67.8,75,985,29,55,60,205
AL042014,2014-08-28T15:00:00.000Z,Hurricane,Cristobal,36.9,-65.9,75,983,26,50,60,205
AL042014,2014-08-28T21:00:00.000Z,Hurricane,Cristobal,38.5,-61.5,80,973,36,60,60,255
AL042014,2014-08-29T03:00:00.000Z,Hurricane,Cristobal,40.2,-56.6,85,970,46,65,70,255
AL042014,2014-08-29T09:00:00.000Z,Hurricane,Cristobal,42.1,-51.7,80,973,49,55,70,265
AL042014,2014-08-29T15:00:00.000Z,Post-tropical Cyclone,Cristobal,45.5,-47.1,75,980,44,55,115,310
