"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL062025,2025-08-23T21:00:00.000Z,Tropical Storm,Fernand,27.2,-61.4,40,1010,15,10,,
AL062025,2025-08-24T03:00:00.000Z,Tropical Storm,Fernand,28.8,-61.2,40,1010,16,15,,
AL062025,2025-08-24T09:00:00.000Z,Tropical Storm,Fernand,29.7,-60.7,40,1010,15,15,,
AL062025,2025-08-24T15:00:00.000Z,Tropical Storm,Fernand,31,-60,40,1010,15,20,,
AL062025,2025-08-24T21:00:00.000Z,Tropical Storm,Fernand,31.8,-59.8,45,1009,13,25,,
AL062025,2025-08-25T03:00:00.000Z,Tropical Storm,Fernand,32.6,-59.3,50,1007,13,25,,
AL062025,2025-08-25T09:00:00.000Z,Tropical Storm,Fernand,33.7,-58.8,50,1007,12,20,,
AL062025,2025-08-25T15:00:00.000Z,Tropical Storm,Fernand,34.2,-57.8,60,1000,13,25,,
AL062025,2025-08-25T21:00:00.000Z,Tropical Storm,Fernand,35.3,-57.2,60,1000,14,30,,
AL062025,2025-08-26T03:00:00.000Z,Tropical Storm,Fernand,36.1,-56.3,50,1002,13,35,,
AL062025,2025-08-26T09:00:00.000Z,Tropical Storm,Fernand,37,-55.2,45,1005,14,40,,
AL062025,2025-08-26T15:00:00.000Z,Tropical Storm,Fernand,37.6,-54.6,40,1007,13,40,,
AL062025,2025-08-26T21:00:00.000Z,Tropical Storm,Fernand,38.1,-53.4,40,1007,12,45,,
AL062025,2025-08-27T03:00:00.000Z,Tropical Storm,Fernand,38.5,-52,45,1007,12,50,,
AL062025,2025-08-27T09:00:00.000Z,Tropical Storm,Fernand,38.3,-50.8,45,1007,12,80,,
AL062025,2025-08-27T15:00:00.000Z,Tropical Storm,Fernand,38.4,-49.5,45,1007,12,85,,
