"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL042019,2019-08-21T03:00:00.000Z,Tropical Storm,Chantal,40.2,-56.2,40,1010,22,85,,
AL042019,2019-08-21T09:00:00.000Z,Tropical Storm,Chantal,40.3,-53.7,40,1010,22,90,,
AL042019,2019-08-21T15:00:00.000Z,Tropical Storm,Chantal,40.2,-51.6,40,1009,20,90,,
AL042019,2019-08-21T21:00:00.000Z,Tropical Storm,Chantal,39.8,-49.1,40,1009,20,100,,
AL042019,2019-08-22T03:00:00.000Z,Tropical Depression,Chantal,39.4,-47.4,35,1010,18,105,,
AL042019,2019-08-22T09:00:00.000Z,Tropical Depression,Chantal,39.1,-45.7,35,1010,17,100,,
AL042019,2019-08-22T15:00:00.000Z,Tropical Depression,Chantal,38.8,-43.8,35,1010,17,100,,
AL042019,2019-08-22T21:00:00.000Z,Tropical Depression,Chantal,38.1,-42.4,35,1010,14,110,,
AL042019,2019-08-23T03:00:00.000Z,Tropical Depression,Chantal,37.8,-41.9,35,1010,7,135,,
AL042019,2019-08-23T09:00:00.000Z,Tropical Depression,Chantal,37.1,-40.9,30,1010,8,140,,
AL042019,2019-08-23T15:00:00.000Z,Tropical Depression,Chantal,36.6,-40.8,30,1012,7,155,,
AL042019,2019-08-23T21:00:00.000Z,Tropical Depression,Chantal,36,-40.8,30,1014,6,170,,
AL042019,2019-08-24T03:00:00.000Z,Post-tropical Cyclone,Chantal,35.6,-40.9,30,1014,6,185,,
