"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL132010,2010-09-14T21:00:00.000Z,Tropical Storm,Karl,18.3,-84.2,40,1001,15,290,,
AL132010,2010-09-15T03:00:00.000Z,Tropical Storm,Karl,18.6,-85.5,45,999,15,290,,
AL132010,2010-09-15T09:00:00.000Z,Tropical Storm,Karl,18.5,-86.7,65,995,13,285,,
AL132010,2010-09-15T15:00:00.000Z,Tropical Storm,Karl,18.6,-88.2,60,992,14,280,,
AL132010,2010-09-15T21:00:00.000Z,Tropical Storm,Karl,19,-89.4,45,997,15,285,,
AL132010,2010-09-16T03:00:00.000Z,Tropical Storm,Karl,19.4,-90.7,40,1000,15,290,,
AL132010,2010-09-16T09:00:00.000Z,Tropical Storm,Karl,19.8,-91.6,50,1000,13,290,,
AL132010,2010-09-16T12:30:00.000Z,Tropical Storm,Karl,19.7,-92.2,65,987,9,285,,
AL132010,2010-09-16T15:00:00.000Z,Hurricane,Karl,19.7,-92.8,75,983,12,280,10,70
AL132010,2010-09-16T21:00:00.000Z,Hurricane,Karl,19.6,-93.7,80,977,12,270,10,70
AL132010,2010-09-17T03:00:00.000Z,Hurricane,Karl,19.7,-94.5,100,968,9,270,15,105
AL132010,2010-09-17T09:00:00.000Z,Hurricane,Karl,19.7,-95.3,120,961,9,270,25,105
AL132010,2010-09-17T15:00:00.000Z,Hurricane,Karl,19.4,-95.9,120,967,8,260,25,90
AL132010,2010-09-17T21:00:00.000Z,Hurricane,Karl,19.1,-96.6,90,985,9,250,,
AL132010,2010-09-18T03:00:00.000Z,Tropical Depression,Karl,18.6,-97.4,35,1000,7,250,,
AL132010,2010-09-18T09:00:00.000Z,Tropical Depression,Karl,18.5,-97.6,25,1006,3,250,,
