"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL112023,2023-08-29T15:00:00.000Z,Tropical Depression,Eleven,27.9,-51.4,35,1014,2,360,,
AL112023,2023-08-29T21:00:00.000Z,Tropical Depression,Eleven,28.2,-51.8,35,1014,2,345,,
AL112023,2023-08-30T03:00:00.000Z,Tropical Depression,Eleven,28.2,-52.4,35,1014,2,285,,
AL112023,2023-08-30T09:00:00.000Z,Tropical Depression,Eleven,28.2,-52.1,35,1014,1,90,,
AL112023,2023-08-30T15:00:00.000Z,Tropical Depression,Eleven,28.3,-52.1,35,1014,2,360,,
AL112023,2023-08-30T21:00:00.000Z,Tropical Depression,Eleven,28.5,-52.3,35,1014,2,360,,
AL112023,2023-08-31T03:00:00.000Z,Tropical Depression,Eleven,28.5,-52.4,35,1014,2,360,,
AL112023,2023-08-31T09:00:00.000Z,Tropical Storm,Jose,28.8,-52.2,40,1011,5,350,,
AL112023,2023-08-31T15:00:00.000Z,Tropical Storm,Jose,29.7,-52.1,40,1010,7,360,,
AL112023,2023-08-31T21:00:00.000Z,Tropical Storm,Jose,30.8,-52.2,40,1009,12,360,,
AL112023,2023-09-01T03:00:00.000Z,Tropical Storm,Jose,32.7,-52.4,60,1002,13,355,,
AL112023,2023-09-01T09:00:00.000Z,Tropical Storm,Jose,33.9,-52,60,997,18,5,,
AL112023,2023-09-01T15:00:00.000Z,Tropical Storm,Jose,36,-50.9,50,999,23,15,,
AL112023,2023-09-01T21:00:00.000Z,Tropical Storm,Jose,39.4,-49.1,50,996,32,20,,
