"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL082022,2022-09-20T15:00:00.000Z,Tropical Depression,Eight,32.8,-45.7,35,1013,10,5,,
AL082022,2022-09-20T21:00:00.000Z,Tropical Storm,Gaston,34.7,-44.4,40,1009,17,20,,
AL082022,2022-09-21T03:00:00.000Z,Tropical Storm,Gaston,36.2,-43.6,50,1004,18,20,,
AL082022,2022-09-21T09:00:00.000Z,Tropical Storm,Gaston,37.5,-42.6,65,1000,16,45,,
AL082022,2022-09-21T15:00:00.000Z,Tropical Storm,Gaston,38.3,-41.3,65,1000,16,35,,
AL082022,2022-09-21T21:00:00.000Z,Tropical Storm,Gaston,39,-40,65,1000,14,45,,
AL082022,2022-09-22T03:00:00.000Z,Tropical Storm,Gaston,39.6,-38,65,1000,17,65,,
AL082022,2022-09-22T09:00:00.000Z,Tropical Storm,Gaston,40.3,-35.4,65,999,17,70,,
AL082022,2022-09-22T12:00:00.000Z,Tropical Storm,Gaston,40.7,-34.5,65,999,17,70,,
AL082022,2022-09-22T15:00:00.000Z,Tropical Storm,Gaston,40.9,-33.8,65,999,21,65,,
AL082022,2022-09-22T18:00:00.000Z,Tropical Storm,Gaston,41.1,-33,65,999,21,65,,
AL082022,2022-09-22T21:00:00.000Z,Tropical Storm,Gaston,41.1,-32,65,999,17,70,,
AL082022,2022-09-23T00:00:00.000Z,Tropical Storm,Gaston,41,-31.4,65,999,17,90,,
AL082022,2022-09-23T03:00:00.000Z,Tropical Storm,Gaston,41,-31,65,999,12,100,,
AL082022,2022-09-23T06:00:00.000Z,Tropical Storm,Gaston,40.8,-29.9,65,999,14,105,,
AL082022,2022-09-23T09:00:00.000Z,Tropical Storm,Gaston,40.5,-29.6,60,999,9,115,,
AL082022,2022-09-23T12:00:00.000Z,Tropical Storm,Gaston,40.5,-29.2,60,999,7,120,,
AL082022,2022-09-23T15:00:00.000Z,Tropical Storm,Gaston,40.2,-29.1,65,995,7,120,,
AL082022,2022-09-23T18:00:00.000Z,Tropical Storm,Gaston,39.8,-28.5,65,995,9,140,,
AL082022,2022-09-23T21:00:00.000Z,Tropical Storm,Gaston,39.6,-28.7,60,995,9,180,,
AL082022,2022-09-24T00:00:00.000Z,Tropical Storm,Gaston,39.1,-29,60,995,9,180,,
AL082022,2022-09-24T03:00:00.000Z,Tropical Storm,Gaston,38.9,-29.5,60,999,8,235,,
AL082022,2022-09-24T06:00:00.000Z,Tropical Storm,Gaston,38.7,-29.7,50,999,8,230,,
AL082022,2022-09-24T09:00:00.000Z,Tropical Storm,Gaston,38.6,-30.2,50,999,9,250,,
AL082022,2022-09-24T12:00:00.000Z,Tropical Storm,Gaston,38.2,-30.1,50,999,7,250,,
AL082022,2022-09-24T15:00:00.000Z,Tropical Storm,Gaston,38,-30.8,45,1001,9,245,,
