"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL152023,2023-09-15T15:00:00.000Z,Tropical Depression,Fifteen,14.4,-43.8,35,1007,12,320,,
AL152023,2023-09-15T21:00:00.000Z,Tropical Depression,Fifteen,15.4,-44,35,1007,13,325,,
AL152023,2023-09-16T03:00:00.000Z,Tropical Depression,Fifteen,16.3,-44.7,35,1007,14,320,,
AL152023,2023-09-16T09:00:00.000Z,Tropical Depression,Fifteen,17.9,-45.3,35,1007,14,330,,
AL152023,2023-09-16T15:00:00.000Z,Tropical Depression,Fifteen,19.7,-46.2,35,1006,18,330,,
AL152023,2023-09-16T21:00:00.000Z,Tropical Depression,Fifteen,20.8,-47.1,35,1006,16,330,,
AL152023,2023-09-17T03:00:00.000Z,Tropical Storm,Nigel,22,-48,40,1005,16,325,,
AL152023,2023-09-17T09:00:00.000Z,Tropical Storm,Nigel,23,-48.6,50,1001,14,330,,
AL152023,2023-09-17T15:00:00.000Z,Tropical Storm,Nigel,24,-49.1,60,997,13,330,,
AL152023,2023-09-17T21:00:00.000Z,Tropical Storm,Nigel,25.1,-49.5,65,994,13,325,,
AL152023,2023-09-18T03:00:00.000Z,Tropical Storm,Nigel,25.8,-50.2,70,992,12,330,,
AL152023,2023-09-18T09:00:00.000Z,Hurricane,Nigel,26.5,-50.7,80,984,12,325,25,160
AL152023,2023-09-18T15:00:00.000Z,Hurricane,Nigel,27.2,-51.4,80,984,12,325,25,160
AL152023,2023-09-18T21:00:00.000Z,Hurricane,Nigel,28,-52.2,80,982,12,320,25,160
AL152023,2023-09-19T03:00:00.000Z,Hurricane,Nigel,28.6,-52.7,85,979,12,320,30,160
AL152023,2023-09-19T09:00:00.000Z,Hurricane,Nigel,29.6,-53.6,85,979,13,325,45,175
AL152023,2023-09-19T15:00:00.000Z,Hurricane,Nigel,30.5,-54.3,90,975,16,330,45,175
AL152023,2023-09-19T21:00:00.000Z,Hurricane,Nigel,31.8,-54.7,100,974,14,335,60,175
AL152023,2023-09-20T03:00:00.000Z,Hurricane,Nigel,33.2,-54.7,100,971,15,355,60,175
AL152023,2023-09-20T09:00:00.000Z,Hurricane,Nigel,34.4,-54.9,100,971,16,355,60,160
AL152023,2023-09-20T15:00:00.000Z,Hurricane,Nigel,36.1,-54.4,90,975,18,10,60,160
AL152023,2023-09-20T21:00:00.000Z,Hurricane,Nigel,37.4,-53,90,973,18,30,60,160
