"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL132025,2025-10-21T15:00:00.000Z,Tropical Storm,Melissa,14.3,-71.7,50,1003,14,280,,
AL132025,2025-10-21T21:00:00.000Z,Tropical Storm,Melissa,14.2,-73,50,1003,15,275,,
AL132025,2025-10-22T03:00:00.000Z,Tropical Storm,Melissa,14.2,-74,50,1003,13,270,,
AL132025,2025-10-22T09:00:00.000Z,Tropical Storm,Melissa,14.3,-73.5,50,1000,7,295,,
AL132025,2025-10-22T15:00:00.000Z,Tropical Storm,Melissa,14.4,-73.6,50,1000,2,300,,
AL132025,2025-10-22T21:00:00.000Z,Tropical Storm,Melissa,14.4,-74.3,50,1000,2,290,,
AL132025,2025-10-23T03:00:00.000Z,Tropical Storm,Melissa,14.3,-74.6,50,1003,2,270,,
AL132025,2025-10-23T09:00:00.000Z,Tropical Storm,Melissa,15,-74.9,50,1002,3,300,,
AL132025,2025-10-23T15:00:00.000Z,Tropical Storm,Melissa,15.4,-74.9,45,1003,2,345,,
AL132025,2025-10-23T21:00:00.000Z,Tropical Storm,Melissa,15.6,-75.5,45,1001,2,345,,
AL132025,2025-10-24T03:00:00.000Z,Tropical Storm,Melissa,16.2,-75.5,45,1001,3,355,,
AL132025,2025-10-24T09:00:00.000Z,Tropical Storm,Melissa,16,-75.5,45,1001,NaN,0,,
AL132025,2025-10-24T15:00:00.000Z,Tropical Storm,Melissa,15.7,-74.6,45,1001,2,105,,
AL132025,2025-10-24T21:00:00.000Z,Tropical Storm,Melissa,16,-74.3,65,995,2,360,,
AL132025,2025-10-25T03:00:00.000Z,Tropical Storm,Melissa,16.1,-74.9,65,993,3,325,,
AL132025,2025-10-25T09:00:00.000Z,Tropical Storm,Melissa,16.3,-75,70,986,3,310,,
AL132025,2025-10-25T15:00:00.000Z,Tropical Storm,Melissa,16.5,-75.1,70,982,1,285,,
AL132025,2025-10-25T21:00:00.000Z,Hurricane,Melissa,16.6,-75.5,90,974,3,275,15,160
AL132025,2025-10-26T03:00:00.000Z,Hurricane,Melissa,16.4,-75.9,115,967,3,265,25,160
AL132025,2025-10-26T09:00:00.000Z,Hurricane,Melissa,16.3,-76.3,140,944,5,270,25,175
AL132025,2025-10-26T15:00:00.000Z,Hurricane,Melissa,16.4,-76.6,140,953,3,270,25,175
AL132025,2025-10-26T21:00:00.000Z,Hurricane,Melissa,16.4,-77.2,145,941,5,270,30,205
AL132025,2025-10-27T03:00:00.000Z,Hurricane,Melissa,16.3,-77.5,145,933,5,270,30,195
AL132025,2025-10-27T09:00:00.000Z,Hurricane,Melissa,16.4,-77.8,160,917,3,275,30,195
AL132025,2025-10-27T15:00:00.000Z,Hurricane,Melissa,16.4,-78.2,165,908,3,270,30,195
AL132025,2025-10-27T21:00:00.000Z,Hurricane,Melissa,16.7,-78.4,175,906,3,315,30,195
AL132025,2025-10-28T03:00:00.000Z,Hurricane,Melissa,16.6,-78.5,175,903,2,20,30,195
AL132025,2025-10-28T09:00:00.000Z,Hurricane,Melissa,17.2,-78.3,175,901,5,25,,
AL132025,2025-10-28T15:00:00.000Z,Hurricane,Melissa,17.9,-77.9,185,892,9,25,30,195
AL132025,2025-10-28T21:00:00.000Z,Hurricane,Melissa,18.5,-77.7,145,921,8,25,30,195
AL132025,2025-10-29T03:00:00.000Z,Hurricane,Melissa,19.3,-76.6,130,950,9,40,30,195
AL132025,2025-10-29T09:00:00.000Z,Hurricane,Melissa,20.3,-76.1,115,960,12,35,,
AL132025,2025-10-29T15:00:00.000Z,Hurricane,Melissa,21.4,-75.6,100,974,14,35,40,185
AL132025,2025-10-29T21:00:00.000Z,Hurricane,Melissa,22.9,-74.8,90,974,16,35,60,185
AL132025,2025-10-30T03:00:00.000Z,Hurricane,Melissa,24.3,-74.3,100,970,21,30,60,185
AL132025,2025-10-30T09:00:00.000Z,Hurricane,Melissa,25.8,-73.4,105,968,21,30,60,195
