"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL112013,2013-09-29T03:00:00.000Z,Tropical Depression,Eleven,25.2,-50.2,35,1010,9,10,,
AL112013,2013-09-29T09:00:00.000Z,Tropical Depression,Eleven,25.6,-49.7,35,1010,9,40,,
AL112013,2013-09-29T15:00:00.000Z,Tropical Depression,Eleven,26,-48.6,35,1010,9,50,,
AL112013,2013-09-29T21:00:00.000Z,Tropical Depression,Eleven,27.2,-47.6,35,1010,10,50,,
AL112013,2013-09-30T03:00:00.000Z,Tropical Depression,Eleven,27,-47,35,1010,9,65,,
AL112013,2013-09-30T09:00:00.000Z,Tropical Depression,Eleven,26.9,-46.7,35,1010,5,90,,
AL112013,2013-09-30T15:00:00.000Z,Tropical Storm,Jerry,27,-45.7,40,1008,7,90,,
AL112013,2013-09-30T21:00:00.000Z,Tropical Storm,Jerry,27.3,-44.9,40,1008,7,85,,
AL112013,2013-10-01T03:00:00.000Z,Tropical Storm,Jerry,27.4,-43.8,50,1005,8,90,,
AL112013,2013-10-01T09:00:00.000Z,Tropical Storm,Jerry,27.2,-43.7,45,1005,NaN,0,,
AL112013,2013-10-01T15:00:00.000Z,Tropical Storm,Jerry,28.1,-43.5,45,1007,NaN,0,,
AL112013,2013-10-01T21:00:00.000Z,Tropical Storm,Jerry,28.1,-43.5,45,1007,NaN,0,,
AL112013,2013-10-02T03:00:00.000Z,Tropical Storm,Jerry,28.1,-43.7,40,1008,1,270,,
AL112013,2013-10-02T09:00:00.000Z,Tropical Storm,Jerry,28.1,-44,40,1008,1,270,,
AL112013,2013-10-02T15:00:00.000Z,Tropical Storm,Jerry,28.2,-43.9,40,1009,NaN,0,,
AL112013,2013-10-02T21:00:00.000Z,Tropical Storm,Jerry,29.3,-42.6,40,1009,7,45,,
AL112013,2013-10-03T03:00:00.000Z,Tropical Depression,Jerry,29.7,-42,35,1010,7,50,,
AL112013,2013-10-03T09:00:00.000Z,Tropical Depression,Jerry,30.2,-41.4,35,1010,9,50,,
AL112013,2013-10-03T15:00:00.000Z,Tropical Depression,Jerry,31,-40.2,35,1010,12,50,,
AL112013,2013-10-03T21:00:00.000Z,Post-tropical Cyclone,Jerry,31.8,-38.7,35,1010,14,60,,
