"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL072020,2020-07-21T21:00:00.000Z,Tropical Depression,Seven,9.8,-40.4,35,1009,8,300,,
AL072020,2020-07-22T03:00:00.000Z,Tropical Depression,Seven,10,-41.3,35,1008,9,285,,
AL072020,2020-07-22T09:00:00.000Z,Tropical Depression,Seven,10,-42.4,35,1007,12,285,,
AL072020,2020-07-22T15:00:00.000Z,Tropical Storm,Gonzalo,9.9,-43.6,50,1000,14,270,,
AL072020,2020-07-22T21:00:00.000Z,Tropical Storm,Gonzalo,9.9,-45,50,1000,14,270,,
AL072020,2020-07-23T03:00:00.000Z,Tropical Storm,Gonzalo,9.9,-45.9,60,998,12,270,,
AL072020,2020-07-23T09:00:00.000Z,Tropical Storm,Gonzalo,10,-47,65,997,12,270,,
AL072020,2020-07-23T15:00:00.000Z,Tropical Storm,Gonzalo,9.6,-48.3,65,997,14,270,,
AL072020,2020-07-23T21:00:00.000Z,Tropical Storm,Gonzalo,9.8,-49.4,60,1000,13,275,,
AL072020,2020-07-24T03:00:00.000Z,Tropical Storm,Gonzalo,9.9,-50.6,60,1000,14,275,,
AL072020,2020-07-24T09:00:00.000Z,Tropical Storm,Gonzalo,10,-51.8,60,1000,14,275,,
AL072020,2020-07-24T15:00:00.000Z,Tropical Storm,Gonzalo,10,-54.2,50,1002,18,275,,
AL072020,2020-07-24T21:00:00.000Z,Tropical Storm,Gonzalo,10,-55.6,40,1008,18,270,,
AL072020,2020-07-25T03:00:00.000Z,Tropical Storm,Gonzalo,10,-57.1,40,1009,17,270,,
AL072020,2020-07-25T09:00:00.000Z,Tropical Storm,Gonzalo,10.1,-58.7,40,1009,18,270,,
AL072020,2020-07-25T15:00:00.000Z,Tropical Storm,Gonzalo,10.5,-60.5,40,1009,18,275,,
AL072020,2020-07-25T21:00:00.000Z,Remnants Of,Gonzalo,11,-63,35,1011,21,280,,
