"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL022011,2011-07-17T21:00:00.000Z,Tropical Depression,Two,27.5,-78.2,35,1010,2,180,,
AL022011,2011-07-18T03:00:00.000Z,Tropical Storm,Bret,27.5,-78,40,1009,2,145,,
AL022011,2011-07-18T09:00:00.000Z,Tropical Storm,Bret,27.2,-77.7,50,1001,3,90,,
AL022011,2011-07-18T15:00:00.000Z,Tropical Storm,Bret,27.7,-77.3,50,1000,5,30,,
AL022011,2011-07-18T21:00:00.000Z,Tropical Storm,Bret,28.3,-77,65,996,7,30,,
AL022011,2011-07-19T03:00:00.000Z,Tropical Storm,Bret,28.7,-76.6,60,998,7,30,,
AL022011,2011-07-19T09:00:00.000Z,Tropical Storm,Bret,29.3,-76.4,50,1000,7,25,,
AL022011,2011-07-19T15:00:00.000Z,Tropical Storm,Bret,29.9,-75.9,50,1000,8,30,,
AL022011,2011-07-19T21:00:00.000Z,Tropical Storm,Bret,30.4,-75.5,50,999,8,35,,
AL022011,2011-07-20T03:00:00.000Z,Tropical Storm,Bret,30.6,-75,50,999,8,40,,
AL022011,2011-07-20T09:00:00.000Z,Tropical Storm,Bret,31.1,-74.4,50,1001,7,50,,
AL022011,2011-07-20T15:00:00.000Z,Tropical Storm,Bret,31.8,-73.7,50,1001,9,45,,
AL022011,2011-07-20T21:00:00.000Z,Tropical Storm,Bret,31.9,-73,45,1005,8,50,,
AL022011,2011-07-21T03:00:00.000Z,Tropical Storm,Bret,32.8,-72.6,40,1007,9,45,,
AL022011,2011-07-21T09:00:00.000Z,Tropical Storm,Bret,33.1,-71.7,40,1007,8,50,,
AL022011,2011-07-21T15:00:00.000Z,Tropical Storm,Bret,33.8,-70.6,40,1007,9,55,,
AL022011,2011-07-21T21:00:00.000Z,Tropical Storm,Bret,34.2,-69.7,40,1007,10,60,,
AL022011,2011-07-22T03:00:00.000Z,Tropical Depression,Bret,35.6,-68.1,35,1008,14,50,,
AL022011,2011-07-22T09:00:00.000Z,Tropical Depression,Bret,36.7,-66.5,35,1008,21,55,,
AL022011,2011-07-22T15:00:00.000Z,Post-tropical Cyclone,Bret,37.7,-64.2,35,1009,21,55,,
